producers, M, length, time
100, 1000, 100, 1169
100, 1000, 100, 280
100, 1000, 100, 238
100, 1000, 700, 221
100, 1000, 100, 237
100, 1000, 100, 236
100, 1000, 100, 183
100, 1000, 100, 247
100, 1000, 500, 216
100, 1000, 200, 277
100, 1000, 700, 271
100, 1000, 100, 263
100, 1000, 100, 265
100, 1000, 100, 247
100, 1000, 100, 259
100, 1000, 100, 218
100, 1000, 100, 237
100, 1000, 100, 291
100, 1000, 100, 258
100, 1000, 100, 267
100, 1000, 100, 219
100, 1000, 100, 218
100, 1000, 100, 255
100, 1000, 100, 245
100, 1000, 100, 221
100, 1000, 100, 579
100, 1000, 100, 615
100, 1000, 100, 644
100, 1000, 100, 689
100, 1000, 100, 213
100, 1000, 100, 234
100, 1000, 100, 259
100, 1000, 100, 259
100, 1000, 100, 286
100, 1000, 100, 227
100, 1000, 100, 243
100, 1000, 100, 211
100, 1000, 400, 202
100, 1000, 700, 238
100, 1000, 100, 356
100, 1000, 100, 312
100, 1000, 100, 252
100, 1000, 100, 286
100, 1000, 100, 263
100, 1000, 200, 251
100, 1000, 600, 231
100, 1000, 100, 250
100, 1000, 100, 257
100, 1000, 900, 233
100, 1000, 100, 258
100, 1000, 100, 272
100, 1000, 100, 268
100, 1000, 100, 293
100, 1000, 100, 312
100, 1000, 100, 272
100, 1000, 100, 233
100, 1000, 100, 292
100, 1000, 100, 249
100, 1000, 100, 211
100, 1000, 1000, 251
100, 1000, 100, 241
100, 1000, 100, 225
100, 1000, 600, 249
100, 1000, 100, 264
100, 1000, 100, 269
100, 1000, 200, 271
100, 1000, 1000, 340
100, 1000, 100, 290
100, 1000, 100, 225
100, 1000, 100, 206
100, 1000, 100, 256
100, 1000, 100, 296
100, 1000, 100, 255
100, 1000, 100, 262
100, 1000, 100, 244
100, 1000, 100, 234
100, 1000, 100, 243
100, 1000, 100, 227
100, 1000, 1000, 212
100, 1000, 100, 227
100, 1000, 100, 237
100, 1000, 100, 205
100, 1000, 100, 206
100, 1000, 100, 223
100, 1000, 100, 301
100, 1000, 800, 277
100, 1000, 100, 263
100, 1000, 800, 253
100, 1000, 100, 281
100, 1000, 100, 246
100, 1000, 100, 219
100, 1000, 100, 287
100, 1000, 100, 278
100, 1000, 100, 238
100, 1000, 100, 264
100, 1000, 100, 251
100, 1000, 100, 260
100, 1000, 100, 259
100, 1000, 100, 237
100, 1000, 200, 249
100, 1000, 100, 244
100, 1000, 600, 267
100, 1000, 100, 226
100, 1000, 100, 250
100, 1000, 100, 198
100, 1000, 100, 209
100, 1000, 100, 229
100, 1000, 100, 269
100, 1000, 500, 255
100, 1000, 100, 270
100, 1000, 100, 274
100, 1000, 100, 241
100, 1000, 1000, 256
100, 1000, 100, 246
100, 1000, 100, 231
100, 1000, 100, 261
100, 1000, 900, 202
100, 1000, 100, 276
100, 1000, 200, 2361
100, 1000, 100, 229
100, 1000, 100, 220
100, 1000, 100, 207
100, 1000, 100, 252
100, 1000, 100, 264
100, 1000, 100, 219
100, 1000, 100, 239
100, 1000, 100, 199
100, 1000, 100, 193
100, 1000, 300, 205
100, 1000, 100, 247
100, 1000, 100, 202
100, 1000, 100, 223
100, 1000, 100, 230
100, 1000, 500, 205
100, 1000, 100, 222
100, 1000, 100, 190
100, 1000, 200, 186
100, 1000, 100, 215
100, 1000, 100, 186
100, 1000, 800, 226
100, 1000, 100, 198
100, 1000, 100, 250
100, 1000, 100, 205
100, 1000, 100, 221
100, 1000, 100, 223
100, 1000, 100, 261
100, 1000, 100, 205
100, 1000, 100, 187
100, 1000, 100, 187
100, 1000, 100, 318
100, 1000, 800, 95
100, 1000, 100, 63
100, 1000, 100, 54
100, 1000, 100, 59
100, 1000, 100, 60
100, 1000, 100, 53
100, 1000, 100, 60
100, 1000, 100, 56
100, 1000, 100, 56
100, 1000, 100, 58
100, 1000, 100, 339
100, 1000, 100, 72
100, 1000, 800, 69
100, 1000, 100, 68
100, 1000, 100, 72
100, 1000, 100, 56
100, 1000, 100, 60
100, 1000, 500, 61
100, 1000, 600, 62
100, 1000, 100, 60
100, 1000, 100, 273
100, 1000, 100, 77
100, 1000, 100, 64
100, 1000, 100, 62
100, 1000, 300, 65
100, 1000, 100, 78
100, 1000, 100, 99
100, 1000, 100, 82
100, 1000, 600, 59
100, 1000, 100, 65
100, 1000, 100, 74
100, 1000, 100, 65
100, 1000, 100, 70
100, 1000, 100, 54
100, 1000, 100, 336
100, 1000, 100, 92
100, 1000, 100, 64
100, 1000, 100, 82
100, 1000, 100, 60
100, 1000, 100, 97
100, 1000, 200, 73
100, 1000, 100, 59
100, 1000, 100, 72
100, 1000, 100, 64
100, 1000, 100, 80
100, 1000, 200, 64
100, 1000, 100, 67
100, 1000, 100, 77
100, 1000, 500, 83
100, 1000, 100, 81
100, 1000, 100, 59
100, 1000, 100, 63
100, 1000, 100, 77
100, 1000, 100, 82
100, 1000, 200, 73
100, 1000, 100, 65
100, 1000, 100, 56
100, 1000, 100, 78
100, 1000, 100, 74
100, 1000, 100, 85
100, 1000, 100, 59
100, 1000, 100, 331
100, 1000, 100, 57
100, 1000, 100, 62
100, 1000, 100, 50
100, 1000, 1000, 59
100, 1000, 100, 344
100, 1000, 100, 77
100, 1000, 800, 59
100, 1000, 100, 64
100, 1000, 100, 60
100, 1000, 100, 61
100, 1000, 100, 57
100, 1000, 100, 56
100, 1000, 100, 66
100, 1000, 600, 56
100, 1000, 100, 53
100, 1000, 100, 55
100, 1000, 100, 52
100, 1000, 100, 59
100, 1000, 100, 65
100, 1000, 100, 55
100, 1000, 300, 428
100, 1000, 100, 56
100, 1000, 100, 65
100, 1000, 100, 66
100, 1000, 100, 59
100, 1000, 200, 53
100, 1000, 100, 65
100, 1000, 100, 54
100, 1000, 200, 72
100, 1000, 700, 62
100, 1000, 100, 58
100, 1000, 500, 57
100, 1000, 100, 56
100, 1000, 100, 56
100, 1000, 100, 485
100, 1000, 600, 57
100, 1000, 900, 61
100, 1000, 200, 53
100, 1000, 100, 66
100, 1000, 100, 423
100, 1000, 100, 85
100, 1000, 100, 60
100, 1000, 100, 60
100, 1000, 1000, 60
100, 1000, 100, 60
100, 1000, 100, 518
100, 1000, 100, 61
100, 1000, 100, 72
100, 1000, 100, 69
100, 1000, 100, 80
100, 1000, 100, 53
100, 1000, 100, 59
100, 1000, 100, 60
100, 1000, 100, 78
100, 1000, 100, 54
100, 1000, 100, 68
100, 1000, 800, 59
100, 1000, 700, 56
100, 1000, 100, 57
100, 1000, 100, 65
100, 1000, 100, 550
100, 1000, 100, 70
100, 1000, 100, 64
100, 1000, 100, 83
100, 1000, 100, 64
100, 1000, 100, 66
100, 1000, 100, 85
100, 1000, 100, 67
100, 1000, 800, 71
100, 1000, 100, 68
100, 1000, 500, 52
100, 1000, 100, 56
100, 1000, 100, 64
100, 1000, 100, 62
100, 1000, 100, 57
100, 1000, 100, 64
100, 1000, 100, 65
100, 1000, 200, 59
100, 1000, 100, 66
100, 1000, 100, 572
100, 1000, 100, 61
100, 1000, 100, 66
100, 1000, 100, 59
100, 1000, 900, 64
100, 1000, 100, 54
100, 1000, 100, 70
100, 1000, 700, 53
100, 1000, 100, 78
100, 1000, 100, 58
100, 1000, 300, 53
100, 1000, 100, 69
100, 1000, 100, 54
100, 1000, 100, 68
100, 1000, 100, 53
100, 1000, 100, 58
100, 1000, 100, 84
100, 1000, 100, 604
100, 1000, 100, 61
100, 1000, 100, 61
100, 1000, 100, 65
100, 1000, 100, 57
100, 1000, 400, 58
100, 1000, 100, 51
100, 1000, 500, 73
100, 1000, 300, 67
100, 1000, 100, 55
100, 1000, 100, 55
100, 1000, 100, 60
100, 1000, 100, 65
100, 1000, 100, 631
100, 1000, 100, 59
100, 1000, 100, 72
100, 1000, 100, 49
100, 1000, 100, 61
100, 1000, 100, 61
100, 1000, 100, 72
100, 1000, 600, 79
100, 1000, 100, 64
100, 1000, 100, 57
100, 1000, 100, 55
100, 1000, 100, 53
100, 1000, 900, 60
100, 1000, 100, 68
100, 1000, 100, 58
100, 1000, 100, 64
100, 1000, 100, 72
100, 1000, 100, 72
100, 1000, 100, 52
100, 1000, 100, 71
100, 1000, 100, 56
100, 1000, 100, 67
100, 1000, 100, 54
100, 1000, 100, 67
100, 1000, 100, 66
100, 1000, 100, 53
100, 1000, 100, 59
100, 1000, 100, 50
100, 1000, 900, 621
100, 1000, 100, 50
100, 1000, 100, 52
100, 1000, 200, 82
100, 1000, 100, 1092211
100, 1000, 100, 57
100, 1000, 100, 61
100, 1000, 100, 53
100, 1000, 1000, 51
100, 1000, 800, 405
100, 1000, 100, 67
100, 1000, 100, 63
