consumer, M, length, time
1000, 1000, 100, 74
1000, 1000, 700, 278
1000, 1000, 200, 593
1000, 1000, 300, 215
1000, 1000, 300, 150
1000, 1000, 100, 108
1000, 1000, 1000, 286
1000, 1000, 200, 122
1000, 1000, 900, 428
1000, 1000, 700, 87
1000, 1000, 100, 100
1000, 1000, 400, 319
1000, 1000, 200, 75
1000, 1000, 100, 84
1000, 1000, 400, 72
1000, 1000, 500, 336
1000, 1000, 900, 78
1000, 1000, 1000, 2233
1000, 1000, 300, 90
1000, 1000, 300, 271
1000, 1000, 400, 70
1000, 1000, 800, 96
1000, 1000, 1000, 287
1000, 1000, 800, 359
1000, 1000, 900, 1524
1000, 1000, 400, 288
1000, 1000, 100, 78
1000, 1000, 900, 68
1000, 1000, 300, 424
1000, 1000, 800, 80
1000, 1000, 800, 82
1000, 1000, 600, 318
1000, 1000, 600, 77
1000, 1000, 400, 89
1000, 1000, 300, 239
1000, 1000, 100, 328
1000, 1000, 500, 92
1000, 1000, 200, 66
1000, 1000, 700, 64
1000, 1000, 700, 657
1000, 1000, 1000, 185
1000, 1000, 700, 1301
1000, 1000, 100, 179
1000, 1000, 200, 101
1000, 1000, 100, 475
1000, 1000, 1000, 118
1000, 1000, 400, 206516424
1000, 1000, 1000, 88
1000, 1000, 200, 94
1000, 1000, 1000, 205200957
1000, 1000, 900, 132
1000, 1000, 100, 212
1000, 1000, 500, 614
1000, 1000, 800, 201932281
1000, 1000, 1000, 199554209
1000, 1000, 900, 199696890
1000, 1000, 500, 86
1000, 1000, 1000, 198473415
1000, 1000, 800, 196565314
1000, 1000, 1000, 88
1000, 1000, 600, 196577665
1000, 1000, 100, 114
1000, 1000, 1000, 72
1000, 1000, 500, 196514833
1000, 1000, 400, 360
1000, 1000, 300, 88
1000, 1000, 400, 89
1000, 1000, 800, 83
1000, 1000, 700, 192924794
1000, 1000, 900, 192540412
1000, 1000, 700, 191767841
1000, 1000, 500, 90
1000, 1000, 800, 190172207
1000, 1000, 500, 110
1000, 1000, 500, 187996173
1000, 1000, 800, 89
1000, 1000, 700, 187181442
1000, 1000, 200, 85
1000, 1000, 100, 107
1000, 1000, 200, 80
1000, 1000, 300, 80
1000, 1000, 400, 73
1000, 1000, 1000, 188190784
1000, 1000, 800, 84
1000, 1000, 100, 90
1000, 1000, 200, 52
1000, 1000, 700, 84
1000, 1000, 1000, 85
1000, 1000, 300, 93
1000, 1000, 300, 86
1000, 1000, 100, 92
1000, 1000, 600, 80
1000, 1000, 700, 87
1000, 1000, 400, 79
1000, 1000, 300, 91
1000, 1000, 800, 191313708
1000, 1000, 100, 94
1000, 1000, 300, 81
1000, 1000, 1000, 88
1000, 1000, 500, 91
1000, 1000, 500, 84
1000, 1000, 700, 99
1000, 1000, 700, 67
1000, 1000, 100, 97
1000, 1000, 800, 92
1000, 1000, 100, 128
1000, 1000, 200, 98
1000, 1000, 100, 71
1000, 1000, 800, 60
1000, 1000, 900, 194541710
1000, 1000, 500, 79
1000, 1000, 400, 102
1000, 1000, 300, 79
1000, 1000, 1000, 195238813
1000, 1000, 600, 91
1000, 1000, 100, 93
1000, 1000, 200, 85
1000, 1000, 300, 77
1000, 1000, 900, 67
1000, 1000, 100, 93
1000, 1000, 600, 94
1000, 1000, 200, 79
1000, 1000, 500, 83
1000, 1000, 700, 196351252
1000, 1000, 300, 86
1000, 1000, 200, 68
1000, 1000, 500, 65
1000, 1000, 300, 74
1000, 1000, 600, 72
1000, 1000, 700, 86
1000, 1000, 900, 83
1000, 1000, 900, 88
1000, 1000, 800, 197525182
1000, 1000, 800, 88
1000, 1000, 200, 94
1000, 1000, 600, 83
1000, 1000, 600, 194698273
1000, 1000, 400, 101
1000, 1000, 100, 95
1000, 1000, 400, 81
1000, 1000, 200, 108
1000, 1000, 1000, 189601131
1000, 1000, 400, 186909532
1000, 1000, 700, 84
1000, 1000, 800, 79
1000, 1000, 600, 108
1000, 1000, 900, 88
1000, 1000, 600, 105
1000, 1000, 100, 96
1000, 1000, 400, 86
1000, 1000, 700, 86
1000, 1000, 1000, 95
1000, 1000, 600, 87
1000, 1000, 800, 83
1000, 1000, 200, 89
1000, 1000, 200, 100
1000, 1000, 500, 55
1000, 1000, 200, 98
1000, 1000, 700, 62
1000, 1000, 100, 79
1000, 1000, 200, 92
1000, 1000, 800, 81
1000, 1000, 800, 97
1000, 1000, 500, 121
1000, 1000, 500, 93
1000, 1000, 1000, 115
1000, 1000, 300, 80
1000, 1000, 500, 87
1000, 1000, 600, 62
1000, 1000, 300, 114
1000, 1000, 100, 81
1000, 1000, 500, 65
1000, 1000, 100, 133
1000, 1000, 500, 70
1000, 1000, 300, 82
1000, 1000, 200, 108
1000, 1000, 500, 100
1000, 1000, 1000, 65
1000, 1000, 1000, 191298048
1000, 1000, 100, 108
1000, 1000, 800, 58
1000, 1000, 200, 104
1000, 1000, 200, 79
1000, 1000, 400, 87
1000, 1000, 500, 97
1000, 1000, 1000, 107
1000, 1000, 800, 89
1000, 1000, 1000, 90
1000, 1000, 500, 97
1000, 1000, 400, 89
1000, 1000, 500, 100
1000, 1000, 400, 91
1000, 1000, 300, 83
1000, 1000, 100, 79
1000, 1000, 1000, 100
1000, 1000, 100, 66
1000, 1000, 700, 62
1000, 1000, 200, 74
1000, 1000, 200, 106
1000, 1000, 100, 75
1000, 1000, 400, 75
1000, 1000, 600, 80
1000, 1000, 500, 90
1000, 1000, 1000, 83
1000, 1000, 200, 106
1000, 1000, 400, 85
1000, 1000, 300, 84
1000, 1000, 800, 79
1000, 1000, 700, 80
1000, 1000, 400, 93
1000, 1000, 1000, 88
1000, 1000, 400, 198259436
1000, 1000, 200, 105
1000, 1000, 800, 100
1000, 1000, 100, 87
1000, 1000, 600, 64
1000, 1000, 400, 105
1000, 1000, 400, 77
1000, 1000, 800, 92
1000, 1000, 100, 96
1000, 1000, 500, 61
1000, 1000, 1000, 95
1000, 1000, 800, 85
1000, 1000, 1000, 67
1000, 1000, 100, 92
1000, 1000, 600, 90
1000, 1000, 200, 79
1000, 1000, 700, 58
1000, 1000, 100, 111
1000, 1000, 500, 63
1000, 1000, 800, 80
1000, 1000, 400, 85
1000, 1000, 300, 67
1000, 1000, 100, 74
1000, 1000, 800, 91
1000, 1000, 400, 79
1000, 1000, 400, 202343998
1000, 1000, 400, 83
1000, 1000, 200, 76
1000, 1000, 800, 79
1000, 1000, 300, 87
1000, 1000, 500, 106
1000, 1000, 600, 94
1000, 1000, 400, 104
1000, 1000, 100, 115
1000, 1000, 300, 85
1000, 1000, 1000, 66
1000, 1000, 600, 103
1000, 1000, 500, 96
1000, 1000, 700, 89
1000, 1000, 800, 102
1000, 1000, 200, 92
1000, 1000, 800, 83
1000, 1000, 1000, 85
1000, 1000, 900, 93
1000, 1000, 500, 83
1000, 1000, 200, 88
1000, 1000, 600, 82
1000, 1000, 300, 85
1000, 1000, 300, 76
1000, 1000, 200, 72
1000, 1000, 300, 76
1000, 1000, 300, 76
1000, 1000, 800, 209143298
1000, 1000, 300, 100
1000, 1000, 1000, 78
1000, 1000, 700, 106
1000, 1000, 800, 106
1000, 1000, 800, 117
1000, 1000, 1000, 98
1000, 1000, 600, 92
1000, 1000, 500, 77
1000, 1000, 500, 62
1000, 1000, 700, 53
1000, 1000, 100, 54
1000, 1000, 100, 86
1000, 1000, 1000, 87
1000, 1000, 600, 86
1000, 1000, 1000, 55
1000, 1000, 900, 94
1000, 1000, 900, 130
1000, 1000, 400, 92
1000, 1000, 1000, 88
1000, 1000, 600, 90
1000, 1000, 900, 83
1000, 1000, 600, 79
1000, 1000, 700, 112
1000, 1000, 300, 81
1000, 1000, 300, 73
1000, 1000, 600, 104
1000, 1000, 600, 86
1000, 1000, 100, 68
1000, 1000, 600, 66
1000, 1000, 400, 99
1000, 1000, 100, 80
1000, 1000, 300, 68
1000, 1000, 300, 89
1000, 1000, 1000, 60
1000, 1000, 300, 72
1000, 1000, 100, 87
1000, 1000, 300, 68
1000, 1000, 700, 78
1000, 1000, 700, 77
1000, 1000, 100, 67
1000, 1000, 1000, 76
1000, 1000, 700, 85
1000, 1000, 100, 109
1000, 1000, 1000, 79
1000, 1000, 300, 225231803
1000, 1000, 700, 77
1000, 1000, 200, 97
1000, 1000, 1000, 78
1000, 1000, 700, 89
1000, 1000, 100, 98
1000, 1000, 800, 65
1000, 1000, 600, 225965890
1000, 1000, 100, 78
1000, 1000, 600, 83
1000, 1000, 100, 60
1000, 1000, 600, 87
1000, 1000, 600, 71
1000, 1000, 500, 87
1000, 1000, 1000, 227477984
1000, 1000, 200, 123
1000, 1000, 100, 71
1000, 1000, 600, 397
1000, 1000, 1000, 81
1000, 1000, 900, 108
1000, 1000, 600, 94
1000, 1000, 500, 279
1000, 1000, 400, 88
1000, 1000, 100, 87
1000, 1000, 500, 99
1000, 1000, 700, 305
1000, 1000, 900, 83
1000, 1000, 200, 361
1000, 1000, 200, 131
1000, 1000, 100, 86
1000, 1000, 900, 88
1000, 1000, 900, 134
1000, 1000, 100, 87
1000, 1000, 800, 120
1000, 1000, 200, 101
1000, 1000, 600, 83
1000, 1000, 800, 83
1000, 1000, 200, 81
1000, 1000, 800, 85
1000, 1000, 900, 100
1000, 1000, 900, 129
1000, 1000, 800, 107
1000, 1000, 800, 99
1000, 1000, 500, 80
1000, 1000, 600, 80
1000, 1000, 200, 85
1000, 1000, 500, 76
1000, 1000, 1000, 90
1000, 1000, 900, 105
1000, 1000, 600, 236
1000, 1000, 600, 124
1000, 1000, 1000, 225
1000, 1000, 500, 88
1000, 1000, 900, 68
1000, 1000, 100, 79
1000, 1000, 300, 64
1000, 1000, 700, 69
1000, 1000, 800, 69
1000, 1000, 900, 247930902
1000, 1000, 800, 150
1000, 1000, 500, 246744882
1000, 1000, 400, 80
1000, 1000, 500, 75
1000, 1000, 300, 138
1000, 1000, 100, 86
1000, 1000, 900, 377
1000, 1000, 1000, 99
1000, 1000, 300, 93
1000, 1000, 100, 75
1000, 1000, 200, 76
1000, 1000, 800, 86
1000, 1000, 300, 93
1000, 1000, 900, 52
1000, 1000, 300, 83
1000, 1000, 100, 81
1000, 1000, 300, 58
1000, 1000, 900, 88
1000, 1000, 300, 87
1000, 1000, 400, 81
1000, 1000, 600, 79
1000, 1000, 200, 79
1000, 1000, 800, 79
1000, 1000, 1000, 77
1000, 1000, 100, 105
1000, 1000, 100, 69
1000, 1000, 900, 76
1000, 1000, 300, 82
1000, 1000, 400, 84
1000, 1000, 900, 98
1000, 1000, 600, 99
1000, 1000, 900, 132
1000, 1000, 100, 195
1000, 1000, 300, 65
1000, 1000, 800, 130
1000, 1000, 400, 159
1000, 1000, 800, 90
1000, 1000, 1000, 256661122
1000, 1000, 200, 85
1000, 1000, 300, 84
1000, 1000, 700, 255479319
1000, 1000, 500, 253699009
1000, 1000, 600, 82
1000, 1000, 500, 69
1000, 1000, 700, 253600912
1000, 1000, 200, 78
1000, 1000, 700, 84
1000, 1000, 400, 85
1000, 1000, 900, 252554418
1000, 1000, 1000, 117
1000, 1000, 400, 249701182
1000, 1000, 500, 103
1000, 1000, 900, 246400060
1000, 1000, 400, 84
1000, 1000, 300, 244486631
1000, 1000, 300, 155
1000, 1000, 1000, 241935349
1000, 1000, 900, 240465178
1000, 1000, 1000, 239524490
1000, 1000, 400, 185
1000, 1000, 200, 66
1000, 1000, 200, 223
1000, 1000, 300, 235879248
1000, 1000, 700, 67
1000, 1000, 600, 87
1000, 1000, 900, 234223334
1000, 1000, 900, 80
1000, 1000, 600, 232102064
1000, 1000, 200, 76
1000, 1000, 500, 62
1000, 1000, 800, 55
1000, 1000, 900, 230797659
1000, 1000, 200, 82
1000, 1000, 900, 78
1000, 1000, 1000, 229026455
1000, 1000, 500, 78
1000, 1000, 900, 227886678
1000, 1000, 600, 225806652
1000, 1000, 700, 131
1000, 1000, 400, 86
1000, 1000, 400, 114
1000, 1000, 100, 187
1000, 1000, 700, 226504857
1000, 1000, 100, 73
1000, 1000, 100, 60
1000, 1000, 400, 65
1000, 1000, 300, 61
1000, 1000, 300, 82
1000, 1000, 700, 224503137
1000, 1000, 300, 65
1000, 1000, 400, 65
1000, 1000, 100, 70
1000, 1000, 200, 58
1000, 1000, 400, 81
1000, 1000, 500, 59
1000, 1000, 600, 61
1000, 1000, 1000, 81
1000, 1000, 800, 61
1000, 1000, 600, 59
1000, 1000, 900, 57
1000, 1000, 100, 73
1000, 1000, 600, 79
1000, 1000, 200, 74
1000, 1000, 300, 55
1000, 1000, 900, 66
1000, 1000, 100, 71
1000, 1000, 700, 226445769
1000, 1000, 800, 225729461
1000, 1000, 700, 209
1000, 1000, 100, 150
1000, 1000, 200, 224
1000, 1000, 700, 72
1000, 1000, 900, 122
1000, 1000, 200, 227218391
1000, 1000, 700, 76
1000, 1000, 500, 71
1000, 1000, 300, 82
1000, 1000, 1000, 104
1000, 1000, 400, 53
1000, 1000, 1000, 306
1000, 1000, 1000, 226509503
1000, 1000, 200, 77
1000, 1000, 300, 148
1000, 1000, 400, 68
1000, 1000, 900, 51
1000, 1000, 100, 53
1000, 1000, 600, 50
1000, 1000, 300, 91
1000, 1000, 500, 53
1000, 1000, 700, 52
1000, 1000, 200, 82
1000, 1000, 200, 52
1000, 1000, 1000, 53
1000, 1000, 400, 54
1000, 1000, 900, 92
1000, 1000, 100, 79
1000, 1000, 600, 62
1000, 1000, 100, 89
1000, 1000, 100, 54
1000, 1000, 400, 57
1000, 1000, 600, 71
1000, 1000, 900, 110
1000, 1000, 100, 143
1000, 1000, 400, 102
1000, 1000, 400, 149
1000, 1000, 1000, 118
1000, 1000, 300, 487
1000, 1000, 100, 412
1000, 1000, 500, 94
1000, 1000, 700, 394
1000, 1000, 400, 251
1000, 1000, 800, 123
1000, 1000, 100, 60
1000, 1000, 600, 50
1000, 1000, 500, 58
1000, 1000, 600, 90
1000, 1000, 300, 84
1000, 1000, 200, 70
1000, 1000, 100, 51
1000, 1000, 200, 52
1000, 1000, 900, 62
1000, 1000, 200, 98
1000, 1000, 600, 52
1000, 1000, 500, 62
1000, 1000, 300, 68
1000, 1000, 700, 84
1000, 1000, 800, 94
1000, 1000, 500, 75
1000, 1000, 1000, 100
1000, 1000, 100, 94
1000, 1000, 800, 89
1000, 1000, 600, 554
1000, 1000, 500, 82
1000, 1000, 200, 53
1000, 1000, 300, 58
1000, 1000, 700, 109
1000, 1000, 200, 61
1000, 1000, 100, 57
1000, 1000, 700, 107
1000, 1000, 1100, 68
1000, 1000, 500, 114
1000, 1000, 700, 85
1000, 1000, 700, 77
1000, 1000, 900, 90
1000, 1000, 700, 62
1000, 1000, 300, 92
1000, 1000, 200, 79
1000, 1000, 500, 79
1000, 1000, 1000, 78
1000, 1000, 400, 115
1000, 1000, 300, 80
1000, 1000, 700, 79
1000, 1000, 900, 93
1000, 1000, 600, 62
1000, 1000, 200, 62
1000, 1000, 300, 90
1000, 1000, 600, 76
1000, 1000, 100, 90
1000, 1000, 1000, 52
1000, 1000, 600, 85
1000, 1000, 300, 65
1000, 1000, 300, 65
1000, 1000, 300, 99
1000, 1000, 800, 95
1000, 1000, 900, 77
1000, 1000, 1000, 247150915
1000, 1000, 100, 85
1000, 1000, 400, 54
1000, 1000, 800, 89
1000, 1000, 700, 84
1000, 1000, 500, 118
1000, 1000, 600, 72
1000, 1000, 300, 96
1000, 1000, 600, 77
1000, 1000, 300, 100
1000, 1000, 400, 89
1000, 1000, 700, 78
1000, 1000, 100, 82
1000, 1000, 700, 64
1000, 1000, 100, 250183171
1000, 1000, 100, 53
1000, 1000, 1000, 59
1000, 1000, 700, 81
1000, 1000, 100, 80
1000, 1000, 700, 250812870
1000, 1000, 100, 87
1000, 1000, 500, 58
1000, 1000, 100, 55
1000, 1000, 1000, 93
1000, 1000, 500, 66
1000, 1000, 1000, 78
1000, 1000, 100, 60
1000, 1000, 500, 69
1000, 1000, 800, 75
1000, 1000, 500, 68
1000, 1000, 100, 57
1000, 1000, 100, 52
1000, 1000, 200, 92
1000, 1000, 200, 51
1000, 1000, 800, 86
1000, 1000, 400, 84
1000, 1000, 200, 100
1000, 1000, 300, 80
1000, 1000, 200, 82
1000, 1000, 600, 50
1000, 1000, 700, 83
1000, 1000, 200, 80
1000, 1000, 900, 93
1000, 1000, 800, 83
1000, 1000, 700, 60
1000, 1000, 700, 77
1000, 1000, 900, 78
1000, 1000, 200, 89
1000, 1000, 600, 74
1000, 1000, 400, 78
1000, 1000, 400, 74
1000, 1000, 100, 76
1000, 1000, 1000, 68
1000, 1000, 500, 96
1000, 1000, 400, 116
1000, 1000, 100, 77
1000, 1000, 1000, 54
1000, 1000, 900, 75
1000, 1000, 900, 122
1000, 1000, 100, 77
1000, 1000, 200, 51
1000, 1000, 800, 74
1000, 1000, 900, 105
1000, 1000, 500, 92
1000, 1000, 300, 75
1000, 1000, 800, 67
1000, 1000, 900, 93
1000, 1000, 900, 256790387
1000, 1000, 300, 80
1000, 1000, 400, 92
1000, 1000, 200, 101
1000, 1000, 300, 69
1000, 1000, 100, 66
1000, 1000, 100, 53
1000, 1000, 800, 62
1000, 1000, 700, 95
1000, 1000, 300, 91
1000, 1000, 900, 73
1000, 1000, 800, 79
1000, 1000, 1000, 75
1000, 1000, 200, 70
1000, 1000, 400, 76
1000, 1000, 200, 76
1000, 1000, 600, 259894448
1000, 1000, 700, 72
1000, 1000, 300, 72
1000, 1000, 100, 70
1000, 1000, 400, 92
1000, 1000, 700, 64
1000, 1000, 400, 108
1000, 1000, 500, 62
1000, 1000, 300, 88
1000, 1000, 200, 51
1000, 1000, 100, 85
1000, 1000, 1000, 94
1000, 1000, 100, 53
1000, 1000, 900, 69
1000, 1000, 100, 65
1000, 1000, 700, 55
1000, 1000, 700, 57
1000, 1000, 1000, 62
1000, 1000, 200, 74
1000, 1000, 100, 86
1000, 1000, 1000, 86
1000, 1000, 500, 262778017
1000, 1000, 500, 63
1000, 1000, 900, 53
1000, 1000, 300, 64
1000, 1000, 500, 56
1000, 1000, 900, 263068187
1000, 1000, 700, 71
1000, 1000, 300, 61
1000, 1000, 700, 55
1000, 1000, 500, 105
1000, 1000, 600, 52
1000, 1000, 900, 56
1000, 1000, 400, 79
1000, 1000, 300, 75
1000, 1000, 100, 100
1000, 1000, 700, 78
1000, 1000, 200, 84
1000, 1000, 400, 60
1000, 1000, 500, 71
1000, 1000, 200, 81
1000, 1000, 700, 91
1000, 1000, 200, 82
1000, 1000, 1000, 265825142
1000, 1000, 600, 90
1000, 1000, 200, 69
1000, 1000, 900, 75
1000, 1000, 400, 76
1000, 1000, 200, 113
1000, 1000, 100, 84
1000, 1000, 300, 84
1000, 1000, 900, 61
1000, 1000, 200, 82
1000, 1000, 900, 107
1000, 1000, 800, 60
1000, 1000, 200, 80
1000, 1000, 300, 77
1000, 1000, 300, 98
1000, 1000, 400, 82
1000, 1000, 600, 80
1000, 1000, 600, 95
1000, 1000, 900, 88
1000, 1000, 900, 84
1000, 1000, 900, 80
1000, 1000, 1000, 107
1000, 1000, 400, 82
1000, 1000, 400, 76
1000, 1000, 900, 58
1000, 1000, 100, 66
1000, 1000, 300, 53
1000, 1000, 800, 89
1000, 1000, 500, 84
1000, 1000, 900, 79
1000, 1000, 400, 76
1000, 1000, 900, 273831586
1000, 1000, 900, 78
1000, 1000, 300, 91
1000, 1000, 600, 75
1000, 1000, 1000, 76
1000, 1000, 800, 79
1000, 1000, 600, 83
1000, 1000, 400, 91
1000, 1000, 600, 80
1000, 1000, 700, 52
1000, 1000, 100, 107
1000, 1000, 100, 67
1000, 1000, 800, 88
1000, 1000, 600, 80
1000, 1000, 900, 83
1000, 1000, 200, 66
1000, 1000, 200, 83
1000, 1000, 900, 65
1000, 1000, 100, 64
1000, 1000, 300, 63
1000, 1000, 700, 70
1000, 1000, 200, 73
1000, 1000, 1000, 68
1000, 1000, 400, 88
1000, 1000, 500, 77
1000, 1000, 600, 67
1000, 1000, 400, 95
1000, 1000, 1000, 78
1000, 1000, 300, 78
1000, 1000, 100, 74
1000, 1000, 400, 65
1000, 1000, 1000, 83
1000, 1000, 900, 478893510
1000, 1000, 200, 70
1000, 1000, 400, 78
1000, 1000, 500, 69
1000, 1000, 500, 58
1000, 1000, 1000, 280115315
1000, 1000, 400, 73
1000, 1000, 500, 77
1000, 1000, 200, 92
1000, 1000, 900, 60
1000, 1000, 400, 84
1000, 1000, 500, 79
1000, 1000, 500, 70
1000, 1000, 900, 67
1000, 1000, 100, 92
1000, 1000, 200, 49
1000, 1000, 300, 79
1000, 1000, 500, 90
1000, 1000, 800, 98
1000, 1000, 300, 84
1000, 1000, 200, 63
1000, 1000, 700, 88
1000, 1000, 400, 79
1000, 1000, 400, 112
1000, 1000, 700, 83
1000, 1000, 300, 80
1000, 1000, 800, 94
1000, 1000, 500, 65
1000, 1000, 300, 76
1000, 1000, 500, 88
1000, 1000, 900, 58
1000, 1000, 200, 124
1000, 1000, 900, 81
1000, 1000, 500, 52
1000, 1000, 200, 76
1000, 1000, 200, 61
1000, 1000, 700, 64
1000, 1000, 200, 59
1000, 1000, 600, 58
1000, 1000, 600, 91
1000, 1000, 500, 52
1000, 1000, 600, 61
1000, 1000, 500, 77
1000, 1000, 700, 54
1000, 1000, 500, 102
1000, 1000, 500, 107
1000, 1000, 400, 64
1000, 1000, 600, 80
1000, 1000, 400, 262
1000, 1000, 800, 109
1000, 1000, 400, 100
1000, 1000, 100, 73
1000, 1000, 500, 72
1000, 1000, 800, 80
1000, 1000, 100, 425
1000, 1000, 500, 111
1000, 1000, 900, 451
1000, 1000, 400, 142
1000, 1000, 500, 121
1000, 1000, 400, 61
1000, 1000, 300, 79
1000, 1000, 700, 51
1000, 1000, 200, 100
1000, 1000, 600, 75
1000, 1000, 200, 79
1000, 1000, 500, 77
1000, 1000, 600, 81
1000, 1000, 300, 210
1000, 1000, 1000, 327794503
1000, 1000, 200, 85
1000, 1000, 700, 51
1000, 1000, 700, 77
1000, 1000, 500, 102
1000, 1000, 200, 106
1000, 1000, 400, 88
1000, 1000, 1000, 191
1000, 1000, 400, 95
1000, 1000, 500, 207
1000, 1000, 100, 195
1000, 1000, 500, 752
1000, 1000, 200, 210
1000, 1000, 100, 108
1000, 1000, 400, 51
1000, 1000, 300, 380
1000, 1000, 800, 101
1000, 1000, 500, 139
1000, 1000, 600, 84
1000, 1000, 300, 228
1000, 1000, 300, 230
1000, 1000, 300, 114
1000, 1000, 100, 236
1000, 1000, 700, 57
1000, 1000, 300, 349035974
1000, 1000, 600, 72
1000, 1000, 700, 64
1000, 1000, 900, 132
1000, 1000, 800, 135
1000, 1000, 900, 84
1000, 1000, 500, 90
1000, 1000, 500, 87
1000, 1000, 600, 91
1000, 1000, 300, 152
1000, 1000, 200, 85
1000, 1000, 100, 163
1000, 1000, 400, 103
1000, 1000, 400, 151
1000, 1000, 700, 79
1000, 1000, 200, 80
1000, 1000, 500, 78
1000, 1000, 1000, 97
1000, 1000, 300, 80
1000, 1000, 500, 71
1000, 1000, 700, 77
1000, 1000, 300, 83
1000, 1000, 200, 62
1000, 1000, 1000, 75
