consumer, M, length, time
1000, 1000, 100, 1109
1000, 1000, 100, 673
1000, 1000, 100, 662
1000, 1000, 100, 657
1000, 1000, 100, 680
1000, 1000, 100, 619
1000, 1000, 900, 569
1000, 1000, 100, 731
1000, 1000, 100, 765
1000, 1000, 100, 16816092
1000, 1000, 100, 17030429
1000, 1000, 300, 16812934
1000, 1000, 100, 17111250
1000, 1000, 100, 636
1000, 1000, 800, 676
1000, 1000, 100, 1499306
1000, 1000, 500, 771
1000, 1000, 100, 826
1000, 1000, 100, 5866
1000, 1000, 100, 777
1000, 1000, 100, 22904337
1000, 1000, 100, 835
1000, 1000, 100, 23091818
1000, 1000, 100, 843
1000, 1000, 100, 18757668
1000, 1000, 100, 585
1000, 1000, 100, 748
1000, 1000, 1000, 736
1000, 1000, 100, 801
1000, 1000, 100, 5228
1000, 1000, 100, 22076662
1000, 1000, 100, 722
1000, 1000, 500, 22033121
1000, 1000, 600, 22856024
1000, 1000, 100, 846
1000, 1000, 500, 31927534
1000, 1000, 100, 832
1000, 1000, 700, 764
1000, 1000, 100, 27012518
1000, 1000, 100, 27295362
1000, 1000, 100, 27532909
1000, 1000, 400, 946
1000, 1000, 100, 5248
1000, 1000, 100, 964
1000, 1000, 100, 5415
1000, 1000, 100, 2841
1000, 1000, 100, 29454319
1000, 1000, 100, 754
1000, 1000, 100, 746
1000, 1000, 100, 30450846
1000, 1000, 100, 3075
1000, 1000, 400, 896
1000, 1000, 100, 31743354
1000, 1000, 100, 734
1000, 1000, 100, 32249371
1000, 1000, 100, 774
1000, 1000, 800, 32769762
1000, 1000, 100, 34331315
1000, 1000, 300, 711
1000, 1000, 100, 35110428
1000, 1000, 100, 35178009
1000, 1000, 100, 719
1000, 1000, 1000, 730
1000, 1000, 100, 37755006
1000, 1000, 900, 38113381
1000, 1000, 600, 807
1000, 1000, 100, 40998287
1000, 1000, 400, 763
1000, 1000, 100, 41847262
1000, 1000, 100, 5081
1000, 1000, 300, 42458087
1000, 1000, 100, 42990960
1000, 1000, 100, 3207
1000, 1000, 100, 673
1000, 1000, 500, 5585
1000, 1000, 100, 822
1000, 1000, 100, 44837479
1000, 1000, 200, 44916674
1000, 1000, 100, 45255344
1000, 1000, 100, 45602877
1000, 1000, 100, 45809665
1000, 1000, 100, 46024437
1000, 1000, 100, 46214328
1000, 1000, 100, 46504842
1000, 1000, 500, 823
1000, 1000, 100, 47599660
1000, 1000, 800, 47823356
1000, 1000, 100, 49070194
1000, 1000, 100, 706
1000, 1000, 100, 49651269
1000, 1000, 100, 677
1000, 1000, 100, 50348562
1000, 1000, 100, 1104
1000, 1000, 100, 721
1000, 1000, 100, 51286140
1000, 1000, 500, 51585546
1000, 1000, 700, 54617102
1000, 1000, 100, 884
1000, 1000, 100, 878
1000, 1000, 100, 5612
1000, 1000, 100, 54443963
1000, 1000, 100, 747
1000, 1000, 100, 54917033
1000, 1000, 100, 635
1000, 1000, 100, 794
1000, 1000, 500, 802
1000, 1000, 100, 862
1000, 1000, 600, 56560857
1000, 1000, 100, 57547749
1000, 1000, 100, 779
1000, 1000, 800, 5566
1000, 1000, 100, 59434772
1000, 1000, 100, 59538054
1000, 1000, 300, 60077204
1000, 1000, 100, 761
1000, 1000, 100, 1727
1000, 1000, 100, 61249301
1000, 1000, 100, 61629396
1000, 1000, 100, 62072856
