consumer, M, length, time
1000, 100000, 10000, 256
1000, 100000, 10000, 282
1000, 100000, 10000, 224
1000, 100000, 10000, 279
1000, 100000, 10000, 212
1000, 100000, 50000, 283
1000, 100000, 10000, 243
1000, 100000, 10000, 60
1000, 100000, 10000, 93
1000, 100000, 20000, 96
1000, 100000, 10000, 124
1000, 100000, 10000, 299
1000, 100000, 10000, 54
1000, 100000, 10000, 95
1000, 100000, 10000, 53
1000, 100000, 10000, 71
1000, 100000, 20000, 50
1000, 100000, 10000, 100
1000, 100000, 10000, 49
1000, 100000, 80000, 47
1000, 100000, 40000, 137
1000, 100000, 10000, 93
1000, 100000, 50000, 62
1000, 100000, 10000, 117
1000, 100000, 10000, 46
1000, 100000, 10000, 69
1000, 100000, 10000, 86
1000, 100000, 10000, 49
1000, 100000, 30000, 139
1000, 100000, 10000, 95
1000, 100000, 10000, 46
1000, 100000, 10000, 56
1000, 100000, 50000, 69
1000, 100000, 40000, 93
1000, 100000, 10000, 97
1000, 100000, 10000, 113
1000, 100000, 10000, 49
1000, 100000, 10000, 48
1000, 100000, 10000, 49
1000, 100000, 10000, 47
1000, 100000, 10000, 48
1000, 100000, 10000, 48
1000, 100000, 50000, 73
1000, 100000, 10000, 47
1000, 100000, 10000, 155
1000, 100000, 10000, 146
1000, 100000, 10000, 50
1000, 100000, 100000, 48
1000, 100000, 10000, 175
1000, 100000, 10000, 77
1000, 100000, 10000, 56
1000, 100000, 10000, 64
1000, 100000, 10000, 54
1000, 100000, 80000, 75
1000, 100000, 10000, 147
1000, 100000, 10000, 56
1000, 100000, 10000, 55
1000, 100000, 10000, 53
1000, 100000, 10000, 62
1000, 100000, 10000, 253
1000, 100000, 10000, 52
1000, 100000, 10000, 229
1000, 100000, 10000, 49
1000, 100000, 10000, 47
1000, 100000, 100000, 49
1000, 100000, 10000, 238
1000, 100000, 10000, 48
1000, 100000, 10000, 47
1000, 100000, 10000, 48
1000, 100000, 10000, 50
1000, 100000, 60000, 230
1000, 100000, 10000, 93
1000, 100000, 10000, 195
1000, 100000, 10000, 47
1000, 100000, 10000, 96
1000, 100000, 10000, 47
1000, 100000, 10000, 48
1000, 100000, 20000, 54
1000, 100000, 10000, 50
1000, 100000, 20000, 47
1000, 100000, 80000, 175
1000, 100000, 10000, 223
1000, 100000, 10000, 46
1000, 100000, 80000, 52
1000, 100000, 10000, 166
1000, 100000, 10000, 47
1000, 100000, 10000, 50
1000, 100000, 10000, 47
1000, 100000, 30000, 46
1000, 100000, 10000, 116
1000, 100000, 10000, 46
1000, 100000, 10000, 214
1000, 100000, 70000, 61
1000, 100000, 10000, 94
1000, 100000, 10000, 47
1000, 100000, 60000, 46
1000, 100000, 10000, 111
1000, 100000, 40000, 71
1000, 100000, 10000, 216
1000, 100000, 10000, 47
1000, 100000, 10000, 47
1000, 100000, 80000, 94
1000, 100000, 70000, 95
1000, 100000, 10000, 93
1000, 100000, 10000, 94
1000, 100000, 10000, 2882
1000, 100000, 10000, 48
1000, 100000, 10000, 49
1000, 100000, 10000, 48
1000, 100000, 10000, 52
1000, 100000, 10000, 49
1000, 100000, 10000, 47
1000, 100000, 10000, 47
1000, 100000, 100000, 48
1000, 100000, 10000, 95
1000, 100000, 10000, 47
1000, 100000, 60000, 64
1000, 100000, 10000, 128
1000, 100000, 10000, 57
1000, 100000, 10000, 47
1000, 100000, 10000, 327
1000, 100000, 40000, 48
1000, 100000, 10000, 102
1000, 100000, 10000, 354
1000, 100000, 10000, 53
1000, 100000, 10000, 58
1000, 100000, 10000, 60
1000, 100000, 10000, 57
1000, 100000, 10000, 56
1000, 100000, 10000, 57
1000, 100000, 10000, 80
1000, 100000, 10000, 61
1000, 100000, 10000, 72
1000, 100000, 80000, 59
1000, 100000, 10000, 100
1000, 100000, 10000, 276
1000, 100000, 10000, 58
1000, 100000, 80000, 71
1000, 100000, 10000, 102
1000, 100000, 60000, 49
1000, 100000, 10000, 97
1000, 100000, 10000, 318
1000, 100000, 40000, 49
1000, 100000, 10000, 95
1000, 100000, 10000, 57
1000, 100000, 10000, 46
1000, 100000, 30000, 47
1000, 100000, 10000, 96
1000, 100000, 70000, 48
1000, 100000, 10000, 108
1000, 100000, 10000, 341
1000, 100000, 10000, 47
1000, 100000, 10000, 48
1000, 100000, 10000, 47
1000, 100000, 10000, 48
1000, 100000, 10000, 49
1000, 100000, 10000, 48
1000, 100000, 80000, 49
1000, 100000, 30000, 102
1000, 100000, 10000, 112
1000, 100000, 10000, 47
1000, 100000, 10000, 47
1000, 100000, 10000, 47
1000, 100000, 10000, 47
1000, 100000, 10000, 49
1000, 100000, 10000, 52
1000, 100000, 10000, 337
1000, 100000, 70000, 48
1000, 100000, 10000, 93
1000, 100000, 90000, 48
1000, 100000, 10000, 95
1000, 100000, 10000, 58
1000, 100000, 20000, 47
1000, 100000, 10000, 58
1000, 100000, 10000, 53
1000, 100000, 10000, 46
1000, 100000, 10000, 47
1000, 100000, 10000, 334
1000, 100000, 10000, 56
1000, 100000, 10000, 63
1000, 100000, 10000, 58
1000, 100000, 100000, 238
1000, 100000, 10000, 1659
1000, 100000, 10000, 66
1000, 100000, 10000, 100
1000, 100000, 10000, 63
1000, 100000, 10000, 864
1000, 100000, 20000, 429
1000, 100000, 10000, 49
1000, 100000, 90000, 48
1000, 100000, 10000, 407
1000, 100000, 10000, 57
1000, 100000, 50000, 47
1000, 100000, 10000, 97
1000, 100000, 80000, 46
1000, 100000, 10000, 126
1000, 100000, 10000, 95
1000, 100000, 10000, 47
1000, 100000, 10000, 53
1000, 100000, 10000, 48
1000, 100000, 10000, 48
1000, 100000, 10000, 47
1000, 100000, 30000, 48
1000, 100000, 10000, 94
1000, 100000, 10000, 48
1000, 100000, 10000, 49
1000, 100000, 10000, 258
1000, 100000, 50000, 50
1000, 100000, 10000, 118
1000, 100000, 10000, 47
1000, 100000, 10000, 55
1000, 100000, 10000, 72
1000, 100000, 10000, 78
1000, 100000, 10000, 76
1000, 100000, 40000, 78
1000, 100000, 10000, 107
