consumer, M, length, time
10, 100000, 60000, 231
10, 100000, 10000, 281
10, 100000, 10000, 293
10, 100000, 70000, 239
10, 100000, 20000, 74
10, 100000, 10000, 60
10, 100000, 10000, 59
10, 100000, 30000, 61
10, 100000, 10000, 93
10, 100000, 10000, 67
10, 100000, 10000, 58
10, 100000, 10000, 58
10, 100000, 30000, 134
10, 100000, 80000, 190
10, 100000, 10000, 94
10, 100000, 10000, 60
10, 100000, 10000, 60
10, 100000, 10000, 70
10, 100000, 10000, 65
10, 100000, 10000, 59
10, 100000, 10000, 60
10, 100000, 10000, 179
10, 100000, 70000, 83
10, 100000, 10000, 107
10, 100000, 10000, 59
10, 100000, 10000, 59
10, 100000, 80000, 58
10, 100000, 10000, 94
10, 100000, 10000, 53
10, 100000, 40000, 179
10, 100000, 10000, 96
10, 100000, 10000, 64
10, 100000, 10000, 79
10, 100000, 10000, 89
10, 100000, 20000, 79
10, 100000, 10000, 176
10, 100000, 10000, 47
10, 100000, 10000, 52
10, 100000, 10000, 72
10, 100000, 10000, 47
10, 100000, 10000, 132
10, 100000, 30000, 54
10, 100000, 10000, 123
10, 100000, 10000, 47
10, 100000, 100000, 47
10, 100000, 10000, 107
10, 100000, 10000, 48
10, 100000, 10000, 52
10, 100000, 10000, 50
10, 100000, 10000, 229
10, 100000, 10000, 66
10, 100000, 10000, 57
10, 100000, 10000, 48
10, 100000, 10000, 48
10, 100000, 10000, 49
10, 100000, 10000, 79
10, 100000, 10000, 6269596612
10, 100000, 10000, 76
10, 100000, 10000, 69
10, 100000, 10000, 49
10, 100000, 10000, 59
10, 100000, 40000, 72
10, 100000, 10000, 127
10, 100000, 10000, 56
10, 100000, 10000, 56
10, 100000, 10000, 54
10, 100000, 10000, 70
10, 100000, 10000, 88
10, 100000, 90000, 56
10, 100000, 10000, 94
10, 100000, 10000, 7454251273
10, 100000, 70000, 59
10, 100000, 60000, 95
10, 100000, 10000, 196
10, 100000, 10000, 52
10, 100000, 50000, 47
10, 100000, 40000, 107
10, 100000, 10000, 105
10, 100000, 10000, 48
10, 100000, 10000, 51
10, 100000, 10000, 53
10, 100000, 10000, 46
10, 100000, 10000, 47
10, 100000, 10000, 47
10, 100000, 20000, 47
10, 100000, 10000, 46
10, 100000, 10000, 51
10, 100000, 10000, 47
10, 100000, 10000, 51
10, 100000, 10000, 47
10, 100000, 10000, 47
10, 100000, 10000, 47
10, 100000, 10000, 48
10, 100000, 40000, 85
10, 100000, 10000, 207
10, 100000, 100000, 370
10, 100000, 90000, 7488711965
10, 100000, 10000, 123
10, 100000, 10000, 47
10, 100000, 10000, 50
10, 100000, 10000, 76
10, 100000, 10000, 77
10, 100000, 100000, 51
10, 100000, 10000, 96
10, 100000, 10000, 48
10, 100000, 10000, 47
10, 100000, 80000, 8599782699
10, 100000, 10000, 94
10, 100000, 10000, 47
10, 100000, 10000, 47
10, 100000, 10000, 48
10, 100000, 10000, 46
10, 100000, 10000, 46
10, 100000, 10000, 47
10, 100000, 10000, 48
10, 100000, 40000, 47
10, 100000, 10000, 129
10, 100000, 10000, 48
10, 100000, 10000, 48
10, 100000, 10000, 51
10, 100000, 10000, 48
10, 100000, 10000, 47
10, 100000, 10000, 68
10, 100000, 10000, 48
10, 100000, 10000, 50
10, 100000, 10000, 47
10, 100000, 90000, 48
10, 100000, 60000, 116
10, 100000, 10000, 95
10, 100000, 10000, 50
10, 100000, 10000, 49
10, 100000, 10000, 49
10, 100000, 10000, 47
10, 100000, 10000, 49
10, 100000, 80000, 56
10, 100000, 10000, 95
10, 100000, 30000, 93
10, 100000, 10000, 94
10, 100000, 20000, 94
10, 100000, 30000, 83
10, 100000, 10000, 93
10, 100000, 10000, 54
10, 100000, 80000, 10641253463
10, 100000, 10000, 47
10, 100000, 10000, 47
10, 100000, 10000, 40
10, 100000, 10000, 47
10, 100000, 10000, 58
10, 100000, 10000, 46
10, 100000, 10000, 49
10, 100000, 80000, 48
10, 100000, 60000, 111
10, 100000, 10000, 94
10, 100000, 10000, 47
10, 100000, 80000, 10508591717
10, 100000, 10000, 95
10, 100000, 40000, 46
10, 100000, 70000, 97
10, 100000, 10000, 109
10, 100000, 10000, 47
10, 100000, 10000, 47
10, 100000, 10000, 47
10, 100000, 10000, 51
10, 100000, 10000, 49
10, 100000, 10000, 47
10, 100000, 30000, 11662853820
10, 100000, 10000, 88
10, 100000, 60000, 56
10, 100000, 10000, 170
10, 100000, 10000, 47
10, 100000, 10000, 50
10, 100000, 90000, 49
10, 100000, 10000, 131
10, 100000, 90000, 11694551142
10, 100000, 10000, 117
10, 100000, 10000, 47
10, 100000, 10000, 75
10, 100000, 10000, 77
10, 100000, 10000, 73
10, 100000, 10000, 80
10, 100000, 10000, 48
10, 100000, 10000, 174
10, 100000, 10000, 76
10, 100000, 10000, 65
10, 100000, 30000, 47
10, 100000, 10000, 107
10, 100000, 30000, 48
10, 100000, 10000, 119
