consumer, M, length, time
10, 10000, 10000, 110257040
10, 10000, 2000, 305
10, 10000, 4000, 119558379
10, 10000, 1000, 121053771
10, 10000, 6000, 111432255
10, 10000, 3000, 113446715
10, 10000, 1000, 111122451
10, 10000, 6000, 146347482
10, 10000, 3000, 201
10, 10000, 2000, 57374699
10, 10000, 1000, 23049913
10, 10000, 10000, 20183869
10, 10000, 6000, 32887293
10, 10000, 5000, 174
10, 10000, 5000, 30417471
10, 10000, 3000, 32457981
10, 10000, 8000, 33893453
10, 10000, 2000, 42336758
10, 10000, 7000, 36532865
10, 10000, 6000, 42075311
10, 10000, 1000, 46073231
10, 10000, 7000, 33353155
10, 10000, 2000, 35712663
10, 10000, 5000, 32440329
10, 10000, 8000, 32188711
10, 10000, 4000, 40840605
10, 10000, 10000, 33634551
10, 10000, 4000, 59492262
10, 10000, 4000, 55395474
10, 10000, 2000, 56806043
10, 10000, 6000, 133
10, 10000, 1000, 57992709
10, 10000, 10000, 58342720
10, 10000, 4000, 82232021
10, 10000, 2000, 77353337
10, 10000, 5000, 54344052
10, 10000, 4000, 62222203
10, 10000, 3000, 60117339
10, 10000, 7000, 55835571
10, 10000, 1000, 77676831
10, 10000, 3000, 50617228
10, 10000, 9000, 126770661
10, 10000, 8000, 475
10, 10000, 1000, 64616718
10, 10000, 1000, 61125875
10, 10000, 8000, 57416196
10, 10000, 1000, 206
10, 10000, 2000, 65538881
10, 10000, 2000, 42635060
10, 10000, 5000, 87774822
10, 10000, 5000, 87829181
10, 10000, 10000, 17619336
10, 10000, 2000, 23046323
10, 10000, 5000, 23006163
10, 10000, 7000, 25130655
10, 10000, 5000, 30400906
10, 10000, 4000, 33411809
10, 10000, 9000, 45446347
10, 10000, 1000, 287
10, 10000, 3000, 44066749
10, 10000, 8000, 58926208
10, 10000, 9000, 122
10, 10000, 5000, 45413536
10, 10000, 6000, 48128086
10, 10000, 6000, 53168587
10, 10000, 1000, 57877453
10, 10000, 8000, 56573170
10, 10000, 3000, 71997108
10, 10000, 10000, 61098289
10, 10000, 3000, 89668555
10, 10000, 2000, 132194096
10, 10000, 5000, 157
10, 10000, 2000, 78180014
10, 10000, 9000, 68733950
10, 10000, 4000, 86386333
10, 10000, 8000, 89327638
10, 10000, 7000, 121
10, 10000, 1000, 95688775
10, 10000, 6000, 66422581
10, 10000, 3000, 66343968
10, 10000, 8000, 66462196
10, 10000, 5000, 80990973
10, 10000, 9000, 55343091
10, 10000, 1000, 68427824
10, 10000, 9000, 53926628
10, 10000, 8000, 64469840
10, 10000, 8000, 75403197
10, 10000, 8000, 89644226
10, 10000, 5000, 97283141
10, 10000, 7000, 99236593
10, 10000, 6000, 91389671
10, 10000, 8000, 93658815
10, 10000, 8000, 82283604
