consumer, M, length, time
100, 10000, 2000, 274
100, 10000, 8000, 227
100, 10000, 8000, 247
100, 10000, 3000, 240
100, 10000, 1000, 98
100, 10000, 10000, 84
100, 10000, 7000, 248
100, 10000, 3000, 222
100, 10000, 9000, 94
100, 10000, 1000, 276
100, 10000, 6000, 86
100, 10000, 10000, 243
100, 10000, 5000, 98
100, 10000, 3000, 271
100, 10000, 7000, 91
100, 10000, 1000, 63
100, 10000, 4000, 211
100, 10000, 7000, 95
100, 10000, 1000, 79
100, 10000, 6000, 60
100, 10000, 8000, 247
100, 10000, 7000, 74
100, 10000, 3000, 108
100, 10000, 6000, 239
100, 10000, 5000, 101
100, 10000, 6000, 213
100, 10000, 5000, 97
100, 10000, 1000, 103
100, 10000, 8000, 61
100, 10000, 4000, 218
100, 10000, 9000, 49
100, 10000, 2000, 132
100, 10000, 4000, 65
100, 10000, 4000, 210
100, 10000, 3000, 358
100, 10000, 5000, 137
100, 10000, 5000, 127
100, 10000, 1000, 98
100, 10000, 2000, 63
100, 10000, 9000, 154
100, 10000, 3000, 107
100, 10000, 3000, 224
100, 10000, 7000, 102
100, 10000, 6000, 198
100, 10000, 7000, 103
100, 10000, 1000, 106
100, 10000, 4000, 64
100, 10000, 3000, 98
100, 10000, 1000, 255
100, 10000, 1000, 80
100, 10000, 5000, 54
100, 10000, 4000, 92
100, 10000, 4000, 103
100, 10000, 1000, 77
100, 10000, 4000, 75
100, 10000, 5000, 286
100, 10000, 5000, 98
100, 10000, 3000, 98
100, 10000, 1000, 285
100, 10000, 6000, 52
100, 10000, 10000, 94
100, 10000, 2000, 287
100, 10000, 9000, 54
100, 10000, 1000, 316
100, 10000, 10000, 51
100, 10000, 8000, 279
100, 10000, 8000, 497
100, 10000, 1000, 118
100, 10000, 1000, 297
100, 10000, 7000, 52
100, 10000, 5000, 99
100, 10000, 5000, 299
100, 10000, 8000, 95
100, 10000, 3000, 97
100, 10000, 2000, 99
100, 10000, 9000, 258
100, 10000, 3000, 328
100, 10000, 3000, 59
100, 10000, 5000, 105
100, 10000, 1000, 96
100, 10000, 1000, 97
100, 10000, 9000, 376
100, 10000, 9000, 222
100, 10000, 3000, 281
100, 10000, 10000, 72
100, 10000, 6000, 283
100, 10000, 4000, 98
100, 10000, 2000, 97
100, 10000, 2000, 103
100, 10000, 5000, 253
100, 10000, 6000, 100
100, 10000, 10000, 309
100, 10000, 2000, 108
100, 10000, 8000, 343
100, 10000, 2000, 239
100, 10000, 5000, 96
100, 10000, 1000, 98
100, 10000, 7000, 105
100, 10000, 9000, 329
100, 10000, 6000, 118
100, 10000, 2000, 1294
100, 10000, 2000, 1091
100, 10000, 5000, 98
100, 10000, 4000, 53
100, 10000, 3000, 123
100, 10000, 7000, 100
100, 10000, 2000, 363
100, 10000, 4000, 107
100, 10000, 6000, 100
100, 10000, 5000, 304
100, 10000, 6000, 119
100, 10000, 1000, 385
100, 10000, 10000, 336
100, 10000, 2000, 358
100, 10000, 2000, 132
100, 10000, 10000, 99
100, 10000, 6000, 370
100, 10000, 8000, 118
100, 10000, 4000, 99
100, 10000, 5000, 389
100, 10000, 9000, 122
100, 10000, 3000, 143
100, 10000, 5000, 111
100, 10000, 7000, 346
100, 10000, 2000, 97
100, 10000, 5000, 79
100, 10000, 4000, 386
100, 10000, 3000, 109
100, 10000, 7000, 102
100, 10000, 2000, 407
100, 10000, 4000, 67
100, 10000, 1000, 98
100, 10000, 9000, 84
100, 10000, 1000, 340
100, 10000, 5000, 59
100, 10000, 8000, 49
100, 10000, 3000, 911
100, 10000, 2000, 261
100, 10000, 2000, 106
100, 10000, 3000, 54
100, 10000, 2000, 257
100, 10000, 7000, 99
100, 10000, 3000, 143
100, 10000, 6000, 399
100, 10000, 5000, 109
100, 10000, 1000, 337
100, 10000, 5000, 105
100, 10000, 2000, 763
100, 10000, 1000, 97
100, 10000, 9000, 103
100, 10000, 1000, 378
100, 10000, 3000, 86
100, 10000, 8000, 280
100, 10000, 4000, 978
100, 10000, 3000, 112
100, 10000, 7000, 118
100, 10000, 6000, 113
100, 10000, 5000, 370
100, 10000, 5000, 107
100, 10000, 4000, 462
100, 10000, 10000, 106
100, 10000, 3000, 108
100, 10000, 6000, 426
100, 10000, 6000, 104
100, 10000, 7000, 156
100, 10000, 4000, 412
100, 10000, 9000, 111
100, 10000, 1000, 100
