producers, M, length, time
100, 100000, 10000, 1449
100, 100000, 100000, 330
100, 100000, 10000, 347
100, 100000, 10000, 264
100, 100000, 10000, 273
100, 100000, 10000, 291
100, 100000, 10000, 268
100, 100000, 40000, 264
100, 100000, 10000, 371
100, 100000, 80000, 86
100, 100000, 10000, 112
100, 100000, 10000, 547
100, 100000, 10000, 255
100, 100000, 10000, 99
100, 100000, 70000, 228
100, 100000, 10000, 144
100, 100000, 10000, 95
100, 100000, 10000, 814
100, 100000, 10000, 53
100, 100000, 10000, 54
100, 100000, 10000, 75
100, 100000, 10000, 57
100, 100000, 10000, 177
100, 100000, 10000, 342
100, 100000, 30000, 51
100, 100000, 10000, 116
100, 100000, 10000, 152
100, 100000, 10000, 81
100, 100000, 10000, 60
100, 100000, 50000, 70
100, 100000, 10000, 62
100, 100000, 30000, 63
100, 100000, 10000, 63
100, 100000, 10000, 80
100, 100000, 70000, 59
100, 100000, 10000, 205
100, 100000, 50000, 60
100, 100000, 90000, 71
100, 100000, 10000, 51
100, 100000, 10000, 131
100, 100000, 50000, 65
100, 100000, 10000, 60
100, 100000, 10000, 61
100, 100000, 60000, 56
100, 100000, 10000, 57
100, 100000, 10000, 346
100, 100000, 70000, 90
100, 100000, 10000, 103
100, 100000, 10000, 69
100, 100000, 60000, 77
100, 100000, 30000, 66
100, 100000, 10000, 272
100, 100000, 10000, 64
100, 100000, 10000, 60
100, 100000, 10000, 59
100, 100000, 10000, 59
100, 100000, 10000, 59
100, 100000, 10000, 88
100, 100000, 10000, 71
100, 100000, 10000, 68
100, 100000, 10000, 241
100, 100000, 40000, 59
100, 100000, 90000, 74
100, 100000, 60000, 57
100, 100000, 10000, 64
100, 100000, 10000, 52
100, 100000, 10000, 60
100, 100000, 10000, 248
100, 100000, 10000, 51
100, 100000, 10000, 54
100, 100000, 80000, 48
100, 100000, 10000, 249
100, 100000, 10000, 190
100, 100000, 10000, 215
100, 100000, 10000, 179
100, 100000, 10000, 141
100, 100000, 10000, 149
100, 100000, 10000, 158
100, 100000, 10000, 131
100, 100000, 10000, 138
100, 100000, 60000, 158
100, 100000, 20000, 442
100, 100000, 60000, 260
100, 100000, 10000, 71
100, 100000, 80000, 57
100, 100000, 10000, 70
100, 100000, 20000, 64
100, 100000, 10000, 66
100, 100000, 10000, 60
100, 100000, 10000, 76
100, 100000, 10000, 197
100, 100000, 10000, 127
100, 100000, 10000, 63
100, 100000, 10000, 61
100, 100000, 10000, 52
100, 100000, 30000, 54
100, 100000, 10000, 52
100, 100000, 40000, 61
100, 100000, 30000, 125
100, 100000, 10000, 143
100, 100000, 10000, 48
100, 100000, 10000, 63
100, 100000, 10000, 200
100, 100000, 70000, 118
100, 100000, 10000, 338
100, 100000, 10000, 51
100, 100000, 10000, 48
100, 100000, 70000, 48
100, 100000, 10000, 47
100, 100000, 60000, 47
100, 100000, 10000, 47
100, 100000, 10000, 46
100, 100000, 40000, 48
100, 100000, 10000, 48
100, 100000, 10000, 46
100, 100000, 20000, 46
100, 100000, 10000, 630
100, 100000, 10000, 47
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 10000, 47
100, 100000, 10000, 46
100, 100000, 10000, 54
100, 100000, 60000, 81
100, 100000, 10000, 46
100, 100000, 60000, 47
100, 100000, 10000, 47
100, 100000, 40000, 46
100, 100000, 10000, 49
100, 100000, 10000, 53
100, 100000, 100000, 409
100, 100000, 10000, 46
100, 100000, 10000, 59
100, 100000, 10000, 49
100, 100000, 60000, 329
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 49
100, 100000, 20000, 49
100, 100000, 10000, 48
100, 100000, 20000, 49
100, 100000, 10000, 47
100, 100000, 10000, 48
100, 100000, 10000, 49
100, 100000, 10000, 47
100, 100000, 10000, 48
100, 100000, 10000, 49
100, 100000, 10000, 49
100, 100000, 10000, 50
100, 100000, 10000, 540
100, 100000, 80000, 48
100, 100000, 10000, 51
100, 100000, 10000, 48
100, 100000, 10000, 50
100, 100000, 10000, 48
100, 100000, 50000, 48
100, 100000, 10000, 53
100, 100000, 10000, 47
100, 100000, 10000, 46
100, 100000, 10000, 335
100, 100000, 10000, 49
100, 100000, 10000, 47
100, 100000, 80000, 48
100, 100000, 10000, 48
100, 100000, 80000, 64
100, 100000, 10000, 452
100, 100000, 10000, 47
100, 100000, 10000, 46
100, 100000, 90000, 55
100, 100000, 10000, 713
100, 100000, 60000, 226
100, 100000, 10000, 48
100, 100000, 10000, 77
100, 100000, 90000, 47
100, 100000, 10000, 48
100, 100000, 10000, 49
