consumer, M, length, time
1000, 10000, 1000, 2441056436
1000, 10000, 1000, 2443307220
1000, 10000, 6000, 2444278447
1000, 10000, 9000, 2454638286
1000, 10000, 1000, 2483368835
1000, 10000, 3000, 2484341915
1000, 10000, 9000, 2488576326
1000, 10000, 10000, 2507419188
1000, 10000, 5000, 2527636313
1000, 10000, 4000, 2531466157
1000, 10000, 9000, 2533679908
1000, 10000, 2000, 2548004255
1000, 10000, 6000, 2548846559
1000, 10000, 8000, 2553359428
1000, 10000, 8000, 2561374479
1000, 10000, 3000, 2569744266
1000, 10000, 6000, 2572014843
1000, 10000, 3000, 2587142082
1000, 10000, 9000, 2588393796
1000, 10000, 2000, 2603287844
1000, 10000, 3000, 2603626469
1000, 10000, 6000, 2604854127
1000, 10000, 5000, 2609246826
1000, 10000, 7000, 2612563374
1000, 10000, 6000, 2618862216
1000, 10000, 2000, 2624709833
1000, 10000, 8000, 2625727483
1000, 10000, 7000, 1947400857
1000, 10000, 1000, 2663539638
1000, 10000, 3000, 2663990832
1000, 10000, 4000, 2670716040
1000, 10000, 2000, 121
1000, 10000, 4000, 2672344956
1000, 10000, 10000, 2678191454
1000, 10000, 9000, 2711926195
1000, 10000, 3000, 496
1000, 10000, 8000, 2735938108
1000, 10000, 2000, 147
1000, 10000, 2000, 2748172573
1000, 10000, 4000, 2748736346
1000, 10000, 7000, 2751314507
1000, 10000, 7000, 2763554598
1000, 10000, 9000, 2769225108
1000, 10000, 7000, 2780088098
1000, 10000, 9000, 2786920866
1000, 10000, 2000, 2801265376
1000, 10000, 9000, 2801689072
1000, 10000, 4000, 2818563224
1000, 10000, 3000, 2820629271
1000, 10000, 9000, 2827860479
1000, 10000, 4000, 103
1000, 10000, 4000, 2850277203
1000, 10000, 10000, 2856621410
1000, 10000, 9000, 2903030564
1000, 10000, 6000, 2914750686
1000, 10000, 1000, 2919765684
1000, 10000, 7000, 2919960244
1000, 10000, 2000, 2929081612
1000, 10000, 8000, 1909363222
1000, 10000, 10000, 2722356358
1000, 10000, 2000, 119
1000, 10000, 2000, 2959410986
