consumer, M, length, time
100, 100000, 30000, 1065
100, 100000, 90000, 16370383
100, 100000, 40000, 11092
100, 100000, 60000, 2467848906
100, 100000, 30000, 2926581824
100, 100000, 90000, 2987135853
100, 100000, 30000, 735
100, 100000, 70000, 4114407305
100, 100000, 20000, 4842455812
100, 100000, 100000, 4858653709
100, 100000, 30000, 6361843493
100, 100000, 70000, 6448441423
100, 100000, 20000, 692
100, 100000, 50000, 7262261658
100, 100000, 20000, 448
100, 100000, 40000, 7635029264
100, 100000, 100000, 7973364712
100, 100000, 70000, 9373027054
100, 100000, 80000, 542
100, 100000, 50000, 10711286586
100, 100000, 60000, 11000186836
100, 100000, 90000, 591
100, 100000, 70000, 12718649830
100, 100000, 40000, 13428153452
100, 100000, 40000, 13657766395
100, 100000, 20000, 531
100, 100000, 50000, 13817620117
100, 100000, 50000, 1083
100, 100000, 60000, 14489269824
100, 100000, 70000, 14975006024
100, 100000, 30000, 15191
100, 100000, 50000, 15545107015
100, 100000, 30000, 15871408915
100, 100000, 60000, 15969384442
100, 100000, 100000, 16403640894
100, 100000, 90000, 4022142737
100, 100000, 10000, 392
100, 100000, 70000, 18652159815
100, 100000, 10000, 486
100, 100000, 50000, 19310875621
100, 100000, 80000, 3149525285
100, 100000, 10000, 20380886604
100, 100000, 40000, 20389154166
100, 100000, 100000, 20556007827
100, 100000, 40000, 21787684625
100, 100000, 20000, 21944271767
100, 100000, 90000, 4289578808
100, 100000, 20000, 321
100, 100000, 60000, 22888112336
100, 100000, 40000, 3838493574
100, 100000, 30000, 514
100, 100000, 100000, 23675779300
100, 100000, 10000, 25061233582
100, 100000, 20000, 25062933992
100, 100000, 20000, 25097987437
100, 100000, 70000, 389
100, 100000, 50000, 25670513230
100, 100000, 50000, 25976012595
100, 100000, 30000, 26254876729
100, 100000, 80000, 26361599190
100, 100000, 60000, 541
100, 100000, 40000, 27565451639
100, 100000, 90000, 27693814527
100, 100000, 60000, 6832663839
100, 100000, 100000, 29116513160
100, 100000, 70000, 30521535983
100, 100000, 30000, 31192284588
100, 100000, 80000, 31297144190
100, 100000, 100000, 18722687825
100, 100000, 90000, 33397641276
100, 100000, 20000, 243
100, 100000, 30000, 34532292692
100, 100000, 10000, 34620896824
100, 100000, 100000, 18765137131
100, 100000, 100000, 36079768503
100, 100000, 40000, 37448136451
100, 100000, 60000, 37617690121
100, 100000, 20000, 177
100, 100000, 50000, 38151609329
100, 100000, 100000, 18030301193
100, 100000, 30000, 39802779756
100, 100000, 10000, 280
100, 100000, 100000, 39922645334
100, 100000, 10000, 41169263708
100, 100000, 100000, 41172587535
100, 100000, 10000, 42498441714
100, 100000, 40000, 11993665132
100, 100000, 30000, 11448350851
100, 100000, 70000, 157
100, 100000, 30000, 43234316683
100, 100000, 30000, 43300278873
100, 100000, 10000, 167
100, 100000, 30000, 43383046241
