consumer, M, length, time
1000, 10000, 9000, 1417016394
1000, 10000, 1000, 1450393248
1000, 10000, 1000, 1451253213
1000, 10000, 1000, 132
1000, 10000, 1000, 1452303932
1000, 10000, 3000, 1453676502
1000, 10000, 1000, 1456379493
1000, 10000, 1000, 1457171937
1000, 10000, 1000, 1458317289
1000, 10000, 1000, 1459331748
1000, 10000, 1000, 1459827645
1000, 10000, 1000, 1459892010
1000, 10000, 9000, 1467781228
1000, 10000, 3000, 459
1000, 10000, 1000, 1490708538
1000, 10000, 6000, 1490702099
1000, 10000, 1000, 1496045457
1000, 10000, 1000, 1496211164
1000, 10000, 1000, 1496296766
1000, 10000, 8000, 1496224861
1000, 10000, 6000, 1523081549
1000, 10000, 1000, 1536833504
1000, 10000, 1000, 1536887582
1000, 10000, 1000, 1537158528
1000, 10000, 1000, 1536969678
1000, 10000, 1000, 1536895431
1000, 10000, 6000, 1537072471
1000, 10000, 1000, 1545662601
1000, 10000, 8000, 1554535922
1000, 10000, 1000, 217
1000, 10000, 4000, 1558948339
1000, 10000, 1000, 1560802776
1000, 10000, 1000, 1560938453
1000, 10000, 4000, 1561080005
1000, 10000, 1000, 1563784811
1000, 10000, 1000, 1564200640
1000, 10000, 1000, 1564520497
1000, 10000, 1000, 1564572418
1000, 10000, 1000, 1564607267
1000, 10000, 1000, 1564619520
1000, 10000, 6000, 1565310420
1000, 10000, 1000, 1578419984
1000, 10000, 4000, 1578651869
1000, 10000, 1000, 1588545867
1000, 10000, 1000, 1588673816
1000, 10000, 1000, 1588725053
1000, 10000, 1000, 1588838637
1000, 10000, 1000, 1588856255
1000, 10000, 10000, 1037489990
1000, 10000, 1000, 1606174569
1000, 10000, 1000, 1606708074
1000, 10000, 1000, 1606705046
1000, 10000, 1000, 1606875900
1000, 10000, 1000, 1607280098
1000, 10000, 1000, 1607365997
1000, 10000, 1000, 1607424682
1000, 10000, 1000, 1607437221
1000, 10000, 8000, 1607877992
1000, 10000, 3000, 1617752551
1000, 10000, 1000, 1619271564
1000, 10000, 1000, 1619346613
1000, 10000, 1000, 1619448728
1000, 10000, 1000, 1619523914
1000, 10000, 3000, 1619585302
1000, 10000, 1000, 1623345683
1000, 10000, 1000, 1623752011
1000, 10000, 7000, 1647541596
1000, 10000, 7000, 166
1000, 10000, 8000, 1641295068
1000, 10000, 1000, 1649744502
1000, 10000, 1000, 1650287626
1000, 10000, 6000, 1656522037
1000, 10000, 1000, 159
1000, 10000, 1000, 1658025251
1000, 10000, 1000, 1658215804
1000, 10000, 6000, 1658891081
1000, 10000, 7000, 1671622564
1000, 10000, 1000, 1697078348
1000, 10000, 1000, 1697584095
1000, 10000, 1000, 1697669451
1000, 10000, 6000, 1697805858
1000, 10000, 1000, 1709181603
1000, 10000, 1000, 1709316458
1000, 10000, 1000, 1709485482
1000, 10000, 1000, 1709665279
1000, 10000, 1000, 1709712587
1000, 10000, 1000, 1709816296
1000, 10000, 1000, 1710035870
1000, 10000, 1000, 1710083442
1000, 10000, 1000, 1710247955
1000, 10000, 1000, 1710474745
1000, 10000, 1000, 1710570571
1000, 10000, 1000, 1710633068
1000, 10000, 6000, 1710738457
1000, 10000, 9000, 1723813295
1000, 10000, 1000, 1746406552
1000, 10000, 1000, 1746502882
1000, 10000, 1000, 1746719074
1000, 10000, 1000, 1747297631
1000, 10000, 1000, 1747364423
1000, 10000, 9000, 1760440098
1000, 10000, 1000, 1766126127
1000, 10000, 3000, 1766315961
1000, 10000, 1000, 1767554103
1000, 10000, 1000, 1767661210
1000, 10000, 1000, 1767417180
1000, 10000, 1000, 1767219839
1000, 10000, 1000, 1767029836
1000, 10000, 7000, 1767348193
1000, 10000, 1000, 1774817282
1000, 10000, 1000, 1775076703
1000, 10000, 1000, 1775309928
1000, 10000, 1000, 1775201872
1000, 10000, 1000, 1775167598
1000, 10000, 1000, 1775067554
1000, 10000, 1000, 1775191605
1000, 10000, 1000, 1775055036
1000, 10000, 2000, 175065194
1000, 10000, 1000, 177
1000, 10000, 8000, 1788475487
1000, 10000, 1000, 171
1000, 10000, 1000, 1785578471
1000, 10000, 1000, 1785239707
1000, 10000, 1000, 1785457647
1000, 10000, 1000, 1785520020
1000, 10000, 1000, 1785608805
1000, 10000, 8000, 1785638274
1000, 10000, 1000, 1795571146
1000, 10000, 1000, 1795542440
1000, 10000, 4000, 1795766660
1000, 10000, 1000, 1804332623
1000, 10000, 1000, 1804616631
1000, 10000, 1000, 1804565973
1000, 10000, 1000, 1804689142
1000, 10000, 2000, 1804824436
1000, 10000, 2000, 1805345686
1000, 10000, 1000, 1805969727
1000, 10000, 1000, 1805994764
1000, 10000, 4000, 1806299321
1000, 10000, 1000, 1808714193
1000, 10000, 2000, 1808789686
1000, 10000, 1000, 1810063480
1000, 10000, 1000, 1810238613
1000, 10000, 1000, 1810432034
1000, 10000, 6000, 1810598247
1000, 10000, 6000, 1816023801
1000, 10000, 1000, 1822276572
1000, 10000, 1000, 1822587804
