consumer, M, length, time
10, 1000, 600, 76
10, 1000, 1000, 17400328
10, 1000, 500, 89
10, 1000, 200, 296
10, 1000, 700, 16885708
10, 1000, 100, 362
10, 1000, 700, 207
10, 1000, 1000, 17924500
10, 1000, 800, 201
10, 1000, 100, 20716815
10, 1000, 500, 112
10, 1000, 200, 68
10, 1000, 800, 16205070
10, 1000, 400, 97
10, 1000, 100, 90
10, 1000, 100, 70
10, 1000, 300, 16046692
10, 1000, 700, 79
10, 1000, 700, 131
10, 1000, 200, 17246186
10, 1000, 300, 124
10, 1000, 500, 55
10, 1000, 400, 47
10, 1000, 400, 56
10, 1000, 600, 18778474
10, 1000, 100, 152
10, 1000, 1000, 639
10, 1000, 900, 15822429
10, 1000, 800, 12641374
10, 1000, 1000, 79
10, 1000, 1000, 14339939
10, 1000, 700, 103
10, 1000, 1000, 15244051
10, 1000, 700, 98
10, 1000, 500, 96
10, 1000, 800, 15224519
10, 1000, 700, 12990922
10, 1000, 200, 74
10, 1000, 700, 70
10, 1000, 900, 11357095
10, 1000, 300, 80
10, 1000, 900, 11634220
10, 1000, 200, 99
10, 1000, 100, 10516672
10, 1000, 600, 75
10, 1000, 200, 52
10, 1000, 700, 25852197
10, 1000, 800, 9694253
10, 1000, 600, 97
10, 1000, 800, 8525812
10, 1000, 900, 100
10, 1000, 700, 12406425
10, 1000, 1000, 86
10, 1000, 800, 11705874
10, 1000, 300, 73
10, 1000, 100, 72
10, 1000, 700, 10782669
10, 1000, 300, 80
10, 1000, 100, 75
10, 1000, 300, 50
10, 1000, 800, 10272406
10, 1000, 100, 87
10, 1000, 500, 84
10, 1000, 700, 78
10, 1000, 200, 9851467
10, 1000, 600, 8637823
10, 1000, 200, 67
10, 1000, 1000, 4278149
10, 1000, 900, 3861096
10, 1000, 300, 3661403
10, 1000, 1000, 77
10, 1000, 500, 4110935
10, 1000, 100, 56
10, 1000, 1000, 46979216
10, 1000, 700, 4354507
10, 1000, 400, 88
10, 1000, 100, 70
10, 1000, 800, 179078804
10, 1000, 100, 80
10, 1000, 900, 4773257
10, 1000, 300, 72
10, 1000, 400, 52
10, 1000, 1000, 4992729
10, 1000, 700, 85
10, 1000, 700, 5794682
10, 1000, 400, 71
10, 1000, 900, 5815196
10, 1000, 400, 51
10, 1000, 700, 5664683
10, 1000, 800, 86
10, 1000, 800, 91
10, 1000, 600, 6389440
10, 1000, 800, 5991564
10, 1000, 900, 77
10, 1000, 200, 6555767
10, 1000, 1000, 11190746
10, 1000, 100, 62
10, 1000, 200, 84
10, 1000, 400, 55
10, 1000, 100, 5353841
10, 1000, 100, 61
10, 1000, 800, 55
10, 1000, 600, 5664099
10, 1000, 200, 65
10, 1000, 500, 54
10, 1000, 200, 51
10, 1000, 300, 52
10, 1000, 700, 5633234
10, 1000, 600, 66
10, 1000, 600, 4618331
10, 1000, 100, 77
10, 1000, 100, 49
10, 1000, 500, 51
10, 1000, 200, 51
10, 1000, 200, 51
10, 1000, 1000, 4949041
10, 1000, 300, 83
10, 1000, 400, 4489956
10, 1000, 600, 3847006
10, 1000, 500, 95
10, 1000, 400, 10812260
10, 1000, 200, 95
10, 1000, 700, 3961110
10, 1000, 600, 3535355
10, 1000, 700, 183
10, 1000, 400, 268
10, 1000, 400, 5211150
10, 1000, 100, 220
10, 1000, 300, 236
10, 1000, 300, 77
10, 1000, 900, 5319540
10, 1000, 300, 56
10, 1000, 600, 55
10, 1000, 600, 5565132
10, 1000, 800, 68
10, 1000, 600, 86
10, 1000, 1000, 5610159
10, 1000, 200, 66
10, 1000, 700, 59
10, 1000, 900, 5668676
10, 1000, 100, 80
10, 1000, 1000, 50
10, 1000, 800, 4544727
10, 1000, 400, 3968124
10, 1000, 1100, 72
10, 1000, 500, 4136134
10, 1000, 500, 69
10, 1000, 800, 67
10, 1000, 100, 69
10, 1000, 900, 10269261
10, 1000, 500, 3800933
10, 1000, 1000, 3288372
10, 1000, 1000, 3201556
10, 1000, 200, 85
10, 1000, 600, 2925892
10, 1000, 700, 2319436
10, 1000, 300, 87
10, 1000, 800, 67
10, 1000, 600, 18489636
10, 1000, 500, 69
10, 1000, 1000, 80
10, 1000, 600, 60
10, 1000, 700, 3375069
10, 1000, 800, 13761461
10, 1000, 500, 55
10, 1000, 1000, 53
10, 1000, 1000, 3170767
10, 1000, 500, 76
10, 1000, 500, 3096603
10, 1000, 100, 72
10, 1000, 100, 58
10, 1000, 700, 2599353
10, 1000, 300, 68
10, 1000, 600, 57
10, 1000, 200, 55
10, 1000, 800, 72
10, 1000, 700, 3190659
10, 1000, 500, 68
10, 1000, 1000, 2918307
10, 1000, 700, 6595867
10, 1000, 1000, 3026360
10, 1000, 700, 80
10, 1000, 100, 74
10, 1000, 700, 2894176
10, 1000, 400, 98
10, 1000, 600, 103
10, 1000, 100, 59
10, 1000, 200, 85
10, 1000, 1000, 2327885
10, 1000, 500, 72
10, 1000, 200, 2596507
10, 1000, 900, 1929117
10, 1000, 400, 71
10, 1000, 600, 16459102
10, 1000, 600, 70
10, 1000, 200, 76
10, 1000, 400, 75
10, 1000, 900, 2833810
10, 1000, 900, 2845904
10, 1000, 900, 1927158
10, 1000, 200, 95
