producers, M, length, time
10, 1000, 800, 352
10, 1000, 100, 260
10, 1000, 100, 240
10, 1000, 100, 186
10, 1000, 800, 233
10, 1000, 400, 239
10, 1000, 100, 179
10, 1000, 100, 254
10, 1000, 100, 207
10, 1000, 100, 202
10, 1000, 100, 274
10, 1000, 100, 263
10, 1000, 100, 256
10, 1000, 100, 277
10, 1000, 100, 285
10, 1000, 100, 227
10, 1000, 100, 243
10, 1000, 100, 258
10, 1000, 100, 244
10, 1000, 100, 210
10, 1000, 100, 236
10, 1000, 100, 256
10, 1000, 100, 258
10, 1000, 500, 222
10, 1000, 700, 255
10, 1000, 100, 275
10, 1000, 100, 230
10, 1000, 100, 268
10, 1000, 100, 299
10, 1000, 300, 232
10, 1000, 100, 217
10, 1000, 100, 275
10, 1000, 100, 220
10, 1000, 800, 214
10, 1000, 100, 226
10, 1000, 100, 242
10, 1000, 100, 243
10, 1000, 100, 244
10, 1000, 100, 224
10, 1000, 100, 239
10, 1000, 100, 222
10, 1000, 100, 226
10, 1000, 100, 256
10, 1000, 300, 246
10, 1000, 100, 253
10, 1000, 100, 254
10, 1000, 100, 253
10, 1000, 100, 261
10, 1000, 900, 223
10, 1000, 100, 208
10, 1000, 100, 311
10, 1000, 100, 256
10, 1000, 900, 256
10, 1000, 100, 236
10, 1000, 600, 222
10, 1000, 100, 239
10, 1000, 100, 224
10, 1000, 100, 197
10, 1000, 300, 249
10, 1000, 100, 239
10, 1000, 100, 203
10, 1000, 100, 201
10, 1000, 100, 246
10, 1000, 100, 222
10, 1000, 200, 213
10, 1000, 100, 213
10, 1000, 100, 198
10, 1000, 100, 193
10, 1000, 100, 245
10, 1000, 100, 223
10, 1000, 100, 207
10, 1000, 100, 224
10, 1000, 100, 230
10, 1000, 100, 211
10, 1000, 100, 227
10, 1000, 100, 249
10, 1000, 100, 256
10, 1000, 700, 228
10, 1000, 100, 242
10, 1000, 100, 234
10, 1000, 700, 229
10, 1000, 100, 230
10, 1000, 100, 231
10, 1000, 100, 214
10, 1000, 500, 236
10, 1000, 100, 224
10, 1000, 100, 201
10, 1000, 100, 246
10, 1000, 100, 201
10, 1000, 100, 191
10, 1000, 600, 45136472
10, 1000, 100, 425
10, 1000, 100, 199
10, 1000, 200, 45132089
10, 1000, 100, 247
10, 1000, 200, 230
10, 1000, 100, 220
10, 1000, 100, 189
10, 1000, 100, 214
10, 1000, 100, 221
10, 1000, 100, 255
10, 1000, 100, 241
10, 1000, 100, 235
10, 1000, 100, 208
10, 1000, 100, 243
10, 1000, 200, 270
10, 1000, 100, 233
10, 1000, 700, 328
10, 1000, 100, 260
10, 1000, 100, 200
10, 1000, 100, 228
10, 1000, 100, 218
10, 1000, 100, 218
10, 1000, 100, 223
10, 1000, 100, 201
10, 1000, 700, 233
10, 1000, 300, 218
10, 1000, 100, 315
10, 1000, 200, 254
10, 1000, 100, 227
10, 1000, 200, 216
10, 1000, 100, 272
10, 1000, 100, 207
10, 1000, 100, 213
10, 1000, 100, 278
10, 1000, 900, 30646095
10, 1000, 100, 280
10, 1000, 1000, 27572907
10, 1000, 100, 254
10, 1000, 100, 231
10, 1000, 100, 199
10, 1000, 100, 180
10, 1000, 300, 251
10, 1000, 100, 226
10, 1000, 100, 243
10, 1000, 700, 24681434
10, 1000, 100, 270
10, 1000, 600, 226
10, 1000, 100, 247
10, 1000, 100, 229
10, 1000, 100, 238
10, 1000, 100, 216
10, 1000, 100, 209
10, 1000, 700, 24778759
10, 1000, 100, 249
10, 1000, 400, 221
10, 1000, 100, 242
10, 1000, 800, 170
10, 1000, 100, 190
10, 1000, 700, 23917384
10, 1000, 400, 21644960
10, 1000, 900, 78
10, 1000, 100, 78
10, 1000, 100, 56
10, 1000, 100, 53
10, 1000, 100, 53
10, 1000, 100, 51
10, 1000, 100, 60
10, 1000, 100, 60
10, 1000, 100, 51
10, 1000, 100, 228
10, 1000, 800, 119
10, 1000, 400, 52
10, 1000, 100, 63
10, 1000, 100, 54
10, 1000, 100, 53
10, 1000, 100, 67
10, 1000, 100, 51
10, 1000, 100, 53
10, 1000, 100, 63
10, 1000, 100, 53
10, 1000, 100, 53
10, 1000, 1000, 17609390
10, 1000, 100, 72
10, 1000, 100, 63
10, 1000, 100, 83
10, 1000, 100, 55
10, 1000, 100, 57
10, 1000, 100, 53
10, 1000, 100, 65
10, 1000, 100, 58
10, 1000, 100, 52
10, 1000, 100, 70
10, 1000, 500, 53
10, 1000, 100, 52
10, 1000, 100, 65
10, 1000, 100, 69
10, 1000, 800, 17128224
10, 1000, 100, 75
10, 1000, 100, 50
10, 1000, 100, 54
10, 1000, 400, 49
10, 1000, 700, 17568771
10, 1000, 100, 66
10, 1000, 100, 53
10, 1000, 100, 54
10, 1000, 100, 57
10, 1000, 100, 50
10, 1000, 400, 57
10, 1000, 100, 53
10, 1000, 100, 61
10, 1000, 100, 54
10, 1000, 1000, 18563449
10, 1000, 100, 83
10, 1000, 100, 52
10, 1000, 100, 58
10, 1000, 100, 61
10, 1000, 100, 50
10, 1000, 100, 53
10, 1000, 100, 57
10, 1000, 100, 67
10, 1000, 200, 54
10, 1000, 800, 58
10, 1000, 300, 18098782
10, 1000, 100, 63
10, 1000, 100, 76
10, 1000, 100, 53
10, 1000, 100, 59
10, 1000, 100, 60
10, 1000, 300, 62
10, 1000, 400, 52
10, 1000, 100, 56
10, 1000, 100, 91
10, 1000, 500, 87
10, 1000, 100, 54
10, 1000, 100, 52
10, 1000, 100, 59
10, 1000, 100, 53
10, 1000, 100, 55
10, 1000, 100, 53
10, 1000, 100, 51
10, 1000, 100, 52
10, 1000, 100, 54
10, 1000, 100, 69
10, 1000, 400, 53
10, 1000, 100, 61
10, 1000, 500, 51
10, 1000, 900, 17973740
10, 1000, 100, 50
10, 1000, 100, 49
10, 1000, 300, 48
10, 1000, 100, 49
10, 1000, 1000, 17788406
10, 1000, 100, 50
10, 1000, 300, 50
10, 1000, 100, 52
10, 1000, 100, 62
10, 1000, 100, 52
10, 1000, 100, 53
10, 1000, 100, 50
10, 1000, 600, 56
10, 1000, 100, 17878159
10, 1000, 100, 49
10, 1000, 100, 49
10, 1000, 1000, 49
10, 1000, 700, 47
10, 1000, 100, 53
10, 1000, 100, 54
10, 1000, 100, 50
10, 1000, 100, 55
10, 1000, 100, 63
10, 1000, 100, 54
10, 1000, 700, 17432190
10, 1000, 1000, 35397402
10, 1000, 400, 61
10, 1000, 100, 63
10, 1000, 100, 56
10, 1000, 100, 62
10, 1000, 100, 66
10, 1000, 100, 80
10, 1000, 800, 18874736
10, 1000, 100, 56
10, 1000, 100, 46
10, 1000, 100, 58
10, 1000, 500, 50
10, 1000, 200, 50
10, 1000, 100, 53
10, 1000, 100, 53
10, 1000, 100, 56
10, 1000, 100, 56
10, 1000, 100, 52
10, 1000, 100, 51
10, 1000, 100, 57
10, 1000, 700, 18764541
10, 1000, 100, 51
10, 1000, 100, 55
10, 1000, 700, 61
10, 1000, 100, 54
10, 1000, 800, 17762831
10, 1000, 100, 51
10, 1000, 800, 62
10, 1000, 800, 17463617
10, 1000, 100, 49
10, 1000, 500, 59
10, 1000, 500, 17313756
10, 1000, 100, 48
10, 1000, 800, 48
10, 1000, 100, 41
10, 1000, 100, 49
10, 1000, 100, 51
10, 1000, 100, 50
10, 1000, 100, 53
10, 1000, 300, 15767849
10, 1000, 100, 53
10, 1000, 100, 52
10, 1000, 100, 60
10, 1000, 100, 48
10, 1000, 100, 65
10, 1000, 100, 57
10, 1000, 200, 51
10, 1000, 100, 54
10, 1000, 100, 49
10, 1000, 100, 53
10, 1000, 100, 63
10, 1000, 100, 53
10, 1000, 400, 64
10, 1000, 400, 15464847
10, 1000, 100, 58
10, 1000, 100, 52
10, 1000, 100, 68
10, 1000, 100, 53
10, 1000, 300, 51
10, 1000, 100, 60
10, 1000, 100, 65
10, 1000, 100, 53
10, 1000, 600, 55
10, 1000, 100, 58
10, 1000, 100, 49
10, 1000, 100, 60
10, 1000, 100, 53
10, 1000, 100, 76
10, 1000, 100, 54
10, 1000, 100, 87
10, 1000, 100, 65
10, 1000, 100, 84
10, 1000, 100, 56
10, 1000, 100, 54
10, 1000, 200, 49
10, 1000, 300, 50
10, 1000, 900, 17254395
10, 1000, 100, 59
10, 1000, 100, 51
10, 1000, 100, 54
10, 1000, 100, 71
10, 1000, 100, 51
10, 1000, 100, 62
10, 1000, 100, 52
10, 1000, 300, 57
10, 1000, 400, 17176900
10, 1000, 100, 53
10, 1000, 100, 54
10, 1000, 100, 55
10, 1000, 100, 56
10, 1000, 100, 54
10, 1000, 100, 56
10, 1000, 100, 52
10, 1000, 100, 59
10, 1000, 300, 59
10, 1000, 100, 59
10, 1000, 100, 55
10, 1000, 100, 51
10, 1000, 100, 51
10, 1000, 100, 52
10, 1000, 100, 80
10, 1000, 100, 52
10, 1000, 100, 51
10, 1000, 100, 62
10, 1000, 100, 50
10, 1000, 100, 57
10, 1000, 100, 48
10, 1000, 100, 53
10, 1000, 200, 55
10, 1000, 300, 52
10, 1000, 200, 56
10, 1000, 400, 54
10, 1000, 400, 17338058
10, 1000, 100, 58
10, 1000, 100, 60
10, 1000, 1000, 64
10, 1000, 100, 76
10, 1000, 600, 66
10, 1000, 100, 64
10, 1000, 100, 64
10, 1000, 100, 57
10, 1000, 100, 56
10, 1000, 100, 50
10, 1000, 100, 59
10, 1000, 100, 51
10, 1000, 100, 56
10, 1000, 100, 56
10, 1000, 100, 53
10, 1000, 100, 61
10, 1000, 100, 63
10, 1000, 100, 53
10, 1000, 100, 58
10, 1000, 100, 54
10, 1000, 100, 52
10, 1000, 700, 18026365
10, 1000, 100, 69
10, 1000, 100, 64
10, 1000, 200, 63
10, 1000, 100, 71
10, 1000, 300, 69
10, 1000, 400, 18185566
10, 1000, 100, 57
10, 1000, 100, 56
10, 1000, 900, 52
10, 1000, 100, 50
10, 1000, 900, 18342128
10, 1000, 100, 52
10, 1000, 200, 84
10, 1000, 100, 88
10, 1000, 100, 91
10, 1000, 400, 53
10, 1000, 100, 83
10, 1000, 100, 59
10, 1000, 100, 59
10, 1000, 100, 58
10, 1000, 100, 61
10, 1000, 100, 68
10, 1000, 100, 50
10, 1000, 200, 54
10, 1000, 100, 61
10, 1000, 1000, 18780570
10, 1000, 100, 49
10, 1000, 100, 60
10, 1000, 700, 46
10, 1000, 100, 53
10, 1000, 100, 51
10, 1000, 100, 74
10, 1000, 100, 52
10, 1000, 100, 53
10, 1000, 100, 55
10, 1000, 100, 53
10, 1000, 100, 92
10, 1000, 100, 55
10, 1000, 100, 65
10, 1000, 100, 59
10, 1000, 100, 51
10, 1000, 100, 62
10, 1000, 100, 50
10, 1000, 800, 61
10, 1000, 100, 49
10, 1000, 100, 59
10, 1000, 800, 72512835
10, 1000, 100, 70
10, 1000, 100, 51
10, 1000, 100, 57
10, 1000, 100, 49
10, 1000, 100, 63
10, 1000, 1000, 20213806
10, 1000, 100, 59
10, 1000, 700, 54
10, 1000, 100, 54
10, 1000, 1000, 19613822
10, 1000, 500, 56
10, 1000, 100, 53
10, 1000, 1000, 19697097
10, 1000, 800, 61
10, 1000, 100, 52
10, 1000, 400, 18326983
10, 1000, 100, 57
10, 1000, 100, 53
10, 1000, 100, 50
10, 1000, 100, 57
10, 1000, 100, 49
10, 1000, 400, 59
10, 1000, 100, 51
10, 1000, 100, 52
10, 1000, 100, 53
10, 1000, 100, 62
10, 1000, 100, 57
10, 1000, 100, 50
10, 1000, 1000, 17362491
10, 1000, 100, 53
10, 1000, 100, 53
10, 1000, 100, 58
10, 1000, 100, 65
10, 1000, 100, 65
10, 1000, 100, 55
10, 1000, 100, 54
10, 1000, 400, 51
10, 1000, 1000, 17806322
10, 1000, 100, 65
10, 1000, 100, 57
10, 1000, 100, 52
10, 1000, 100, 55
10, 1000, 100, 88
10, 1000, 100, 55
10, 1000, 100, 56
10, 1000, 100, 62
10, 1000, 100, 64
10, 1000, 100, 57
10, 1000, 100, 60
10, 1000, 100, 58
10, 1000, 100, 64
10, 1000, 100, 63
10, 1000, 100, 53
10, 1000, 100, 52
10, 1000, 100, 57
10, 1000, 100, 66
10, 1000, 600, 17350640
10, 1000, 500, 16974214
10, 1000, 100, 78
10, 1000, 100, 61
10, 1000, 900, 69
10, 1000, 100, 54
