producers, M, length, time
10, 10000, 5000, 184038250
10, 10000, 5000, 81
10, 10000, 7000, 172874202
10, 10000, 4000, 170867897
10, 10000, 2000, 70
10, 10000, 4000, 51
10, 10000, 3000, 51
10, 10000, 2000, 59
10, 10000, 5000, 51
10, 10000, 7000, 183091231
10, 10000, 7000, 54
10, 10000, 8000, 177872303
10, 10000, 5000, 53
10, 10000, 7000, 53
10, 10000, 7000, 177563743
10, 10000, 3000, 50
10, 10000, 8000, 54
10, 10000, 9000, 183292658
10, 10000, 4000, 88
10, 10000, 6000, 53
10, 10000, 7000, 59
10, 10000, 9000, 60
10, 10000, 2000, 142
10, 10000, 5000, 48
10, 10000, 6000, 75
10, 10000, 10000, 223490723
10, 10000, 4000, 100
10, 10000, 5000, 51
10, 10000, 4000, 221860888
10, 10000, 8000, 49
10, 10000, 10000, 203810139
10, 10000, 6000, 199636241
10, 10000, 6000, 60
10, 10000, 1000, 54
10, 10000, 7000, 180624191
10, 10000, 4000, 107
10, 10000, 8000, 53
10, 10000, 9000, 149491617
10, 10000, 2000, 56
10, 10000, 3000, 54
10, 10000, 4000, 57
10, 10000, 2000, 52
10, 10000, 7000, 136396132
10, 10000, 7000, 236
10, 10000, 5000, 51
10, 10000, 4000, 132685976
10, 10000, 9000, 51
10, 10000, 3000, 125008851
10, 10000, 6000, 76
10, 10000, 6000, 56
10, 10000, 8000, 135632606
10, 10000, 6000, 153689420
10, 10000, 8000, 124
10, 10000, 6000, 106
10, 10000, 10000, 162506946
10, 10000, 3000, 47
10, 10000, 4000, 41
10, 10000, 10000, 165201367
10, 10000, 2000, 74
10, 10000, 1000, 166900357
10, 10000, 8000, 60
10, 10000, 8000, 158591899
10, 10000, 1000, 54
10, 10000, 9000, 53
10, 10000, 6000, 132745260
10, 10000, 2000, 49
10, 10000, 3000, 41
10, 10000, 7000, 41
10, 10000, 1000, 41
10, 10000, 4000, 40
10, 10000, 3000, 101
10, 10000, 5000, 54
10, 10000, 6000, 58
10, 10000, 7000, 48
10, 10000, 5000, 127466937
10, 10000, 7000, 74
10, 10000, 1000, 105
10, 10000, 4000, 77
10, 10000, 8000, 131118060
10, 10000, 5000, 99
10, 10000, 4000, 159744457
10, 10000, 6000, 270
10, 10000, 3000, 228
10, 10000, 7000, 667046555
10, 10000, 5000, 166685155
10, 10000, 9000, 52
10, 10000, 9000, 315720844
10, 10000, 7000, 53
10, 10000, 8000, 164792337
10, 10000, 7000, 54
10, 10000, 7000, 140804444
10, 10000, 1000, 48
10, 10000, 4000, 49
10, 10000, 7000, 130569241
10, 10000, 3000, 47
10, 10000, 3000, 41
10, 10000, 8000, 41
10, 10000, 10000, 105618360
10, 10000, 2000, 47
10, 10000, 3000, 49
10, 10000, 2000, 47
10, 10000, 10000, 265310370
10, 10000, 7000, 118408553
10, 10000, 4000, 47
10, 10000, 3000, 41
10, 10000, 5000, 100302379
10, 10000, 10000, 294191365
10, 10000, 9000, 48
10, 10000, 4000, 139015205
10, 10000, 3000, 106
10, 10000, 9000, 189
10, 10000, 3000, 161665257
10, 10000, 6000, 48
10, 10000, 2000, 47
10, 10000, 2000, 47
10, 10000, 1000, 49
10, 10000, 5000, 41
10, 10000, 9000, 163288746
10, 10000, 1000, 49
10, 10000, 5000, 41
10, 10000, 10000, 162181971
10, 10000, 2000, 58
10, 10000, 9000, 2071642473
10, 10000, 8000, 44
10, 10000, 8000, 69
10, 10000, 4000, 71
10, 10000, 10000, 113464488
10, 10000, 6000, 94009981
10, 10000, 2000, 52
10, 10000, 1000, 59
10, 10000, 5000, 49
10, 10000, 3000, 50
10, 10000, 7000, 81255887
10, 10000, 4000, 48
10, 10000, 7000, 52
10, 10000, 9000, 74257567
10, 10000, 3000, 96
10, 10000, 1000, 364
10, 10000, 10000, 79414088
10, 10000, 4000, 283
10, 10000, 1000, 195
10, 10000, 8000, 104476938
10, 10000, 8000, 51
10, 10000, 9000, 382251233
10, 10000, 3000, 116194475
10, 10000, 4000, 144651135
10, 10000, 2000, 121
10, 10000, 7000, 189
10, 10000, 2000, 97
10, 10000, 4000, 67
10, 10000, 10000, 154676616
10, 10000, 3000, 81
10, 10000, 7000, 146990539
10, 10000, 1000, 47
10, 10000, 9000, 41
10, 10000, 6000, 141431978
10, 10000, 5000, 67
10, 10000, 8000, 135755240
10, 10000, 3000, 44
10, 10000, 2000, 42
10, 10000, 6000, 116756730
10, 10000, 7000, 51
10, 10000, 4000, 390189824
10, 10000, 2000, 48
10, 10000, 2000, 49
10, 10000, 4000, 40
10, 10000, 1000, 44
10, 10000, 6000, 116885008
10, 10000, 10000, 46
10, 10000, 1000, 47
10, 10000, 9000, 96065866
10, 10000, 4000, 51
10, 10000, 8000, 111246539
10, 10000, 8000, 204
10, 10000, 3000, 158
10, 10000, 9000, 134106965
10, 10000, 6000, 150
10, 10000, 4000, 162042340
10, 10000, 8000, 181
10, 10000, 7000, 111
10, 10000, 8000, 169940756
10, 10000, 1000, 49
10, 10000, 7000, 39
10, 10000, 9000, 170639848
10, 10000, 5000, 72
10, 10000, 6000, 393904746
10, 10000, 7000, 174069821
10, 10000, 7000, 48
10, 10000, 7000, 153211015
10, 10000, 1000, 74
10, 10000, 9000, 50
10, 10000, 3000, 145437112
10, 10000, 9000, 47
10, 10000, 7000, 126417411
10, 10000, 6000, 54
10, 10000, 7000, 69
10, 10000, 1000, 55
10, 10000, 4000, 116103615
10, 10000, 4000, 47
10, 10000, 6000, 42
10, 10000, 9000, 140524393
10, 10000, 8000, 100
10, 10000, 1000, 48
10, 10000, 2000, 42
10, 10000, 9000, 188723218
10, 10000, 8000, 69
10, 10000, 4000, 201157148
10, 10000, 10000, 47
10, 10000, 2000, 187505069
