consumer, M, length, time
100, 100000, 10000, 895
100, 100000, 10000, 760
100, 100000, 10000, 917
100, 100000, 10000, 704
100, 100000, 20000, 687
100, 100000, 10000, 667
100, 100000, 10000, 708
100, 100000, 10000, 587
100, 100000, 10000, 3520
100, 100000, 10000, 830
100, 100000, 10000, 283389300
100, 100000, 10000, 188038908
100, 100000, 10000, 189079856
100, 100000, 10000, 183082223
100, 100000, 20000, 177250043
100, 100000, 10000, 224138509
100, 100000, 10000, 67412612
100, 100000, 10000, 67162848
100, 100000, 60000, 64957214
100, 100000, 10000, 1149279351
100, 100000, 10000, 1148181387
100, 100000, 10000, 1150083508
100, 100000, 50000, 1150565130
100, 100000, 20000, 1581730234
100, 100000, 10000, 1606341898
100, 100000, 10000, 1606611055
100, 100000, 40000, 1606827483
100, 100000, 10000, 1880240368
100, 100000, 10000, 1880442750
100, 100000, 10000, 13369
100, 100000, 60000, 1883038301
100, 100000, 90000, 2333228363
100, 100000, 50000, 3330310430
100, 100000, 10000, 9023
100, 100000, 100000, 3605041222
100, 100000, 10000, 4855558280
100, 100000, 10000, 4856696945
100, 100000, 20000, 4859997482
100, 100000, 100000, 4891281125
100, 100000, 10000, 419
100, 100000, 10000, 6429570333
100, 100000, 30000, 6431248628
100, 100000, 50000, 6543091905
100, 100000, 10000, 6859454247
100, 100000, 10000, 6859758597
100, 100000, 10000, 6859945754
100, 100000, 10000, 6860283269
100, 100000, 60000, 6860998311
100, 100000, 10000, 383
100, 100000, 10000, 7285149309
100, 100000, 100000, 7285978205
100, 100000, 10000, 341
100, 100000, 10000, 8566219736
100, 100000, 10000, 8568660330
100, 100000, 10000, 8568722815
100, 100000, 10000, 8568865070
100, 100000, 20000, 8571138704
100, 100000, 10000, 8596660354
100, 100000, 10000, 8597288180
100, 100000, 10000, 8597460415
100, 100000, 30000, 8597624491
100, 100000, 10000, 8714248794
100, 100000, 10000, 8714422025
100, 100000, 10000, 8714592663
100, 100000, 10000, 8714629005
100, 100000, 10000, 8714986393
100, 100000, 10000, 8715089125
100, 100000, 10000, 8715211877
100, 100000, 90000, 8715454670
100, 100000, 10000, 9790441302
100, 100000, 10000, 9790793341
100, 100000, 10000, 9790998669
100, 100000, 50000, 9791211117
100, 100000, 10000, 10123515188
100, 100000, 10000, 10134465380
100, 100000, 10000, 10134639077
100, 100000, 10000, 10134773163
100, 100000, 60000, 10134936988
100, 100000, 90000, 10633085228
100, 100000, 10000, 11609073890
100, 100000, 10000, 11609529515
100, 100000, 10000, 11609562628
100, 100000, 10000, 11609777771
100, 100000, 10000, 11610931875
100, 100000, 40000, 11611036016
100, 100000, 100000, 11797737258
100, 100000, 10000, 13104661286
100, 100000, 10000, 13104939576
100, 100000, 10000, 13106556837
100, 100000, 10000, 13107000377
100, 100000, 10000, 13107254082
100, 100000, 10000, 13107339604
100, 100000, 10000, 13107557699
100, 100000, 20000, 13109132725
100, 100000, 10000, 13157500728
100, 100000, 30000, 13157849738
100, 100000, 60000, 13232506469
100, 100000, 10000, 13711808238
100, 100000, 60000, 13713741245
100, 100000, 10000, 14159880974
100, 100000, 10000, 14159975448
100, 100000, 30000, 14160275202
100, 100000, 10000, 14233882346
100, 100000, 10000, 14234140585
100, 100000, 50000, 14235217271
100, 100000, 40000, 14562023483
100, 100000, 10000, 14735472132
100, 100000, 10000, 14737247232
100, 100000, 10000, 14737406552
100, 100000, 10000, 14737651429
100, 100000, 10000, 14737755449
100, 100000, 10000, 14737882638
100, 100000, 40000, 14736929789
100, 100000, 10000, 14942719510
100, 100000, 10000, 14942345613
100, 100000, 10000, 14941465889
100, 100000, 10000, 14889883863
100, 100000, 10000, 14890326855
100, 100000, 10000, 14890125457
100, 100000, 10000, 14889313529
100, 100000, 60000, 14947421731
100, 100000, 10000, 4671
100, 100000, 10000, 15318676508
100, 100000, 100000, 14234311552
100, 100000, 10000, 15419579032
100, 100000, 10000, 14965661372
100, 100000, 30000, 14965387046
100, 100000, 50000, 14811497812
100, 100000, 10000, 15206358713
100, 100000, 10000, 15204499279
100, 100000, 10000, 14754769319
100, 100000, 10000, 14756905425
100, 100000, 90000, 13763480904
100, 100000, 10000, 14676503186
100, 100000, 50000, 14677391098
100, 100000, 10000, 13800296868
100, 100000, 10000, 13798805738
100, 100000, 10000, 13768119502
100, 100000, 80000, 17510796701
100, 100000, 10000, 13026969389
100, 100000, 10000, 13027884169
100, 100000, 10000, 12914698448
100, 100000, 100000, 12600678774
100, 100000, 10000, 13933119775
100, 100000, 10000, 13933246654
100, 100000, 20000, 13936098121
100, 100000, 10000, 14013397483
100, 100000, 10000, 13589444209
100, 100000, 10000, 13589540660
100, 100000, 10000, 13589676919
100, 100000, 30000, 12308951465
100, 100000, 10000, 12447914257
100, 100000, 10000, 12445876759
100, 100000, 10000, 12445738774
100, 100000, 90000, 1560431872
100, 100000, 10000, 187
100, 100000, 30000, 13549771420
100, 100000, 20000, 13594978000
100, 100000, 10000, 13639766471
100, 100000, 10000, 13639432781
