consumer, M, length, time
1000, 1000, 100, 355
1000, 1000, 100, 350
1000, 1000, 100, 240
1000, 1000, 400, 257
1000, 1000, 500, 282
1000, 1000, 100, 207
1000, 1000, 100, 221
1000, 1000, 100, 220
1000, 1000, 100, 217
1000, 1000, 100, 251
1000, 1000, 100, 238
1000, 1000, 100, 209
1000, 1000, 100, 249
1000, 1000, 200, 201
1000, 1000, 200, 225
1000, 1000, 100, 201
1000, 1000, 100, 197
1000, 1000, 100, 217
1000, 1000, 100, 230
1000, 1000, 100, 229
1000, 1000, 100, 163
1000, 1000, 100, 205
1000, 1000, 100, 205
1000, 1000, 100, 212
1000, 1000, 100, 183
1000, 1000, 100, 221
1000, 1000, 100, 199
1000, 1000, 100, 188
1000, 1000, 100, 240
1000, 1000, 100, 236
1000, 1000, 100, 216
1000, 1000, 100, 216
1000, 1000, 200, 185
1000, 1000, 800, 229
1000, 1000, 100, 283
1000, 1000, 100, 208
1000, 1000, 100, 193
1000, 1000, 100, 187
1000, 1000, 100, 203
1000, 1000, 100, 194
1000, 1000, 100, 200
1000, 1000, 100, 215
1000, 1000, 100, 216
1000, 1000, 100, 216
1000, 1000, 100, 222
1000, 1000, 100, 220
1000, 1000, 100, 195
1000, 1000, 100, 222
1000, 1000, 100, 231
1000, 1000, 100, 189
1000, 1000, 100, 206
1000, 1000, 100, 225
1000, 1000, 100, 224
1000, 1000, 100, 205
1000, 1000, 100, 209
1000, 1000, 200, 213
1000, 1000, 100, 231
1000, 1000, 100, 188
1000, 1000, 100, 199
1000, 1000, 100, 185
1000, 1000, 100, 238
1000, 1000, 100, 203
1000, 1000, 100, 223
1000, 1000, 100, 193
1000, 1000, 100, 210
1000, 1000, 100, 179
1000, 1000, 100, 196
1000, 1000, 100, 188
1000, 1000, 100, 216
1000, 1000, 300, 235
1000, 1000, 100, 288
1000, 1000, 100, 216
1000, 1000, 100, 219
1000, 1000, 900, 1945
1000, 1000, 100, 245
1000, 1000, 400, 219
1000, 1000, 100, 207
1000, 1000, 100, 211
1000, 1000, 100, 221
1000, 1000, 100, 228
1000, 1000, 100, 228
1000, 1000, 100, 232
1000, 1000, 100, 204
1000, 1000, 100, 223
1000, 1000, 100, 207
1000, 1000, 100, 245
1000, 1000, 100, 228
1000, 1000, 100, 215
1000, 1000, 100, 214
1000, 1000, 100, 195
1000, 1000, 100, 206
1000, 1000, 100, 232
1000, 1000, 100, 188
1000, 1000, 100, 185
1000, 1000, 100, 197
1000, 1000, 100, 214
1000, 1000, 100, 212
1000, 1000, 100, 190
1000, 1000, 100, 234
1000, 1000, 200, 225
1000, 1000, 200, 192
1000, 1000, 100, 245
1000, 1000, 100, 229
1000, 1000, 100, 222
1000, 1000, 100, 219
1000, 1000, 100, 240
1000, 1000, 100, 204
1000, 1000, 500, 158
1000, 1000, 300, 236
1000, 1000, 100, 245
1000, 1000, 100, 221
1000, 1000, 100, 227
1000, 1000, 100, 219
1000, 1000, 100, 225
1000, 1000, 100, 197
1000, 1000, 1000, 208
1000, 1000, 100, 292
1000, 1000, 200, 238
1000, 1000, 300, 206
1000, 1000, 100, 240
1000, 1000, 1000, 234
1000, 1000, 100, 2559
1000, 1000, 100, 244
1000, 1000, 800, 219
1000, 1000, 100, 280
1000, 1000, 100, 293
1000, 1000, 100, 220
1000, 1000, 100, 219
1000, 1000, 100, 256
1000, 1000, 100, 205
1000, 1000, 100, 200
1000, 1000, 700, 209
1000, 1000, 100, 254
1000, 1000, 300, 230
1000, 1000, 100, 249
1000, 1000, 300, 207
1000, 1000, 200, 212
1000, 1000, 100, 227
1000, 1000, 100, 230
1000, 1000, 100, 220
1000, 1000, 100, 190
1000, 1000, 100, 190
1000, 1000, 100, 142
1000, 1000, 800, 125
1000, 1000, 600, 244
1000, 1000, 200, 247
1000, 1000, 100, 69
1000, 1000, 100, 89
1000, 1000, 100, 93
1000, 1000, 100, 59
1000, 1000, 600, 68
1000, 1000, 400, 56
1000, 1000, 100, 246
1000, 1000, 600, 78
1000, 1000, 100, 72
1000, 1000, 100, 72
1000, 1000, 100, 53
1000, 1000, 100, 62
1000, 1000, 100, 57
1000, 1000, 100, 57
1000, 1000, 100, 81
1000, 1000, 100, 77
1000, 1000, 100, 59
1000, 1000, 800, 72
1000, 1000, 100, 87
1000, 1000, 100, 232
1000, 1000, 100, 64
1000, 1000, 100, 77
1000, 1000, 100, 57
1000, 1000, 100, 239
1000, 1000, 100, 53
1000, 1000, 300, 63
1000, 1000, 100, 69
