producers, M, length, time
1000, 100000, 60000, 5843
1000, 100000, 10000, 938
1000, 100000, 10000, 963
1000, 100000, 10000, 1108530758
1000, 100000, 10000, 236
1000, 100000, 10000, 1154001237
1000, 100000, 70000, 1138028185
1000, 100000, 10000, 1611283999
1000, 100000, 20000, 1611433769
1000, 100000, 10000, 1611847242
1000, 100000, 10000, 1612026081
1000, 100000, 10000, 1612139663
1000, 100000, 10000, 1612193944
1000, 100000, 70000, 1612246412
1000, 100000, 10000, 2551249118
1000, 100000, 10000, 2551431185
1000, 100000, 60000, 2551540837
1000, 100000, 100000, 3185355594
1000, 100000, 10000, 3187576349
1000, 100000, 30000, 4400389355
1000, 100000, 10000, 4616878013
1000, 100000, 10000, 4617032167
1000, 100000, 10000, 4645067504
1000, 100000, 70000, 4646453494
1000, 100000, 50000, 4649710504
1000, 100000, 10000, 5641702260
1000, 100000, 30000, 5642764965
1000, 100000, 10000, 5643661653
1000, 100000, 10000, 5645241684
1000, 100000, 40000, 5645684544
1000, 100000, 10000, 5646602826
1000, 100000, 50000, 6415868071
1000, 100000, 10000, 6417058117
1000, 100000, 50000, 6417128991
1000, 100000, 10000, 6531323196
1000, 100000, 10000, 6533490060
1000, 100000, 10000, 6533767496
1000, 100000, 10000, 6980069243
1000, 100000, 10000, 6982714682
1000, 100000, 10000, 6982932133
1000, 100000, 10000, 6983678561
1000, 100000, 10000, 6983809748
1000, 100000, 20000, 6983926979
1000, 100000, 10000, 6984745477
1000, 100000, 10000, 6984829638
1000, 100000, 10000, 6984918896
1000, 100000, 10000, 6985032647
1000, 100000, 10000, 6985135440
1000, 100000, 10000, 7116729386
1000, 100000, 10000, 7116908839
1000, 100000, 10000, 7117038174
1000, 100000, 10000, 7117604213
1000, 100000, 10000, 7117695441
1000, 100000, 10000, 7117797389
1000, 100000, 100000, 7118347958
1000, 100000, 10000, 8299166346
1000, 100000, 10000, 8299296190
1000, 100000, 10000, 8299599539
1000, 100000, 10000, 8300011013
1000, 100000, 10000, 8300102898
1000, 100000, 10000, 8300442413
1000, 100000, 10000, 8300666001
1000, 100000, 100000, 8300751767
1000, 100000, 10000, 9685588066
1000, 100000, 10000, 9687368036
1000, 100000, 10000, 9688011469
1000, 100000, 10000, 9688509896
1000, 100000, 10000, 9689055143
1000, 100000, 50000, 9689180742
1000, 100000, 10000, 19946
1000, 100000, 10000, 10372469034
1000, 100000, 10000, 10372821355
1000, 100000, 10000, 10372859798
1000, 100000, 40000, 10373089721
1000, 100000, 60000, 10373960139
1000, 100000, 10000, 11449306763
1000, 100000, 50000, 11449397507
1000, 100000, 10000, 11510994561
1000, 100000, 100000, 11511249459
1000, 100000, 10000, 12840727167
1000, 100000, 10000, 12969289928
1000, 100000, 100000, 12969692968
1000, 100000, 10000, 14361429862
1000, 100000, 10000, 14362020636
1000, 100000, 10000, 14403024947
1000, 100000, 10000, 14403203751
1000, 100000, 10000, 14403611459
1000, 100000, 10000, 14403874070
1000, 100000, 10000, 14404144650
1000, 100000, 10000, 14404226054
1000, 100000, 10000, 14404547323
1000, 100000, 10000, 14415195417
1000, 100000, 10000, 14415445493
1000, 100000, 10000, 14415492729
1000, 100000, 10000, 14415987503
1000, 100000, 20000, 14416155456
1000, 100000, 10000, 14426949338
1000, 100000, 10000, 14427358049
1000, 100000, 10000, 14427884777
1000, 100000, 10000, 14428050615
1000, 100000, 10000, 14428498974
1000, 100000, 60000, 14428812008
1000, 100000, 10000, 15428955147
1000, 100000, 10000, 15429039134
1000, 100000, 10000, 15429111806
1000, 100000, 70000, 15429188419
1000, 100000, 10000, 15927386010
1000, 100000, 10000, 15927440417
1000, 100000, 70000, 15927499099
1000, 100000, 10000, 15928901950
1000, 100000, 10000, 16086189610
1000, 100000, 100000, 16086269009
1000, 100000, 10000, 16586891419
1000, 100000, 10000, 16587036209
1000, 100000, 10000, 17094184075
1000, 100000, 10000, 17094323822
1000, 100000, 10000, 17094498158
1000, 100000, 10000, 17094569113
1000, 100000, 10000, 17095322903
1000, 100000, 10000, 17095381461
1000, 100000, 50000, 17095551508
1000, 100000, 10000, 17096654848
1000, 100000, 10000, 17343342677
1000, 100000, 10000, 17343394554
1000, 100000, 10000, 17343658668
1000, 100000, 10000, 17343744472
1000, 100000, 10000, 17344286485
1000, 100000, 10000, 17344340788
1000, 100000, 10000, 17344605118
1000, 100000, 10000, 17344655413
1000, 100000, 10000, 17345671579
1000, 100000, 10000, 17369627064
1000, 100000, 10000, 17370313555
1000, 100000, 10000, 17370435027
1000, 100000, 10000, 17374263640
1000, 100000, 10000, 17374638735
1000, 100000, 10000, 17374905788
1000, 100000, 10000, 17375010846
1000, 100000, 10000, 17375289099
1000, 100000, 100000, 17375602383
1000, 100000, 10000, 18221375601
1000, 100000, 10000, 18221481604
1000, 100000, 10000, 18221530063
1000, 100000, 50000, 18221769587
1000, 100000, 20000, 18688045335
1000, 100000, 10000, 18689164014
1000, 100000, 10000, 18689314097
1000, 100000, 10000, 18689790266
1000, 100000, 10000, 18801331045
1000, 100000, 80000, 18801434235
1000, 100000, 10000, 19489183586
1000, 100000, 10000, 19489441821
1000, 100000, 10000, 19537177568
1000, 100000, 10000, 19537352611
1000, 100000, 80000, 19537520679
1000, 100000, 10000, 20167187241
1000, 100000, 10000, 20170981423
1000, 100000, 80000, 20171042695
1000, 100000, 10000, 20821645234
1000, 100000, 10000, 20821868986
1000, 100000, 10000, 20822322373
1000, 100000, 60000, 20822366574
1000, 100000, 20000, 21297207615
1000, 100000, 10000, 21297648393
1000, 100000, 10000, 21297875975
1000, 100000, 10000, 21298001223
1000, 100000, 10000, 21330103188
1000, 100000, 10000, 21330157138
1000, 100000, 10000, 21385306618
1000, 100000, 10000, 21385466322
1000, 100000, 10000, 21385957093
1000, 100000, 10000, 21386044627
1000, 100000, 10000, 21386142717
1000, 100000, 10000, 21386210897
1000, 100000, 10000, 21386445484
1000, 100000, 10000, 21386486879
1000, 100000, 10000, 21386556881
1000, 100000, 10000, 21386652864
1000, 100000, 10000, 21387059721
1000, 100000, 10000, 21387094230
1000, 100000, 10000, 21387167890
1000, 100000, 10000, 21387250930
1000, 100000, 10000, 21387480800
1000, 100000, 10000, 21387506823
1000, 100000, 10000, 21387584968
1000, 100000, 70000, 21387621339
