producers, M, length, time
1000, 1000, 500, 5220
1000, 1000, 100, 975
1000, 1000, 100, 784
1000, 1000, 100, 749
1000, 1000, 100, 744
1000, 1000, 100, 766
1000, 1000, 600, 750
1000, 1000, 200, 679
1000, 1000, 100, 772
1000, 1000, 100, 648
1000, 1000, 100, 16678211
1000, 1000, 100, 16960591
1000, 1000, 1000, 16721889
1000, 1000, 300, 17133173
1000, 1000, 100, 17117535
1000, 1000, 100, 599
1000, 1000, 800, 930
1000, 1000, 100, 891
1000, 1000, 100, 842
1000, 1000, 100, 661
1000, 1000, 1000, 794
1000, 1000, 100, 794
1000, 1000, 100, 23018767
1000, 1000, 100, 818
1000, 1000, 100, 23170699
1000, 1000, 100, 810
1000, 1000, 100, 18839931
1000, 1000, 100, 741
1000, 1000, 100, 702
1000, 1000, 100, 1032
1000, 1000, 100, 725
1000, 1000, 400, 22065805
1000, 1000, 100, 132
1000, 1000, 1000, 24312241
1000, 1000, 100, 24664511
1000, 1000, 200, 908
1000, 1000, 100, 893
1000, 1000, 100, 27170894
1000, 1000, 100, 27427712
1000, 1000, 100, 27660635
1000, 1000, 100, 707
1000, 1000, 100, 667
1000, 1000, 100, 1598
1000, 1000, 100, 5282
1000, 1000, 100, 720
1000, 1000, 100, 683
1000, 1000, 100, 29766226
1000, 1000, 100, 813
1000, 1000, 100, 2722
1000, 1000, 700, 30585997
1000, 1000, 100, 793
1000, 1000, 100, 866
1000, 1000, 100, 31864970
1000, 1000, 100, 31933739
1000, 1000, 600, 150
1000, 1000, 600, 817
1000, 1000, 100, 32678568
1000, 1000, 100, 916
1000, 1000, 500, 34515248
1000, 1000, 100, 34649926
1000, 1000, 100, 767
1000, 1000, 100, 35454843
1000, 1000, 200, 870
1000, 1000, 100, 35830788
1000, 1000, 800, 790
1000, 1000, 100, 39734895
1000, 1000, 100, 39893633
1000, 1000, 1000, 39984725
1000, 1000, 100, 41159600
1000, 1000, 100, 830
1000, 1000, 100, 42010515
1000, 1000, 300, 5190
1000, 1000, 100, 42360477
1000, 1000, 100, 5612
1000, 1000, 100, 42927656
1000, 1000, 300, 43281149
1000, 1000, 600, 43550875
1000, 1000, 100, 43854356
1000, 1000, 100, 242
1000, 1000, 100, 45318833
1000, 1000, 100, 45511007
1000, 1000, 400, 45610637
1000, 1000, 100, 45869424
1000, 1000, 100, 46055267
1000, 1000, 100, 46258806
1000, 1000, 100, 46571868
1000, 1000, 100, 164
1000, 1000, 700, 47021539
1000, 1000, 100, 47876733
1000, 1000, 100, 49128675
1000, 1000, 100, 247
1000, 1000, 100, 49444824
1000, 1000, 100, 49643795
1000, 1000, 100, 212
1000, 1000, 100, 50006702
1000, 1000, 100, 128
1000, 1000, 100, 50346281
1000, 1000, 100, 281
1000, 1000, 100, 50800928
1000, 1000, 100, 51045354
1000, 1000, 100, 230
1000, 1000, 500, 51587346
1000, 1000, 100, 227
1000, 1000, 100, 52530288
1000, 1000, 900, 52635021
1000, 1000, 100, 184
1000, 1000, 100, 54282078
1000, 1000, 100, 184
1000, 1000, 500, 54697969
1000, 1000, 500, 55064578
1000, 1000, 600, 206
1000, 1000, 100, 347
1000, 1000, 300, 182
1000, 1000, 100, 475
1000, 1000, 100, 57478668
1000, 1000, 100, 264
1000, 1000, 100, 57810876
1000, 1000, 300, 57903217
1000, 1000, 100, 192
1000, 1000, 100, 396
1000, 1000, 100, 59913987
1000, 1000, 100, 60022984
1000, 1000, 100, 196
1000, 1000, 100, 60570727
1000, 1000, 100, 60681685
1000, 1000, 100, 277
1000, 1000, 100, 249
1000, 1000, 100, 61514705
1000, 1000, 100, 61828680
1000, 1000, 100, 61883781
1000, 1000, 100, 61950019
1000, 1000, 100, 158
1000, 1000, 100, 62434824
1000, 1000, 100, 62643151
1000, 1000, 300, 62743230
1000, 1000, 500, 63046317
1000, 1000, 900, 106
1000, 1000, 300, 64246281
1000, 1000, 100, 64494185
1000, 1000, 600, 64825252
1000, 1000, 100, 262
1000, 1000, 100, 65222798
1000, 1000, 100, 275
1000, 1000, 100, 66575404
1000, 1000, 500, 267
1000, 1000, 100, 67336882
1000, 1000, 100, 199
1000, 1000, 100, 186
1000, 1000, 100, 69482965
1000, 1000, 900, 246
1000, 1000, 100, 197
1000, 1000, 100, 71463581
1000, 1000, 600, 71748524
1000, 1000, 100, 71913442
1000, 1000, 100, 72529091
1000, 1000, 100, 72752551
1000, 1000, 100, 73032441
1000, 1000, 600, 73329109
1000, 1000, 100, 74338077
1000, 1000, 100, 74465332
1000, 1000, 100, 269
1000, 1000, 900, 150
1000, 1000, 100, 75173005
1000, 1000, 100, 294
1000, 1000, 100, 169
1000, 1000, 100, 209
1000, 1000, 100, 165
1000, 1000, 100, 77620130
1000, 1000, 100, 260
1000, 1000, 100, 78172419
1000, 1000, 100, 78261770
1000, 1000, 100, 247
1000, 1000, 100, 78632640
1000, 1000, 100, 225
1000, 1000, 100, 79056231
1000, 1000, 100, 234
1000, 1000, 100, 79351618
1000, 1000, 100, 80469534
1000, 1000, 100, 80573195
1000, 1000, 100, 80798708
1000, 1000, 600, 81040178
1000, 1000, 100, 81173569
1000, 1000, 100, 178
1000, 1000, 700, 82411549
1000, 1000, 300, 212
1000, 1000, 100, 83880092
1000, 1000, 100, 235
1000, 1000, 100, 222
1000, 1000, 100, 84459395
1000, 1000, 300, 84554936
1000, 1000, 100, 285
1000, 1000, 100, 85322813
1000, 1000, 100, 85827236
1000, 1000, 100, 86088656
1000, 1000, 100, 224
1000, 1000, 400, 86951317
1000, 1000, 100, 87209831
1000, 1000, 800, 141
1000, 1000, 200, 87715216
1000, 1000, 200, 88232971
1000, 1000, 100, 234
1000, 1000, 800, 88883842
1000, 1000, 100, 236
1000, 1000, 100, 233
1000, 1000, 300, 248
1000, 1000, 100, 90322876
1000, 1000, 100, 249
1000, 1000, 100, 249
1000, 1000, 100, 274
1000, 1000, 100, 91908275
1000, 1000, 1000, 91975337
1000, 1000, 100, 118
1000, 1000, 100, 92626959
1000, 1000, 100, 92691803
1000, 1000, 100, 92758204
1000, 1000, 100, 262
1000, 1000, 100, 93434172
1000, 1000, 500, 120
1000, 1000, 100, 200
1000, 1000, 100, 231
1000, 1000, 100, 119
1000, 1000, 100, 229
1000, 1000, 100, 96243427
1000, 1000, 100, 96329828
1000, 1000, 100, 96588552
1000, 1000, 400, 225
1000, 1000, 100, 97104348
1000, 1000, 100, 253
1000, 1000, 100, 98593361
1000, 1000, 100, 98836924
1000, 1000, 100, 99502565
1000, 1000, 700, 99860142
1000, 1000, 100, 100021837
1000, 1000, 800, 160
1000, 1000, 300, 100426711
1000, 1000, 100, 101260571
1000, 1000, 100, 101489864
1000, 1000, 100, 102728829
1000, 1000, 100, 263
1000, 1000, 1000, 103260458
1000, 1000, 100, 111
1000, 1000, 100, 103656185
1000, 1000, 100, 103818613
1000, 1000, 600, 149
1000, 1000, 100, 225
1000, 1000, 100, 204
1000, 1000, 100, 106318673
