producers, M, length, time
10, 1000, 200, 395
10, 1000, 200, 5960005
10, 1000, 1000, 5698578
10, 1000, 700, 5445098
10, 1000, 300, 148
10, 1000, 1000, 17391095
10, 1000, 400, 103
10, 1000, 400, 5799744
10, 1000, 1000, 17659466
10, 1000, 200, 98
10, 1000, 400, 5555026
10, 1000, 500, 4800693
10, 1000, 800, 4062371
10, 1000, 800, 4248828
10, 1000, 900, 3616206
10, 1000, 100, 104
10, 1000, 1000, 3655125
10, 1000, 800, 3611779
10, 1000, 300, 3332967
10, 1000, 900, 3705086
10, 1000, 200, 5565394
10, 1000, 200, 5361609
10, 1000, 200, 4935036
10, 1000, 800, 12833611
10, 1000, 200, 4342557
10, 1000, 700, 4351964
10, 1000, 900, 4345883
10, 1000, 900, 7889877
10, 1000, 900, 176
10, 1000, 300, 2525473
10, 1000, 600, 2567201
10, 1000, 800, 2927821
10, 1000, 100, 3292138
10, 1000, 900, 3416254
10, 1000, 500, 3732459
10, 1000, 400, 3520028
10, 1000, 300, 8600025
10, 1000, 900, 3828162
10, 1000, 400, 8470301
10, 1000, 100, 3712875
10, 1000, 300, 5581579
10, 1000, 200, 5329683
10, 1000, 100, 5291811
10, 1000, 800, 5146689
10, 1000, 500, 4921221
10, 1000, 200, 4960372
10, 1000, 600, 3877763
10, 1000, 300, 3759292
10, 1000, 900, 3628905
10, 1000, 100, 4141281
10, 1000, 800, 4581023
10, 1000, 400, 4564629
10, 1000, 800, 4558992
10, 1000, 400, 5068316
10, 1000, 400, 5264050
10, 1000, 900, 5253287
10, 1000, 600, 3491892
10, 1000, 900, 3039091
10, 1000, 100, 2811929
10, 1000, 700, 10733409
10, 1000, 600, 96
10, 1000, 1000, 2964794
10, 1000, 400, 3238675
10, 1000, 300, 2522165
10, 1000, 200, 3257618
10, 1000, 100, 4169935
10, 1000, 600, 4072986
10, 1000, 200, 6896327
10, 1000, 700, 7856944
10, 1000, 400, 156
10, 1000, 900, 14165482
10, 1000, 100, 5128889
10, 1000, 500, 5598778
10, 1000, 900, 6288441
10, 1000, 900, 5465795
10, 1000, 200, 5683102
10, 1000, 600, 5582560
10, 1000, 400, 4779139
10, 1000, 500, 4167752
10, 1000, 800, 10998235
10, 1000, 300, 92
10, 1000, 900, 4495167
10, 1000, 800, 4331151
10, 1000, 300, 3317574
10, 1000, 800, 3300549
10, 1000, 700, 3329827
10, 1000, 300, 4096188
10, 1000, 700, 3765769
10, 1000, 600, 4202341
10, 1000, 500, 3482926
10, 1000, 100, 3609447
10, 1000, 1000, 3668296
10, 1000, 200, 2329361
10, 1000, 400, 1675128
10, 1000, 900, 2515244
10, 1000, 1000, 2672470
10, 1000, 1000, 2843818
10, 1000, 800, 17108585
10, 1000, 700, 6299782
10, 1000, 1000, 6664469
10, 1000, 900, 4412689
10, 1000, 500, 3892691
10, 1000, 500, 3655602
10, 1000, 400, 3669713
10, 1000, 900, 6478704
10, 1000, 600, 2373300
10, 1000, 800, 97
10, 1000, 600, 6704051
10, 1000, 1000, 7220841
10, 1000, 800, 104
10, 1000, 1000, 2462364
10, 1000, 700, 2623615
10, 1000, 800, 5880724
10, 1000, 100, 3738955
10, 1000, 300, 3778530
10, 1000, 900, 3370603
10, 1000, 500, 3669917
10, 1000, 100, 106
10, 1000, 700, 6105329
10, 1000, 800, 95
10, 1000, 800, 5960979
10, 1000, 300, 3330490
10, 1000, 800, 2885855
10, 1000, 800, 115
10, 1000, 100, 2540177
10, 1000, 300, 2297823
10, 1000, 500, 2246040
10, 1000, 400, 2153627
10, 1000, 400, 103
10, 1000, 400, 6110718
10, 1000, 500, 110
10, 1000, 1000, 5857273
10, 1000, 600, 5080252
10, 1000, 700, 109
10, 1000, 500, 2631463
10, 1000, 300, 2619897
10, 1000, 1000, 2569265
10, 1000, 400, 2537979
10, 1000, 800, 3068318
10, 1000, 100, 144
10, 1000, 700, 5274130
10, 1000, 800, 5390401
10, 1000, 300, 108
10, 1000, 200, 2992604
10, 1000, 500, 2626947
10, 1000, 300, 2365218
10, 1000, 300, 2802118
10, 1000, 200, 2670026
10, 1000, 1100, 1929687
10, 1000, 100, 2919517
10, 1000, 700, 2716827
10, 1000, 1000, 10496905
10, 1000, 200, 2637413
10, 1000, 500, 2661893
10, 1000, 400, 2849301
10, 1000, 100, 2804023
10, 1000, 900, 2946943
10, 1000, 900, 2365455
10, 1000, 100, 2217560
10, 1000, 900, 2757413
10, 1000, 300, 5028198
10, 1000, 800, 13687828
10, 1000, 300, 113
10, 1000, 900, 7921829
10, 1000, 300, 130
10, 1000, 500, 5762903
10, 1000, 300, 4863482
10, 1000, 1000, 5332631
10, 1000, 400, 4986406
10, 1000, 100, 5223958
10, 1000, 700, 4606935
10, 1000, 800, 2593757
10, 1000, 300, 2614352
10, 1000, 300, 2412023
10, 1000, 800, 7193558
10, 1000, 200, 97
10, 1000, 100, 2926620
10, 1000, 500, 2181340
10, 1000, 600, 2199342
10, 1000, 100, 2378046
10, 1000, 900, 2151221
10, 1000, 500, 2145505
10, 1000, 100, 2159509
10, 1000, 600, 4530192
10, 1000, 100, 2188282
10, 1000, 200, 1617456
10, 1000, 300, 1892506
10, 1000, 800, 4072055
10, 1000, 200, 111
10, 1000, 500, 2592429
10, 1000, 700, 2172000
10, 1000, 500, 135
10, 1000, 700, 2325729
10, 1000, 500, 2127549
10, 1000, 300, 2297591
10, 1000, 900, 2704270
10, 1000, 600, 3067611
10, 1000, 300, 3009719
10, 1000, 400, 2863733
10, 1000, 400, 2444602
10, 1000, 600, 2598848
10, 1000, 900, 2689344
10, 1000, 100, 3009128
10, 1000, 600, 3007076
10, 1000, 400, 2874725
10, 1000, 700, 2331159
10, 1000, 200, 2073245
10, 1000, 500, 2155483
10, 1000, 300, 2050209
10, 1000, 500, 2508384
10, 1000, 500, 2427785
10, 1000, 700, 2320086
10, 1000, 500, 2428067
10, 1000, 200, 2538354
10, 1000, 800, 2514756
10, 1000, 200, 2619454
10, 1000, 600, 2865211
10, 1000, 100, 2535097
10, 1000, 100, 2558856
10, 1000, 600, 2192146
10, 1000, 600, 2218820
10, 1000, 800, 2057720
10, 1000, 1000, 1901263
10, 1000, 500, 2448672
10, 1000, 1000, 2549240
10, 1000, 500, 2613862
10, 1000, 900, 2677996
10, 1000, 600, 2723896
10, 1000, 200, 2732507
10, 1000, 700, 4218154
10, 1000, 100, 103
10, 1000, 200, 2260416
10, 1000, 200, 2206575
10, 1000, 300, 2122246
10, 1000, 700, 1958029
10, 1000, 1000, 4635606
10, 1000, 200, 111
10, 1000, 600, 2254690
10, 1000, 700, 2061825
10, 1000, 200, 2088436
10, 1000, 700, 1824086
10, 1000, 500, 1830755
10, 1000, 800, 2127883
10, 1000, 600, 2434579
10, 1000, 800, 4428732
10, 1000, 500, 109
10, 1000, 500, 2481091
10, 1000, 700, 7504251
10, 1000, 200, 79
10, 1000, 800, 4831231
10, 1000, 100, 94
10, 1000, 400, 3435557
10, 1000, 1000, 3224930
10, 1000, 500, 3534548
10, 1000, 500, 3224122
10, 1000, 1000, 3074858
10, 1000, 800, 5636881
10, 1000, 100, 100
10, 1000, 500, 3207896
10, 1000, 600, 3376627
10, 1000, 900, 3153219
10, 1000, 200, 2571093
10, 1000, 500, 2699029
10, 1000, 600, 2465202
10, 1000, 100, 2328553
10, 1000, 800, 2352416
10, 1000, 400, 2677000
10, 1000, 200, 2336558
10, 1000, 900, 5163405
10, 1000, 100, 92
10, 1000, 800, 5116697
10, 1000, 800, 102
10, 1000, 300, 1858660
10, 1000, 700, 2451649
10, 1000, 300, 2794560
10, 1000, 800, 2548816
10, 1000, 400, 2245732
10, 1000, 800, 2660083
10, 1000, 1000, 2765127
10, 1000, 400, 5423785
10, 1000, 200, 108
10, 1000, 1000, 2861373
10, 1000, 500, 2194607
10, 1000, 1000, 2411053
10, 1000, 800, 2560818
10, 1000, 600, 2254547
10, 1000, 1000, 4982008
10, 1000, 600, 7541941
10, 1000, 700, 5345946
10, 1000, 400, 128
10, 1000, 600, 2764329
10, 1000, 600, 2780599
10, 1000, 600, 2857357
10, 1000, 400, 2916959
10, 1000, 1000, 2607110
10, 1000, 600, 5501517
10, 1000, 1000, 5565476
10, 1000, 600, 131
10, 1000, 1000, 7682718
10, 1000, 300, 2884661
10, 1000, 600, 2740256
10, 1000, 600, 2444749
10, 1000, 100, 2705894
10, 1000, 700, 5625041
10, 1000, 1000, 107
10, 1000, 700, 5193022
10, 1000, 800, 92
10, 1000, 100, 2186100
10, 1000, 300, 2201191
10, 1000, 600, 2002168
10, 1000, 700, 5234114
10, 1000, 100, 97
10, 1000, 800, 4980295
10, 1000, 200, 2285835
10, 1000, 700, 4927729
10, 1000, 200, 95
10, 1000, 300, 4641000
10, 1000, 400, 4550364
10, 1000, 100, 2381517
10, 1000, 400, 2312477
10, 1000, 700, 2437801
10, 1000, 300, 2432756
10, 1000, 1000, 2358188
10, 1000, 500, 2384573
10, 1000, 200, 2208861
10, 1000, 600, 2211785
10, 1000, 400, 2120643
10, 1000, 200, 113
10, 1000, 600, 4680381
10, 1000, 500, 2389920
10, 1000, 1000, 2565249
10, 1000, 600, 2530829
10, 1000, 1000, 2552914
10, 1000, 500, 2574719
10, 1000, 700, 2521732
10, 1000, 600, 2425821
10, 1000, 800, 5571235
10, 1000, 500, 95
10, 1000, 200, 3048347
10, 1000, 1100, 2797812
10, 1000, 700, 2739977
10, 1000, 800, 2647681
10, 1000, 1000, 2242614
10, 1000, 300, 2391879
10, 1000, 1000, 1986992
10, 1000, 300, 2121806
10, 1000, 300, 1884233
10, 1000, 400, 1872266
10, 1000, 300, 105
10, 1000, 500, 5029374
10, 1000, 500, 104
10, 1000, 800, 7959538
10, 1000, 100, 115
10, 1000, 1000, 8128401
10, 1000, 400, 5147475
10, 1000, 600, 4481860
10, 1000, 500, 4669129
10, 1000, 100, 5044376
10, 1000, 1000, 5033462
10, 1000, 800, 4896781
10, 1000, 400, 4517786
10, 1000, 500, 4542892
10, 1000, 900, 96
10, 1000, 800, 10728745
10, 1000, 900, 3486403
10, 1000, 800, 3623883
10, 1000, 700, 3831601
10, 1000, 200, 3673263
10, 1000, 900, 3623815
10, 1000, 1000, 3783685
10, 1000, 600, 3770538
10, 1000, 300, 3880516
10, 1000, 500, 3998418
10, 1000, 500, 129
10, 1000, 800, 11438210
10, 1000, 500, 3316245
10, 1000, 800, 3099981
10, 1000, 100, 2819772
10, 1000, 600, 3269434
10, 1000, 600, 2720821
10, 1000, 300, 2604308
10, 1000, 400, 2177226
10, 1000, 800, 2200169
10, 1000, 400, 6305386
10, 1000, 900, 230
10, 1000, 200, 3947635
10, 1000, 900, 5612896
10, 1000, 300, 5129770
10, 1000, 800, 8273371
