consumer, M, length, time
10, 100000, 50000, 998
10, 100000, 50000, 4304621
10, 100000, 40000, 247
10, 100000, 90000, 1001
10, 100000, 40000, 2232127928
10, 100000, 10000, 2415279831
10, 100000, 50000, 2417862978
10, 100000, 80000, 2151875
10, 100000, 40000, 3597687286
10, 100000, 70000, 3790081781
10, 100000, 100000, 4355302545
10, 100000, 50000, 2178085850
10, 100000, 90000, 6064793290
10, 100000, 30000, 2703277617
10, 100000, 40000, 811
10, 100000, 40000, 1607463873
10, 100000, 60000, 6319822220
10, 100000, 40000, 271
10, 100000, 40000, 5959151882
10, 100000, 40000, 1321177875
10, 100000, 50000, 328
10, 100000, 20000, 776048670
10, 100000, 50000, 6609168892
10, 100000, 100000, 6974605337
10, 100000, 30000, 188
10, 100000, 90000, 11133419667
10, 100000, 90000, 8674952911
10, 100000, 20000, 513
10, 100000, 20000, 2458326770
10, 100000, 60000, 7548523069
10, 100000, 40000, 627
10, 100000, 80000, 6704991929
10, 100000, 10000, 1373776632
10, 100000, 100000, 6611709576
10, 100000, 100000, 6981280721
10, 100000, 80000, 8661263705
10, 100000, 20000, 531
10, 100000, 70000, 9463354997
10, 100000, 40000, 603269960
10, 100000, 90000, 5722766345
10, 100000, 30000, 5398885723
10, 100000, 10000, 530
10, 100000, 10000, 1178565393
10, 100000, 30000, 6243423241
10, 100000, 50000, 487
10, 100000, 30000, 4583985173
10, 100000, 50000, 831
10, 100000, 40000, 3795263382
10, 100000, 80000, 6629889981
10, 100000, 70000, 3333819361
10, 100000, 10000, 435
10, 100000, 70000, 2714898252
10, 100000, 20000, 477
10, 100000, 60000, 16435811148
10, 100000, 40000, 450
10, 100000, 70000, 4010460860
10, 100000, 10000, 4576233510
10, 100000, 40000, 693
10, 100000, 60000, 3701898418
10, 100000, 40000, 3418413414
10, 100000, 30000, 454
10, 100000, 100000, 4707333399
10, 100000, 70000, 15000236876
10, 100000, 20000, 2959288215
10, 100000, 100000, 4248833888
10, 100000, 60000, 5022912673
10, 100000, 40000, 4197814424
10, 100000, 80000, 4880022180
10, 100000, 40000, 3564994498
10, 100000, 10000, 690
10, 100000, 100000, 5074335119
10, 100000, 10000, 1320154427
10, 100000, 10000, 3009707248
10, 100000, 10000, 686
10, 100000, 50000, 2514891249
10, 100000, 30000, 826
10, 100000, 30000, 410972937
10, 100000, 80000, 2809439129
10, 100000, 100000, 12949430167
10, 100000, 20000, 2607800314
10, 100000, 40000, 794
10, 100000, 80000, 12360454163
10, 100000, 80000, 750
10, 100000, 70000, 1757729676
10, 100000, 70000, 3966110343
10, 100000, 30000, 5903151140
10, 100000, 80000, 5622632329
10, 100000, 30000, 4320926440
10, 100000, 70000, 741
10, 100000, 40000, 7038474173
10, 100000, 60000, 9182358036
10, 100000, 100000, 12675870938
10, 100000, 10000, 1135
10, 100000, 90000, 13910136918
10, 100000, 10000, 1002269961
10, 100000, 90000, 4414490341
10, 100000, 10000, 951
10, 100000, 70000, 6261856615
10, 100000, 20000, 688
10, 100000, 50000, 673618510
10, 100000, 100000, 5049774575
10, 100000, 60000, 3345440003
10, 100000, 80000, 781
10, 100000, 60000, 9202236143
10, 100000, 10000, 474348752
10, 100000, 40000, 5157272533
10, 100000, 70000, 851
10, 100000, 70000, 8739796299
