consumer, M, length, time
10, 1000, 500, 287
10, 1000, 100, 232
10, 1000, 200, 230
10, 1000, 100, 217
10, 1000, 300, 217
10, 1000, 100, 227
10, 1000, 600, 235
10, 1000, 100, 292
10, 1000, 100, 214
10, 1000, 100, 197
10, 1000, 100, 216
10, 1000, 100, 243
10, 1000, 100, 215
10, 1000, 100, 248
10, 1000, 400, 225
10, 1000, 100, 230
10, 1000, 100, 222
10, 1000, 100, 193
10, 1000, 100, 228
10, 1000, 100, 204
10, 1000, 100, 182
10, 1000, 600, 206
10, 1000, 100, 294
10, 1000, 100, 213
10, 1000, 100, 189
10, 1000, 100, 1937
10, 1000, 100, 210
10, 1000, 100, 196
10, 1000, 100, 236
10, 1000, 100, 220
10, 1000, 100, 235
10, 1000, 600, 219
10, 1000, 100, 213
10, 1000, 100, 210
10, 1000, 100, 196
10, 1000, 500, 228
10, 1000, 100, 233
10, 1000, 100, 227
10, 1000, 100, 232
10, 1000, 100, 197
10, 1000, 100, 198
10, 1000, 100, 203
10, 1000, 100, 226
10, 1000, 100, 228
10, 1000, 100, 232
10, 1000, 100, 215
10, 1000, 100, 243
10, 1000, 900, 178
10, 1000, 100, 344
10, 1000, 200, 169
10, 1000, 100, 218
10, 1000, 200, 189
10, 1000, 100, 208
10, 1000, 600, 200
10, 1000, 300, 243
10, 1000, 100, 210
10, 1000, 100, 214
10, 1000, 100, 236
10, 1000, 100, 216
10, 1000, 100, 175
10, 1000, 600, 154
10, 1000, 900, 229
10, 1000, 200, 223
10, 1000, 500, 247
10, 1000, 300, 191
10, 1000, 100, 191
10, 1000, 100, 216
10, 1000, 100, 210
10, 1000, 1000, 223
10, 1000, 100, 113218625
10, 1000, 900, 28322926
10, 1000, 100, 231
10, 1000, 900, 28513023
10, 1000, 100, 262
10, 1000, 100, 207
10, 1000, 100, 201
10, 1000, 100, 226
10, 1000, 100, 207
10, 1000, 300, 165
10, 1000, 100, 238
10, 1000, 100, 178
10, 1000, 100, 181
10, 1000, 100, 197
10, 1000, 100, 216
10, 1000, 100, 198
10, 1000, 1000, 30398207
10, 1000, 900, 28576379
10, 1000, 1000, 24973894
10, 1000, 100, 207
10, 1000, 100, 213
10, 1000, 1000, 22600214
10, 1000, 100, 247
10, 1000, 100, 194
10, 1000, 100, 182
10, 1000, 500, 175
10, 1000, 300, 2285
10, 1000, 100, 327
10, 1000, 900, 23523353
10, 1000, 100, 243
10, 1000, 100, 221
10, 1000, 100, 194
10, 1000, 100, 165
10, 1000, 100, 172
10, 1000, 100, 92
10, 1000, 100, 112
10, 1000, 100, 162
10, 1000, 500, 190
10, 1000, 100, 275
10, 1000, 700, 21541602
10, 1000, 100, 319
10, 1000, 100, 157
10, 1000, 100, 166
10, 1000, 100, 192
10, 1000, 100, 161
10, 1000, 100, 173
10, 1000, 900, 16544732
10, 1000, 100, 367
10, 1000, 100, 202
10, 1000, 100, 170
10, 1000, 400, 17511370
10, 1000, 100, 251
10, 1000, 100, 240
10, 1000, 100, 173
10, 1000, 100, 158
10, 1000, 100, 166
10, 1000, 100, 197
10, 1000, 400, 189
10, 1000, 700, 16806886
10, 1000, 300, 397
10, 1000, 100, 287
10, 1000, 100, 213
10, 1000, 900, 16452467
10, 1000, 100, 278
10, 1000, 100, 201
10, 1000, 100, 165
10, 1000, 400, 168
10, 1000, 800, 16739745
10, 1000, 100, 278
10, 1000, 900, 16808915
10, 1000, 900, 17255751
10, 1000, 500, 63
10, 1000, 300, 16665381
10, 1000, 100, 82
10, 1000, 100, 54
10, 1000, 100, 56
10, 1000, 100, 57
10, 1000, 100, 76
10, 1000, 100, 52
10, 1000, 100, 52
10, 1000, 600, 53
10, 1000, 500, 84
10, 1000, 100, 90
10, 1000, 100, 52
10, 1000, 100, 64
10, 1000, 600, 16391809
10, 1000, 600, 75
10, 1000, 100, 53
10, 1000, 100, 56
10, 1000, 100, 54
10, 1000, 100, 62
10, 1000, 100, 53
10, 1000, 100, 51
10, 1000, 300, 88
10, 1000, 1000, 17342323
10, 1000, 1000, 17003822
10, 1000, 100, 101
10, 1000, 600, 17701875
10, 1000, 100, 64
10, 1000, 100, 49
10, 1000, 100, 50
10, 1000, 100, 48
10, 1000, 100, 49
10, 1000, 100, 49
10, 1000, 100, 53
10, 1000, 700, 16938917
10, 1000, 900, 106
10, 1000, 100, 104
10, 1000, 900, 16456563
10, 1000, 500, 62
10, 1000, 100, 274
10, 1000, 400, 65
10, 1000, 100, 63
10, 1000, 100, 52
10, 1000, 100, 56
10, 1000, 100, 54
10, 1000, 100, 53
10, 1000, 100, 51
10, 1000, 100, 51
10, 1000, 100, 82
10, 1000, 100, 52
10, 1000, 100, 52
10, 1000, 100, 54
10, 1000, 100, 56
10, 1000, 300, 57
10, 1000, 100, 53
10, 1000, 100, 51
10, 1000, 100, 52
10, 1000, 100, 57
10, 1000, 100, 73
10, 1000, 100, 52
10, 1000, 700, 17042022
10, 1000, 700, 107
10, 1000, 100, 103
10, 1000, 100, 55
10, 1000, 100, 51
10, 1000, 300, 52
10, 1000, 100, 53
10, 1000, 100, 55
10, 1000, 100, 57
10, 1000, 100, 53
10, 1000, 100, 53
10, 1000, 100, 54
10, 1000, 100, 57
10, 1000, 100, 54
10, 1000, 100, 53
10, 1000, 100, 59
10, 1000, 100, 54
10, 1000, 100, 53
10, 1000, 100, 87
10, 1000, 400, 17444677
10, 1000, 100, 50
10, 1000, 100, 51
10, 1000, 100, 54
10, 1000, 1000, 54
10, 1000, 100, 76
10, 1000, 100, 58
10, 1000, 800, 16984157
10, 1000, 200, 95
10, 1000, 100, 48
10, 1000, 600, 49
10, 1000, 100, 49
10, 1000, 100, 48
10, 1000, 200, 16208588
10, 1000, 100, 53
10, 1000, 100, 48
10, 1000, 100, 60
10, 1000, 100, 52
10, 1000, 100, 49
10, 1000, 100, 54
10, 1000, 100, 63
10, 1000, 100, 54
10, 1000, 100, 54
10, 1000, 100, 49
10, 1000, 600, 55
10, 1000, 100, 48
10, 1000, 100, 48
10, 1000, 100, 49
10, 1000, 100, 48
10, 1000, 100, 42
10, 1000, 100, 49
10, 1000, 100, 47
10, 1000, 300, 44
10, 1000, 100, 49
10, 1000, 100, 42
10, 1000, 100, 43
10, 1000, 100, 47
10, 1000, 700, 41
10, 1000, 100, 60
10, 1000, 100, 60
10, 1000, 100, 54
10, 1000, 100, 62
10, 1000, 800, 16228270
10, 1000, 600, 97
10, 1000, 100, 100
10, 1000, 100, 96
10, 1000, 100, 97
10, 1000, 100, 97
10, 1000, 100, 52
10, 1000, 100, 55
10, 1000, 100, 57
10, 1000, 800, 16026155
10, 1000, 100, 63
10, 1000, 800, 14410858
10, 1000, 100, 53
10, 1000, 300, 53
10, 1000, 100, 51
10, 1000, 100, 49
10, 1000, 100, 50
10, 1000, 100, 55
10, 1000, 100, 52
10, 1000, 100, 55
10, 1000, 100, 53
10, 1000, 100, 76
10, 1000, 100, 55
10, 1000, 100, 51
10, 1000, 100, 57
10, 1000, 100, 50
10, 1000, 900, 14804765
10, 1000, 1000, 65
10, 1000, 100, 61
10, 1000, 1000, 16155848
10, 1000, 500, 15468159
10, 1000, 100, 98
10, 1000, 100, 63
10, 1000, 100, 53
10, 1000, 100, 55
10, 1000, 100, 74
10, 1000, 500, 55
10, 1000, 100, 60
10, 1000, 800, 52
10, 1000, 100, 56
10, 1000, 100, 53
10, 1000, 100, 53
10, 1000, 100, 57
10, 1000, 100, 57
10, 1000, 100, 51
10, 1000, 100, 58
10, 1000, 100, 55
10, 1000, 100, 58
10, 1000, 100, 51
10, 1000, 300, 57
10, 1000, 900, 16123427
10, 1000, 100, 50
10, 1000, 100, 54
10, 1000, 800, 58
10, 1000, 900, 16990153
10, 1000, 100, 101
10, 1000, 100, 112
10, 1000, 100, 64
10, 1000, 600, 16567918
10, 1000, 100, 58
10, 1000, 100, 58
10, 1000, 100, 57
10, 1000, 100, 51
10, 1000, 300, 53
10, 1000, 100, 58
10, 1000, 100, 54
10, 1000, 500, 53
10, 1000, 100, 52
10, 1000, 100, 56
10, 1000, 100, 59
10, 1000, 100, 53
10, 1000, 100, 52
10, 1000, 100, 73
10, 1000, 100, 53
