consumer, M, length, time
10, 1000, 100, 917
10, 1000, 500, 2461385
10, 1000, 100, 835
10, 1000, 100, 7126212
10, 1000, 300, 7514509
10, 1000, 100, 10450104
10, 1000, 100, 11065487
10, 1000, 400, 14898351
10, 1000, 100, 953
10, 1000, 100, 16551227
10, 1000, 100, 16673592
10, 1000, 100, 17112401
10, 1000, 100, 11281615
10, 1000, 700, 17874042
10, 1000, 100, 892
10, 1000, 100, 12648029
10, 1000, 100, 9797831
10, 1000, 100, 9376622
10, 1000, 100, 8367410
10, 1000, 100, 3898237
10, 1000, 100, 3631667
10, 1000, 100, 3786638
10, 1000, 100, 1386238
10, 1000, 100, 1377287
10, 1000, 400, 4196588
10, 1000, 100, 951
10, 1000, 400, 5672814
10, 1000, 100, 830
10, 1000, 100, 3310808
10, 1000, 100, 3160473
10, 1000, 500, 4156848
10, 1000, 100, 3484
10, 1000, 100, 3022552
10, 1000, 100, 2068735
10, 1000, 100, 2036948
10, 1000, 100, 2056356
10, 1000, 100, 1077841
10, 1000, 100, 938325
10, 1000, 500, 984540
10, 1000, 100, 2126562
10, 1000, 100, 2106354
10, 1000, 100, 2029476
10, 1000, 100, 969402
10, 1000, 100, 997717
10, 1000, 100, 1005655
10, 1000, 100, 993191
10, 1000, 800, 10230523
10, 1000, 100, 875
10, 1000, 100, 2355601
10, 1000, 300, 2254454
10, 1000, 100, 2377330
10, 1000, 100, 756531
10, 1000, 100, 493441
10, 1000, 100, 746977
10, 1000, 600, 8107557
10, 1000, 200, 3281023
10, 1000, 100, 1493
10, 1000, 200, 3463464
10, 1000, 100, 614
10, 1000, 100, 1167619
10, 1000, 500, 6610129
10, 1000, 100, 1175181
10, 1000, 400, 5084200
10, 1000, 100, 1410210
10, 1000, 400, 2293904
10, 1000, 100, 683
10, 1000, 100, 1488783
10, 1000, 900, 21141634
10, 1000, 100, 823
10, 1000, 100, 5256204
10, 1000, 100, 362815
10, 1000, 400, 9797322
10, 1000, 100, 762
10, 1000, 100, 944758
10, 1000, 100, 1045830
10, 1000, 100, 425875
10, 1000, 600, 9139398
10, 1000, 100, 860
10, 1000, 100, 1330765
10, 1000, 100, 1112112
10, 1000, 700, 27728556
10, 1000, 100, 684
10, 1000, 100, 1138088
10, 1000, 100, 1150435
10, 1000, 100, 446799
10, 1000, 100, 444834
10, 1000, 100, 424247
10, 1000, 500, 15956685
10, 1000, 700, 713
10, 1000, 100, 1894084
10, 1000, 1000, 12005468
10, 1000, 100, 928
10, 1000, 100, 1681370
10, 1000, 100, 1752869
10, 1000, 100, 312738
10, 1000, 100, 383044
10, 1000, 100, 276265
10, 1000, 100, 364772
10, 1000, 100, 277783
10, 1000, 700, 33619081
10, 1000, 100, 639
10, 1000, 100, 1010100
10, 1000, 100, 1060110
10, 1000, 200, 319962
10, 1000, 100, 408135
10, 1000, 900, 8914601
10, 1000, 100, 747
10, 1000, 600, 3363356
10, 1000, 100, 599
10, 1000, 100, 976573
10, 1000, 100, 265234
10, 1000, 400, 8030915
10, 1000, 100, 642
10, 1000, 100, 638069
10, 1000, 100, 680312
10, 1000, 600, 4322587
10, 1000, 700, 27931846
10, 1000, 100, 638
10, 1000, 400, 5600017
10, 1000, 100, 569
10, 1000, 600, 13704959
10, 1000, 100, 1113907
10, 1000, 100, 724858
10, 1000, 600, 276739
10, 1000, 100, 858519
10, 1000, 100, 296695
10, 1000, 100, 280564
10, 1000, 100, 284153
10, 1000, 100, 289360
10, 1000, 100, 261112
10, 1000, 100, 253271
10, 1000, 100, 293297
10, 1000, 100, 300805
10, 1000, 300, 329483
10, 1000, 100, 474152
10, 1000, 400, 7428119
10, 1000, 100, 666
10, 1000, 100, 1316172
10, 1000, 100, 374103
10, 1000, 100, 300993
10, 1000, 100, 274649
10, 1000, 900, 49129663
10, 1000, 100, 704
10, 1000, 100, 2025728
10, 1000, 100, 2114312
10, 1000, 100, 390412
10, 1000, 100, 255742
10, 1000, 100, 326603
10, 1000, 700, 10404488
10, 1000, 100, 1449676
10, 1000, 700, 11675057
10, 1000, 700, 16616515
10, 1000, 100, 1032
10, 1000, 300, 6254416
10, 1000, 100, 652
10, 1000, 100, 1672012
10, 1000, 100, 705822
10, 1000, 100, 427868
10, 1000, 100, 416470
10, 1000, 100, 397292
10, 1000, 600, 18878940
10, 1000, 100, 685
10, 1000, 100, 1047493
10, 1000, 800, 29141815
10, 1000, 100, 887
10, 1000, 100, 2004200
10, 1000, 100, 2046826
10, 1000, 100, 1404558
10, 1000, 800, 24107547
10, 1000, 100, 877
10, 1000, 100, 2283992
10, 1000, 100, 1325286
10, 1000, 900, 10993842
10, 1000, 100, 275
10, 1000, 100, 3162730
10, 1000, 100, 3081820
10, 1000, 100, 2317786
10, 1000, 100, 2323376
10, 1000, 100, 2410276
10, 1000, 100, 594051
10, 1000, 100, 816702
10, 1000, 100, 727826
10, 1000, 100, 793268
10, 1000, 100, 676534
10, 1000, 100, 507048
10, 1000, 100, 637620
10, 1000, 100, 668230
10, 1000, 100, 724125
10, 1000, 1000, 11756976
10, 1000, 100, 255
10, 1000, 100, 2277518
10, 1000, 100, 2151856
10, 1000, 900, 2153451
10, 1000, 100, 1628396
10, 1000, 100, 1706940
10, 1000, 100, 4046608
10, 1000, 500, 129
10, 1000, 100, 1071682
10, 1000, 100, 1503185
10, 1000, 100, 147
10, 1000, 100, 575783
10, 1000, 900, 24706603
10, 1000, 400, 254
10, 1000, 100, 3892294
10, 1000, 100, 147
10, 1000, 100, 2759705
10, 1000, 100, 2452172
10, 1000, 700, 8065710
10, 1000, 100, 326
10, 1000, 100, 3448727
10, 1000, 100, 1662699
10, 1000, 100, 1408808
10, 1000, 100, 1482395
