consumer, M, length, time
1000, 10000, 6000, 1029
1000, 10000, 8000, 299
1000, 10000, 5000, 297
1000, 10000, 1000, 211
1000, 10000, 1000, 184
1000, 10000, 10000, 104920880
1000, 10000, 10000, 304
1000, 10000, 4000, 312
1000, 10000, 7000, 137
1000, 10000, 1000, 263
1000, 10000, 8000, 229293955
1000, 10000, 10000, 164
1000, 10000, 4000, 311
1000, 10000, 10000, 223
1000, 10000, 7000, 276
1000, 10000, 3000, 360786117
1000, 10000, 3000, 431
1000, 10000, 2000, 364227849
1000, 10000, 9000, 172
1000, 10000, 1000, 321
1000, 10000, 3000, 320
1000, 10000, 6000, 399786975
1000, 10000, 6000, 438268508
1000, 10000, 8000, 416
1000, 10000, 4000, 854
1000, 10000, 10000, 943
1000, 10000, 5000, 580704597
1000, 10000, 7000, 346
1000, 10000, 1000, 351
1000, 10000, 7000, 324
1000, 10000, 8000, 719038641
1000, 10000, 7000, 290
1000, 10000, 3000, 238
1000, 10000, 5000, 307
1000, 10000, 3000, 467
1000, 10000, 7000, 284
1000, 10000, 6000, 217
1000, 10000, 6000, 246
1000, 10000, 2000, 328
1000, 10000, 6000, 320
1000, 10000, 8000, 256
1000, 10000, 7000, 287
1000, 10000, 7000, 830579056
1000, 10000, 4000, 389
1000, 10000, 7000, 255
1000, 10000, 3000, 362
1000, 10000, 4000, 184
1000, 10000, 6000, 333
1000, 10000, 5000, 922857022
1000, 10000, 5000, 250
1000, 10000, 8000, 197
1000, 10000, 9000, 235
1000, 10000, 2000, 966460399
1000, 10000, 1000, 251
1000, 10000, 2000, 247
1000, 10000, 1000, 971889424
1000, 10000, 2000, 277
1000, 10000, 4000, 252
1000, 10000, 7000, 209
1000, 10000, 5000, 1004968480
1000, 10000, 2000, 322
1000, 10000, 7000, 252
1000, 10000, 6000, 563
1000, 10000, 8000, 398
1000, 10000, 5000, 324
1000, 10000, 5000, 310
1000, 10000, 6000, 274
1000, 10000, 3000, 1789
1000, 10000, 10000, 313
1000, 10000, 7000, 338
1000, 10000, 2000, 304
1000, 10000, 5000, 254
1000, 10000, 8000, 318
1000, 10000, 9000, 300
1000, 10000, 9000, 361
1000, 10000, 1000, 1510533119
1000, 10000, 5000, 1510997133
1000, 10000, 9000, 1519357520
1000, 10000, 1000, 1539239716
1000, 10000, 5000, 1540082151
1000, 10000, 3000, 1549395279
1000, 10000, 9000, 1550988100
1000, 10000, 4000, 1574210813
1000, 10000, 10000, 1001096686
1000, 10000, 7000, 240
1000, 10000, 3000, 1598734765
1000, 10000, 10000, 199
1000, 10000, 1000, 1615986626
1000, 10000, 3000, 1616576062
1000, 10000, 2000, 1617839756
1000, 10000, 1000, 1618790664
1000, 10000, 9000, 1619237926
1000, 10000, 10000, 1635804601
1000, 10000, 9000, 1668756382
1000, 10000, 3000, 1690095930
1000, 10000, 3000, 1691948948
1000, 10000, 2000, 1699812881
1000, 10000, 7000, 1701011553
1000, 10000, 3000, 1714045869
1000, 10000, 5000, 1718328768
1000, 10000, 6000, 873959052
1000, 10000, 9000, 440
1000, 10000, 3000, 1767559410
1000, 10000, 7000, 1771368726
1000, 10000, 4000, 1778723078
1000, 10000, 7000, 886093746
1000, 10000, 9000, 1799655743
1000, 10000, 3000, 1809077008
1000, 10000, 3000, 1811132724
1000, 10000, 8000, 1813080952
1000, 10000, 10000, 1823775058
1000, 10000, 1000, 1840198470
1000, 10000, 9000, 878737609
1000, 10000, 3000, 164
1000, 10000, 4000, 1856138101
1000, 10000, 9000, 1858333981
1000, 10000, 9000, 1877123279
1000, 10000, 9000, 1901617329
1000, 10000, 2000, 1929154294
1000, 10000, 4000, 1931488990
1000, 10000, 5000, 1937098428
1000, 10000, 6000, 1950383716
1000, 10000, 10000, 1604639441
1000, 10000, 4000, 1999492733
1000, 10000, 3000, 2002349757
1000, 10000, 10000, 2004225294
1000, 10000, 10000, 2027008893
1000, 10000, 10000, 767500708
1000, 10000, 7000, 2059816675
1000, 10000, 2000, 2067108038
1000, 10000, 9000, 2070966387
1000, 10000, 2000, 2082721167
1000, 10000, 6000, 2083704160
1000, 10000, 1000, 2098102638
1000, 10000, 2000, 2099379727
1000, 10000, 9000, 595305230
1000, 10000, 5000, 2139695779
1000, 10000, 5000, 2147026486
1000, 10000, 2000, 2153642799
1000, 10000, 5000, 2154728198
1000, 10000, 5000, 2167249780
1000, 10000, 8000, 2176590471
1000, 10000, 3000, 2191461752
1000, 10000, 7000, 2197156222
1000, 10000, 1000, 2203592495
1000, 10000, 10000, 614946858
1000, 10000, 5000, 2217825949
1000, 10000, 4000, 2221471311
1000, 10000, 10000, 2224464640
1000, 10000, 8000, 2248163205
1000, 10000, 5000, 2255407817
1000, 10000, 9000, 2259812342
1000, 10000, 2000, 2270684818
1000, 10000, 7000, 2271716959
1000, 10000, 5000, 2279770880
1000, 10000, 3000, 2283772307
1000, 10000, 2000, 2285481046
1000, 10000, 1000, 2286346720
1000, 10000, 9000, 2289366689
1000, 10000, 8000, 2308283442
1000, 10000, 3000, 2336002924
1000, 10000, 1000, 2338489703
1000, 10000, 7000, 2339039050
1000, 10000, 5000, 2352159348
1000, 10000, 2000, 2362462503
1000, 10000, 8000, 2363879584
1000, 10000, 10000, 609564268
1000, 10000, 9000, 2423221464
1000, 10000, 8000, 634820602
1000, 10000, 5000, 141
1000, 10000, 8000, 2440768923
1000, 10000, 1000, 2449768186
1000, 10000, 8000, 644476289
1000, 10000, 5000, 2464266699
1000, 10000, 7000, 2468558231
1000, 10000, 4000, 2478592960
1000, 10000, 6000, 2478658694
1000, 10000, 4000, 2484716378
1000, 10000, 1000, 229
1000, 10000, 1000, 2487057178
1000, 10000, 2000, 2487165957
1000, 10000, 8000, 2488068492
1000, 10000, 5000, 2503554804
1000, 10000, 8000, 238
1000, 10000, 7000, 2531749362
1000, 10000, 7000, 2548861773
1000, 10000, 3000, 2563897870
1000, 10000, 6000, 2566637155
1000, 10000, 5000, 2597877504
1000, 10000, 10000, 2602157228
1000, 10000, 8000, 2629760325
1000, 10000, 4000, 233
1000, 10000, 3000, 556704942
1000, 10000, 5000, 203
1000, 10000, 2000, 2644392182
1000, 10000, 6000, 2648933569
1000, 10000, 8000, 157
1000, 10000, 3000, 2659189604
1000, 10000, 9000, 2660906980
1000, 10000, 4000, 2673547330
1000, 10000, 2000, 199
1000, 10000, 8000, 2675816537
1000, 10000, 10000, 2688560755
1000, 10000, 5000, 2714591715
1000, 10000, 4000, 2722310887
1000, 10000, 6000, 2724413032
1000, 10000, 10000, 2735468200
1000, 10000, 6000, 2768322076
1000, 10000, 8000, 2780496662
1000, 10000, 10000, 2800339673
1000, 10000, 7000, 165
1000, 10000, 8000, 2827466634
1000, 10000, 8000, 2836119095
1000, 10000, 6000, 2845393049
1000, 10000, 9000, 2850938966
1000, 10000, 10000, 609189344
1000, 10000, 1000, 2881001814
1000, 10000, 6000, 2885446338
1000, 10000, 8000, 2901076933
1000, 10000, 5000, 850
1000, 10000, 6000, 2920321620
1000, 10000, 2000, 2932895368
1000, 10000, 2000, 2933497453
1000, 10000, 7000, 2934083028
1000, 10000, 9000, 2947235584
1000, 10000, 6000, 2971308084
1000, 10000, 1000, 2983354372
1000, 10000, 8000, 2984242061
1000, 10000, 10000, 3006022731
1000, 10000, 3000, 96
1000, 10000, 4000, 3026254458
1000, 10000, 4000, 3028764355
1000, 10000, 6000, 3031101361
1000, 10000, 2000, 3035612923
1000, 10000, 7000, 3035934935
1000, 10000, 2000, 3042910036
1000, 10000, 5000, 3043432306
1000, 10000, 5000, 631721566
1000, 10000, 6000, 3052823364
1000, 10000, 9000, 105
1000, 10000, 6000, 638262264
1000, 10000, 9000, 3067580675
1000, 10000, 8000, 3086071732
1000, 10000, 4000, 3093072255
1000, 10000, 5000, 3095927334
1000, 10000, 10000, 113
1000, 10000, 10000, 3126380723
1000, 10000, 10000, 3161323625
1000, 10000, 4000, 3187332886
1000, 10000, 3000, 716853560
1000, 10000, 2000, 3193674547
1000, 10000, 5000, 3197535488
1000, 10000, 6000, 3208900597
1000, 10000, 3000, 3213321605
1000, 10000, 6000, 3214723534
1000, 10000, 5000, 3218924605
1000, 10000, 5000, 3222618075
1000, 10000, 3000, 3225591098
1000, 10000, 9000, 3226647603
1000, 10000, 3000, 3238696778
1000, 10000, 6000, 3239888610
1000, 10000, 8000, 3248013040
1000, 10000, 2000, 104
1000, 10000, 8000, 3254458328
1000, 10000, 2000, 3262370672
1000, 10000, 5000, 3263373922
1000, 10000, 1000, 3266239534
1000, 10000, 10000, 3269687465
1000, 10000, 5000, 3285183687
1000, 10000, 4000, 3288290780
1000, 10000, 9000, 3297311963
1000, 10000, 10000, 3304984582
1000, 10000, 2000, 3326601945
1000, 10000, 8000, 3337414201
1000, 10000, 6000, 108
1000, 10000, 5000, 3359268876
1000, 10000, 8000, 3365348522
1000, 10000, 3000, 3395418338
1000, 10000, 8000, 3400493919
1000, 10000, 1000, 1021
1000, 10000, 10000, 3433118402
1000, 10000, 1000, 3449778312
1000, 10000, 5000, 3450519472
1000, 10000, 3000, 3460148123
1000, 10000, 6000, 3463169794
1000, 10000, 5000, 3469309046
1000, 10000, 9000, 3479464601
1000, 10000, 9000, 3495236120
