consumer, M, length, time
100, 100000, 10000, 51
100, 100000, 60000, 283
100, 100000, 10000, 52
100, 100000, 10000, 79
100, 100000, 10000, 46
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 80000, 49
100, 100000, 10000, 93
100, 100000, 10000, 50
100, 100000, 10000, 47
100, 100000, 10000, 62
100, 100000, 10000, 49
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 40000, 50
100, 100000, 10000, 142
100, 100000, 10000, 95
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 49
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 70000, 217
100, 100000, 10000, 96
100, 100000, 10000, 141
100, 100000, 10000, 94
100, 100000, 10000, 47
100, 100000, 100000, 46
100, 100000, 10000, 282
100, 100000, 10000, 51
100, 100000, 100000, 49
100, 100000, 20000, 99
100, 100000, 20000, 95
100, 100000, 10000, 317
100, 100000, 10000, 65
100, 100000, 10000, 47
100, 100000, 10000, 48
100, 100000, 10000, 47
100, 100000, 10000, 54
100, 100000, 10000, 48
100, 100000, 60000, 50
100, 100000, 10000, 94
100, 100000, 30000, 94
100, 100000, 10000, 124
100, 100000, 10000, 49
100, 100000, 10000, 49
100, 100000, 10000, 324
100, 100000, 10000, 47
100, 100000, 50000, 47
100, 100000, 10000, 97
100, 100000, 10000, 55
100, 100000, 10000, 55
100, 100000, 10000, 50
100, 100000, 10000, 47
100, 100000, 10000, 49
100, 100000, 90000, 57
100, 100000, 10000, 318
100, 100000, 10000, 52
100, 100000, 10000, 67
100, 100000, 10000, 77
100, 100000, 10000, 64
100, 100000, 10000, 55
100, 100000, 10000, 81
100, 100000, 100000, 56
100, 100000, 10000, 128
100, 100000, 10000, 58
100, 100000, 10000, 48
100, 100000, 10000, 47
100, 100000, 60000, 228
100, 100000, 10000, 96
100, 100000, 20000, 47
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 10000, 47
100, 100000, 10000, 49
100, 100000, 10000, 48
100, 100000, 10000, 46
100, 100000, 50000, 49
100, 100000, 10000, 95
100, 100000, 10000, 46
100, 100000, 10000, 47
100, 100000, 30000, 46
100, 100000, 10000, 93
100, 100000, 10000, 48
100, 100000, 10000, 46
100, 100000, 10000, 433
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 47
100, 100000, 10000, 48
100, 100000, 10000, 48
100, 100000, 90000, 47
100, 100000, 10000, 94
100, 100000, 10000, 95
100, 100000, 10000, 54
100, 100000, 10000, 70
100, 100000, 10000, 340
100, 100000, 10000, 280
100, 100000, 60000, 64
100, 100000, 10000, 100
100, 100000, 20000, 50
100, 100000, 10000, 96
100, 100000, 10000, 51
