producers, M, length, time
100, 1000, 1000, 4487
100, 1000, 200, 898
100, 1000, 400, 20021292
100, 1000, 600, 5113184
100, 1000, 100, 10730902
100, 1000, 800, 11534103
100, 1000, 100, 13241739
100, 1000, 700, 13389766
100, 1000, 400, 13530046
100, 1000, 200, 16158802
100, 1000, 100, 16344142
100, 1000, 600, 16423086
100, 1000, 800, 17642788
100, 1000, 200, 19371528
100, 1000, 500, 19917081
100, 1000, 800, 20609597
100, 1000, 800, 22031403
100, 1000, 800, 23984098
100, 1000, 200, 25996843
100, 1000, 800, 26156500
100, 1000, 100, 26909926
100, 1000, 900, 28176280
100, 1000, 800, 30003770
100, 1000, 800, 30817092
100, 1000, 200, 33112863
100, 1000, 300, 33275556
100, 1000, 1000, 33383762
100, 1000, 1000, 35432509
100, 1000, 100, 36779051
100, 1000, 400, 37114015
100, 1000, 500, 37788260
100, 1000, 500, 38645943
100, 1000, 200, 39162508
100, 1000, 300, 39662693
100, 1000, 400, 40460390
100, 1000, 400, 40848170
100, 1000, 1000, 41007142
100, 1000, 800, 42664283
100, 1000, 400, 44650658
100, 1000, 500, 46090511
100, 1000, 800, 46574443
100, 1000, 700, 48174301
100, 1000, 800, 50587513
100, 1000, 900, 52507173
100, 1000, 700, 53402516
100, 1000, 700, 55224350
100, 1000, 600, 56031639
100, 1000, 100, 56951214
100, 1000, 100, 57233695
100, 1000, 100, 57382119
100, 1000, 600, 57483818
100, 1000, 300, 58275744
100, 1000, 100, 58955593
100, 1000, 800, 59261636
100, 1000, 400, 60500263
100, 1000, 500, 60871667
100, 1000, 100, 61031875
100, 1000, 300, 61571502
100, 1000, 1000, 61736779
100, 1000, 300, 63589201
100, 1000, 400, 64409075
100, 1000, 700, 64904718
100, 1000, 600, 66070811
100, 1000, 700, 66604283
100, 1000, 400, 67288334
100, 1000, 200, 68097941
100, 1000, 1000, 68750068
100, 1000, 600, 69985226
100, 1000, 900, 70782216
100, 1000, 300, 72003931
100, 1000, 300, 72406150
100, 1000, 200, 73061228
100, 1000, 800, 73193095
100, 1000, 800, 74600989
100, 1000, 600, 75532701
100, 1000, 500, 75908413
100, 1000, 900, 77033882
100, 1000, 500, 78180675
100, 1000, 800, 78619810
100, 1000, 100, 80036884
100, 1000, 1000, 80252030
100, 1000, 1000, 83403229
100, 1000, 100, 87863020
100, 1000, 400, 88024766
100, 1000, 100, 88326048
100, 1000, 200, 88592819
100, 1000, 400, 88870087
100, 1000, 400, 92425214
100, 1000, 700, 92973455
100, 1000, 600, 95488798
100, 1000, 100, 98592605
100, 1000, 400, 98822672
100, 1000, 700, 99203507
100, 1000, 500, 102003218
100, 1000, 1000, 103628620
100, 1000, 300, 106229669
100, 1000, 300, 106723869
100, 1000, 400, 106823811
100, 1000, 800, 107311356
100, 1000, 700, 108809868
100, 1000, 700, 109934052
100, 1000, 200, 110918818
100, 1000, 400, 110978773
100, 1000, 200, 111195345
100, 1000, 100, 106002274
100, 1000, 700, 105258893
100, 1000, 600, 104298419
100, 1000, 100, 104334137
100, 1000, 200, 104901723
100, 1000, 1100, 102573224
100, 1000, 400, 103726556
100, 1000, 400, 103836863
100, 1000, 600, 102725633
100, 1000, 500, 101711566
100, 1000, 800, 101293927
100, 1000, 700, 102630598
100, 1000, 300, 102894059
100, 1000, 200, 101097856
100, 1000, 300, 99591514
100, 1000, 500, 99569697
100, 1000, 100, 99019584
100, 1000, 800, 98869316
100, 1000, 800, 98107236
100, 1000, 1000, 98646513
100, 1000, 700, 97552542
100, 1000, 700, 98377090
100, 1000, 900, 99474218
100, 1000, 800, 98102914
100, 1000, 200, 97952728
100, 1000, 100, 97964577
100, 1000, 600, 97329369
100, 1000, 600, 96559077
100, 1000, 500, 97269399
100, 1000, 800, 97503601
100, 1000, 800, 97941126
100, 1000, 200, 98678679
100, 1000, 600, 98536699
100, 1000, 400, 98182265
100, 1000, 900, 96347668
100, 1000, 600, 95864685
100, 1000, 500, 96828554
100, 1000, 100, 94482511
100, 1000, 300, 93611091
100, 1000, 100, 91973006
100, 1000, 200, 91168388
100, 1000, 1000, 89352740
100, 1000, 300, 89278127
100, 1000, 800, 89731241
100, 1000, 100, 91167094
100, 1000, 700, 91111139
100, 1000, 300, 91018853
100, 1000, 700, 91620097
100, 1000, 200, 91336860
100, 1000, 800, 91215145
100, 1000, 900, 90970456
100, 1000, 300, 92619198
100, 1000, 700, 92807206
100, 1000, 500, 92296698
100, 1000, 100, 92489625
100, 1000, 100, 91034374
100, 1000, 500, 92302347
100, 1000, 700, 92747864
100, 1000, 700, 95964774
100, 1000, 900, 96094784
100, 1000, 300, 96922543
100, 1000, 700, 96477717
100, 1000, 800, 98808736
100, 1000, 100, 99769982
100, 1000, 200, 99242371
