producers, M, length, time
1000, 1000, 700, 5201
1000, 1000, 800, 923
1000, 1000, 300, 671
1000, 1000, 700, 651
1000, 1000, 300, 803
1000, 1000, 200, 804
1000, 1000, 100, 46885882
1000, 1000, 900, 19858761
1000, 1000, 100, 1127
1000, 1000, 900, 17445808
1000, 1000, 500, 18813916
1000, 1000, 300, 910
1000, 1000, 500, 18414045
1000, 1000, 600, 844
1000, 1000, 300, 971
1000, 1000, 700, 877
1000, 1000, 700, 666
1000, 1000, 300, 24445592
1000, 1000, 300, 707
1000, 1000, 600, 26804601
1000, 1000, 500, 27623427
1000, 1000, 1000, 29032267
1000, 1000, 300, 872
1000, 1000, 700, 753
1000, 1000, 100, 858
1000, 1000, 500, 593
1000, 1000, 200, 33014668
1000, 1000, 500, 750
1000, 1000, 200, 33865292
1000, 1000, 600, 892
1000, 1000, 900, 36293757
1000, 1000, 900, 959
1000, 1000, 1000, 38967839
1000, 1000, 700, 40333678
1000, 1000, 400, 40792104
1000, 1000, 300, 42844308
1000, 1000, 600, 42945894
1000, 1000, 1000, 44101559
1000, 1000, 200, 47075922
1000, 1000, 200, 47256680
1000, 1000, 200, 47884571
1000, 1000, 1000, 36307228
1000, 1000, 600, 167
1000, 1000, 700, 50018805
1000, 1000, 1000, 52039297
1000, 1000, 300, 52390866
1000, 1000, 100, 54088096
1000, 1000, 100, 54189826
1000, 1000, 800, 54257573
1000, 1000, 900, 287
1000, 1000, 200, 239
1000, 1000, 500, 251
1000, 1000, 700, 227
1000, 1000, 200, 252
1000, 1000, 900, 247
1000, 1000, 800, 62163911
1000, 1000, 800, 154
1000, 1000, 400, 198
1000, 1000, 100, 221
1000, 1000, 1000, 66442320
1000, 1000, 800, 185
1000, 1000, 300, 66741826
1000, 1000, 1000, 68615015
1000, 1000, 700, 254
1000, 1000, 400, 276
1000, 1000, 900, 71416076
1000, 1000, 600, 247
1000, 1000, 100, 73364764
1000, 1000, 700, 131
1000, 1000, 100, 273
1000, 1000, 500, 162
1000, 1000, 100, 181
1000, 1000, 100, 77566354
1000, 1000, 1000, 77687423
1000, 1000, 100, 171
1000, 1000, 700, 79493108
1000, 1000, 600, 234
1000, 1000, 600, 258
1000, 1000, 300, 81443985
1000, 1000, 100, 82792894
1000, 1000, 100, 83434249
1000, 1000, 500, 83551733
1000, 1000, 700, 208
1000, 1000, 500, 139
1000, 1000, 500, 262
1000, 1000, 600, 35950738
1000, 1000, 700, 128
1000, 1000, 200, 88002756
1000, 1000, 1000, 89572389
1000, 1000, 700, 89762182
1000, 1000, 400, 183
1000, 1000, 400, 295
1000, 1000, 900, 171
1000, 1000, 500, 205
