consumer, M, length, time
1000, 10000, 7000, 252
1000, 10000, 10000, 73
1000, 10000, 4000, 1086
1000, 10000, 10000, 74
1000, 10000, 4000, 224
1000, 10000, 7000, 105
1000, 10000, 5000, 251
1000, 10000, 8000, 97
1000, 10000, 4000, 72
1000, 10000, 4000, 192
1000, 10000, 1000, 115
1000, 10000, 6000, 89
1000, 10000, 3000, 221
1000, 10000, 9000, 226
1000, 10000, 3000, 102
1000, 10000, 1000, 206
1000, 10000, 6000, 95
1000, 10000, 5000, 101
1000, 10000, 2000, 268
1000, 10000, 3000, 71
1000, 10000, 9000, 74
1000, 10000, 3000, 227
1000, 10000, 4000, 79
1000, 10000, 6000, 110
1000, 10000, 2000, 117
1000, 10000, 5000, 376
1000, 10000, 7000, 119
1000, 10000, 7000, 360
1000, 10000, 2000, 214
1000, 10000, 7000, 335
1000, 10000, 1000, 58
1000, 10000, 10000, 203
1000, 10000, 5000, 229
1000, 10000, 9000, 129
1000, 10000, 1000, 100
1000, 10000, 3000, 56
1000, 10000, 5000, 1747
1000, 10000, 2000, 113
1000, 10000, 2000, 511
1000, 10000, 10000, 234
1000, 10000, 2000, 231
1000, 10000, 8000, 56
1000, 10000, 2000, 99
1000, 10000, 4000, 223
1000, 10000, 3000, 97
1000, 10000, 6000, 195
1000, 10000, 1000, 103
1000, 10000, 7000, 60
1000, 10000, 2000, 96
1000, 10000, 3000, 229
1000, 10000, 5000, 49
1000, 10000, 1000, 256
1000, 10000, 2000, 265
1000, 10000, 3000, 258
1000, 10000, 5000, 336
1000, 10000, 4000, 514
1000, 10000, 2000, 222
1000, 10000, 8000, 2869
1000, 10000, 3000, 121
1000, 10000, 6000, 98
1000, 10000, 8000, 272
1000, 10000, 4000, 285
1000, 10000, 8000, 292
1000, 10000, 2000, 128
1000, 10000, 2000, 110
1000, 10000, 2000, 100
1000, 10000, 7000, 54
1000, 10000, 10000, 314
1000, 10000, 4000, 99
1000, 10000, 5000, 759
1000, 10000, 7000, 1283
1000, 10000, 7000, 128
1000, 10000, 1000, 300
1000, 10000, 5000, 66
1000, 10000, 2000, 146
1000, 10000, 1000, 60
1000, 10000, 5000, 71
1000, 10000, 1000, 376
1000, 10000, 10000, 197
1000, 10000, 7000, 84
1000, 10000, 9000, 243
1000, 10000, 7000, 300
1000, 10000, 4000, 88
1000, 10000, 7000, 130
1000, 10000, 8000, 181
1000, 10000, 5000, 135
1000, 10000, 8000, 119
1000, 10000, 6000, 268
1000, 10000, 6000, 102
1000, 10000, 2000, 322
1000, 10000, 10000, 99
1000, 10000, 2000, 100
1000, 10000, 4000, 100
1000, 10000, 7000, 301
1000, 10000, 6000, 100
1000, 10000, 3000, 115
1000, 10000, 9000, 297
1000, 10000, 1000, 304
1000, 10000, 1000, 381
1000, 10000, 10000, 72
1000, 10000, 5000, 435
1000, 10000, 7000, 360
1000, 10000, 10000, 97
1000, 10000, 3000, 1037
1000, 10000, 5000, 101
1000, 10000, 10000, 1445
1000, 10000, 2000, 134
1000, 10000, 6000, 329
1000, 10000, 9000, 100
1000, 10000, 1000, 350
1000, 10000, 1000, 70
1000, 10000, 4000, 76
1000, 10000, 9000, 67
1000, 10000, 6000, 98
1000, 10000, 2000, 343
1000, 10000, 1000, 79
1000, 10000, 7000, 67
1000, 10000, 2000, 98
1000, 10000, 6000, 344
1000, 10000, 10000, 104
1000, 10000, 7000, 337
1000, 10000, 1000, 393
1000, 10000, 7000, 92
1000, 10000, 10000, 508
1000, 10000, 3000, 136
1000, 10000, 1000, 118
1000, 10000, 3000, 351
1000, 10000, 7000, 115
1000, 10000, 3000, 101
1000, 10000, 1000, 137
1000, 10000, 7000, 389
1000, 10000, 4000, 158
1000, 10000, 9000, 118
1000, 10000, 7000, 359
1000, 10000, 2000, 214
1000, 10000, 7000, 345
1000, 10000, 10000, 252
1000, 10000, 6000, 358
1000, 10000, 2000, 138
1000, 10000, 1000, 98
1000, 10000, 5000, 50
1000, 10000, 6000, 322
1000, 10000, 10000, 82
1000, 10000, 3000, 125
1000, 10000, 5000, 361
