producers, M, length, time
1000, 10000, 3000, 72
1000, 10000, 8000, 47
1000, 10000, 5000, 46
1000, 10000, 10000, 397
1000, 10000, 3000, 679
1000, 10000, 5000, 47
1000, 10000, 6000, 54
1000, 10000, 3000, 51
1000, 10000, 1000, 55
1000, 10000, 2000, 52
1000, 10000, 1000, 663
1000, 10000, 4000, 96
1000, 10000, 3000, 54
1000, 10000, 1000, 54
1000, 10000, 5000, 566
1000, 10000, 3000, 54
1000, 10000, 2000, 831
1000, 10000, 3000, 154
1000, 10000, 3000, 160
1000, 10000, 5000, 502
1000, 10000, 1000, 48
1000, 10000, 3000, 47
1000, 10000, 5000, 49
1000, 10000, 4000, 545
1000, 10000, 7000, 67
1000, 10000, 5000, 54
1000, 10000, 7000, 497
1000, 10000, 3000, 468
1000, 10000, 9000, 47
1000, 10000, 5000, 571
1000, 10000, 5000, 47
1000, 10000, 1000, 603
1000, 10000, 8000, 285
1000, 10000, 10000, 48
1000, 10000, 3000, 714
1000, 10000, 2000, 48
1000, 10000, 7000, 46
1000, 10000, 1000, 47
1000, 10000, 6000, 41
1000, 10000, 3000, 920
1000, 10000, 2000, 49
1000, 10000, 8000, 47
1000, 10000, 3000, 555
1000, 10000, 10000, 46
1000, 10000, 2000, 631
1000, 10000, 1000, 46
1000, 10000, 1000, 46
1000, 10000, 7000, 48
1000, 10000, 4000, 47
1000, 10000, 4000, 48
1000, 10000, 9000, 880
1000, 10000, 7000, 55
1000, 10000, 6000, 632
1000, 10000, 1000, 53
1000, 10000, 8000, 55
1000, 10000, 7000, 2731
1000, 10000, 6000, 579
1000, 10000, 9000, 48
1000, 10000, 6000, 691
1000, 10000, 6000, 944
1000, 10000, 4000, 48
1000, 10000, 3000, 622
1000, 10000, 1000, 78
1000, 10000, 6000, 67
1000, 10000, 3000, 52
1000, 10000, 3000, 52
1000, 10000, 10000, 568
1000, 10000, 2000, 50
1000, 10000, 1000, 52
1000, 10000, 7000, 51
1000, 10000, 8000, 681
1000, 10000, 3000, 747
1000, 10000, 7000, 46
1000, 10000, 2000, 47
1000, 10000, 2000, 47
1000, 10000, 1000, 333
1000, 10000, 9000, 47
1000, 10000, 6000, 46
1000, 10000, 4000, 346
1000, 10000, 8000, 46
1000, 10000, 9000, 330
1000, 10000, 9000, 209
1000, 10000, 6000, 238
1000, 10000, 5000, 278
1000, 10000, 7000, 46
1000, 10000, 8000, 47
1000, 10000, 9000, 1241
1000, 10000, 5000, 246
1000, 10000, 3000, 481
1000, 10000, 2000, 49
1000, 10000, 4000, 46
1000, 10000, 7000, 720
1000, 10000, 10000, 57
1000, 10000, 8000, 675
1000, 10000, 10000, 54
1000, 10000, 2000, 720
1000, 10000, 4000, 40
1000, 10000, 7000, 42
1000, 10000, 6000, 597
1000, 10000, 4000, 50
1000, 10000, 8000, 48
1000, 10000, 1000, 47
1000, 10000, 9000, 597
1000, 10000, 8000, 47
1000, 10000, 2000, 48
1000, 10000, 3000, 919
1000, 10000, 8000, 46
1000, 10000, 7000, 49
1000, 10000, 1000, 49
1000, 10000, 3000, 478
1000, 10000, 5000, 49
1000, 10000, 3000, 49
1000, 10000, 1000, 48
1000, 10000, 10000, 664
1000, 10000, 2000, 46
1000, 10000, 6000, 49
1000, 10000, 9000, 821
1000, 10000, 4000, 53
1000, 10000, 3000, 923
1000, 10000, 4000, 103
1000, 10000, 5000, 197
1000, 10000, 1000, 41
1000, 10000, 1000, 42
1000, 10000, 1000, 131
1000, 10000, 2000, 94
1000, 10000, 8000, 683
1000, 10000, 3000, 48
1000, 10000, 5000, 109
1000, 10000, 1000, 1275
1000, 10000, 1000, 66
1000, 10000, 7000, 48
1000, 10000, 7000, 48
1000, 10000, 9000, 506
1000, 10000, 5000, 732
1000, 10000, 10000, 52
1000, 10000, 2000, 409
1000, 10000, 4000, 47
1000, 10000, 5000, 46
1000, 10000, 7000, 47
1000, 10000, 2000, 46
1000, 10000, 9000, 438
1000, 10000, 6000, 563
1000, 10000, 9000, 48
1000, 10000, 5000, 517
1000, 10000, 5000, 50
1000, 10000, 2000, 78
1000, 10000, 5000, 46
1000, 10000, 6000, 510
1000, 10000, 4000, 47
1000, 10000, 9000, 41
1000, 10000, 1000, 46
1000, 10000, 3000, 685
1000, 10000, 6000, 47
1000, 10000, 9000, 48
1000, 10000, 4000, 704
1000, 10000, 7000, 51
1000, 10000, 1000, 77
1000, 10000, 3000, 55
1000, 10000, 3000, 55
1000, 10000, 1000, 73
1000, 10000, 7000, 744
1000, 10000, 9000, 893
1000, 10000, 6000, 1168
1000, 10000, 6000, 940
1000, 10000, 6000, 47
1000, 10000, 6000, 633
1000, 10000, 3000, 43
1000, 10000, 2000, 48
1000, 10000, 6000, 47
1000, 10000, 10000, 655
1000, 10000, 7000, 3453
1000, 10000, 9000, 47
1000, 10000, 6000, 727
1000, 10000, 7000, 47
1000, 10000, 7000, 817
1000, 10000, 6000, 49
1000, 10000, 6000, 665
1000, 10000, 5000, 47
1000, 10000, 5000, 725
1000, 10000, 4000, 50
1000, 10000, 10000, 57
1000, 10000, 6000, 1102
1000, 10000, 9000, 514
1000, 10000, 2000, 566
1000, 10000, 5000, 47
1000, 10000, 2000, 47
1000, 10000, 1000, 47
1000, 10000, 1000, 47
1000, 10000, 5000, 249
1000, 10000, 2000, 409
1000, 10000, 9000, 47
1000, 10000, 2000, 40
1000, 10000, 5000, 354
1000, 10000, 10000, 49
1000, 10000, 4000, 48
1000, 10000, 6000, 734
1000, 10000, 3000, 47
1000, 10000, 1000, 50
1000, 10000, 9000, 413
1000, 10000, 1000, 47
1000, 10000, 1000, 47
1000, 10000, 1000, 48
1000, 10000, 3000, 46
1000, 10000, 6000, 579
1000, 10000, 10000, 47
1000, 10000, 7000, 1231
1000, 10000, 5000, 98
1000, 10000, 5000, 99
1000, 10000, 10000, 647
1000, 10000, 1000, 50
1000, 10000, 7000, 53
1000, 10000, 5000, 808
1000, 10000, 8000, 122
1000, 10000, 5000, 96
1000, 10000, 10000, 1101
1000, 10000, 3000, 660
1000, 10000, 2000, 50
1000, 10000, 5000, 51
1000, 10000, 3000, 48
1000, 10000, 4000, 67
1000, 10000, 10000, 478
1000, 10000, 7000, 47
1000, 10000, 3000, 563
1000, 10000, 10000, 48
1000, 10000, 3000, 41
1000, 10000, 4000, 710
1000, 10000, 7000, 101
1000, 10000, 3000, 124
1000, 10000, 9000, 609
1000, 10000, 1000, 48
1000, 10000, 4000, 285
1000, 10000, 9000, 48
1000, 10000, 2000, 284
1000, 10000, 5000, 47
1000, 10000, 7000, 41
1000, 10000, 7000, 46
1000, 10000, 7000, 653
1000, 10000, 10000, 42
1000, 10000, 9000, 562
1000, 10000, 1000, 48
1000, 10000, 4000, 46
1000, 10000, 9000, 2108
1000, 10000, 6000, 321
1000, 10000, 1000, 665
1000, 10000, 2000, 49
1000, 10000, 1000, 75
1000, 10000, 4000, 42
1000, 10000, 6000, 50
1000, 10000, 6000, 1214
1000, 10000, 5000, 46
1000, 10000, 2000, 730
1000, 10000, 3000, 48
1000, 10000, 4000, 55
1000, 10000, 4000, 41
1000, 10000, 1000, 49
1000, 10000, 6000, 48
1000, 10000, 2000, 440
1000, 10000, 5000, 46
1000, 10000, 5000, 309
1000, 10000, 7000, 47
1000, 10000, 6000, 47
1000, 10000, 6000, 367
1000, 10000, 5000, 47
1000, 10000, 4000, 49
1000, 10000, 3000, 40
1000, 10000, 3000, 444
1000, 10000, 3000, 49
1000, 10000, 4000, 51
1000, 10000, 6000, 44
1000, 10000, 4000, 49
1000, 10000, 5000, 511
1000, 10000, 8000, 811
1000, 10000, 2000, 48
1000, 10000, 4000, 750
1000, 10000, 8000, 47
1000, 10000, 1000, 724
1000, 10000, 5000, 111
1000, 10000, 10000, 92
1000, 10000, 4000, 76
1000, 10000, 10000, 2168
1000, 10000, 6000, 154
1000, 10000, 3000, 1180
1000, 10000, 3000, 555
1000, 10000, 8000, 47
1000, 10000, 7000, 568
1000, 10000, 4000, 52
1000, 10000, 3000, 53
1000, 10000, 5000, 53
1000, 10000, 8000, 777
1000, 10000, 10000, 47
1000, 10000, 1000, 904
1000, 10000, 4000, 47
1000, 10000, 10000, 49
1000, 10000, 4000, 474
1000, 10000, 6000, 47
1000, 10000, 10000, 51
1000, 10000, 10000, 476
1000, 10000, 6000, 47
1000, 10000, 5000, 500
1000, 10000, 6000, 48
1000, 10000, 3000, 661
1000, 10000, 7000, 43
1000, 10000, 4000, 935
1000, 10000, 8000, 48
1000, 10000, 4000, 41
1000, 10000, 1000, 47
1000, 10000, 6000, 1758
1000, 10000, 4000, 497
1000, 10000, 1000, 47
1000, 10000, 7000, 746
1000, 10000, 7000, 47
1000, 10000, 7000, 48
1000, 10000, 9000, 641
1000, 10000, 1000, 48
1000, 10000, 1000, 572
1000, 10000, 5000, 48
1000, 10000, 2000, 49
1000, 10000, 9000, 57
1000, 10000, 6000, 772
1000, 10000, 1000, 47
1000, 10000, 3000, 51
1000, 10000, 4000, 55
1000, 10000, 8000, 708
1000, 10000, 4000, 53
1000, 10000, 4000, 536
1000, 10000, 8000, 524
1000, 10000, 4000, 82
1000, 10000, 3000, 53
1000, 10000, 6000, 800
1000, 10000, 1000, 52
1000, 10000, 9000, 65
1000, 10000, 1000, 51
