consumer, M, length, time
1000, 100000, 10000, 1228
1000, 100000, 50000, 833
1000, 100000, 10000, 6140
1000, 100000, 80000, 76152507
1000, 100000, 80000, 2679579695
1000, 100000, 10000, 490
1000, 100000, 70000, 2525348904
1000, 100000, 10000, 3185433326
1000, 100000, 80000, 3188356187
1000, 100000, 40000, 4403514569
1000, 100000, 10000, 4616217732
1000, 100000, 20000, 4617849389
1000, 100000, 10000, 781
1000, 100000, 10000, 4645112072
1000, 100000, 10000, 4645742642
1000, 100000, 10000, 4646003124
1000, 100000, 80000, 1467469429
1000, 100000, 30000, 191
1000, 100000, 10000, 5641408644
1000, 100000, 10000, 5641519699
1000, 100000, 10000, 5641852142
1000, 100000, 10000, 5642482730
1000, 100000, 10000, 5642719858
1000, 100000, 10000, 5644176284
1000, 100000, 10000, 5644447990
1000, 100000, 10000, 5644589161
1000, 100000, 10000, 5644680928
1000, 100000, 10000, 5644974977
1000, 100000, 10000, 5645634794
1000, 100000, 80000, 5646897866
1000, 100000, 10000, 6414867521
1000, 100000, 10000, 6415106702
1000, 100000, 10000, 6415541353
1000, 100000, 10000, 6416799396
1000, 100000, 30000, 6418084021
1000, 100000, 10000, 6505009964
1000, 100000, 10000, 6530350131
1000, 100000, 10000, 6530796755
1000, 100000, 10000, 6532340495
1000, 100000, 10000, 6533846545
1000, 100000, 10000, 6533951679
1000, 100000, 10000, 6534063736
1000, 100000, 60000, 6534197657
1000, 100000, 10000, 6982902176
1000, 100000, 10000, 6983038614
1000, 100000, 10000, 6984014874
1000, 100000, 30000, 6985484330
1000, 100000, 10000, 190
1000, 100000, 10000, 7117162257
1000, 100000, 10000, 7117291104
1000, 100000, 10000, 7117863057
1000, 100000, 10000, 7117928086
1000, 100000, 90000, 7122245666
1000, 100000, 10000, 8299495387
1000, 100000, 10000, 8299758815
1000, 100000, 10000, 8300336867
1000, 100000, 10000, 8300623464
1000, 100000, 90000, 8304994435
1000, 100000, 10000, 9685365682
1000, 100000, 10000, 9686746271
1000, 100000, 10000, 9688412874
1000, 100000, 10000, 9689058058
1000, 100000, 60000, 9691586430
1000, 100000, 10000, 10372432152
1000, 100000, 10000, 10372796417
1000, 100000, 10000, 10373235231
1000, 100000, 90000, 10379846006
1000, 100000, 10000, 11449383698
1000, 100000, 30000, 11450877188
1000, 100000, 100000, 1144170300
1000, 100000, 10000, 12840733599
1000, 100000, 30000, 4543344494
1000, 100000, 10000, 175
1000, 100000, 10000, 12969801798
1000, 100000, 100000, 12973902233
1000, 100000, 10000, 199
1000, 100000, 10000, 14362068100
1000, 100000, 10000, 14362178084
1000, 100000, 20000, 14362490064
1000, 100000, 10000, 14403628622
1000, 100000, 10000, 14404003172
1000, 100000, 10000, 14404163596
1000, 100000, 10000, 14404617302
1000, 100000, 10000, 14404965428
1000, 100000, 10000, 14415609222
1000, 100000, 10000, 14415932318
1000, 100000, 10000, 14417619667
1000, 100000, 10000, 14427933076
1000, 100000, 80000, 1591514473
1000, 100000, 10000, 200
1000, 100000, 60000, 15432900584
1000, 100000, 10000, 274
1000, 100000, 10000, 15927910506
1000, 100000, 40000, 15930921148
1000, 100000, 10000, 267
1000, 100000, 10000, 16086487424
1000, 100000, 10000, 16086705669
1000, 100000, 60000, 16090282642
1000, 100000, 10000, 282
1000, 100000, 60000, 16589074921
1000, 100000, 10000, 309
1000, 100000, 20000, 17075117298
1000, 100000, 10000, 17094443390
1000, 100000, 10000, 17094804945
1000, 100000, 10000, 17095167087
1000, 100000, 10000, 17095398893
1000, 100000, 10000, 17095507694
1000, 100000, 10000, 17095630327
1000, 100000, 10000, 17095614733
1000, 100000, 10000, 17096053274
1000, 100000, 10000, 17097392375
1000, 100000, 10000, 17097425792
1000, 100000, 40000, 17097713625
1000, 100000, 10000, 17345023503
1000, 100000, 10000, 17345634496
1000, 100000, 10000, 17346055572
1000, 100000, 10000, 17346122125
1000, 100000, 10000, 17346162743
1000, 100000, 10000, 17346219404
1000, 100000, 10000, 17346495017
1000, 100000, 10000, 17346953800
1000, 100000, 10000, 17345475141
1000, 100000, 10000, 17345782637
1000, 100000, 10000, 17349091906
1000, 100000, 10000, 17370402325
1000, 100000, 10000, 17371352394
1000, 100000, 10000, 17373068228
1000, 100000, 10000, 17374445822
1000, 100000, 10000, 17374701060
1000, 100000, 10000, 17375089809
1000, 100000, 10000, 17375682797
1000, 100000, 80000, 17382838164
1000, 100000, 10000, 160
1000, 100000, 10000, 18221952609
1000, 100000, 60000, 18223181683
1000, 100000, 10000, 18687375422
1000, 100000, 10000, 18689831598
1000, 100000, 30000, 1321369453
1000, 100000, 10000, 211
1000, 100000, 10000, 18801480220
1000, 100000, 70000, 18809521878
1000, 100000, 10000, 19489917563
1000, 100000, 20000, 19490039956
1000, 100000, 10000, 19537827564
1000, 100000, 70000, 19545530631
1000, 100000, 10000, 183
1000, 100000, 10000, 20168066140
1000, 100000, 10000, 20168137407
1000, 100000, 70000, 20173983710
1000, 100000, 10000, 20821809397
1000, 100000, 10000, 20822222373
1000, 100000, 10000, 20822359681
1000, 100000, 10000, 20822522612
1000, 100000, 60000, 20831153916
1000, 100000, 10000, 181
1000, 100000, 10000, 21297383161
1000, 100000, 10000, 21298002958
1000, 100000, 20000, 21298376315
1000, 100000, 10000, 21330107468
1000, 100000, 20000, 21331678878
1000, 100000, 10000, 21385897723
1000, 100000, 10000, 21386101499
1000, 100000, 10000, 21386733561
1000, 100000, 10000, 21386760520
1000, 100000, 10000, 21387236336
1000, 100000, 10000, 21387997688
1000, 100000, 80000, 21395496550
