consumer, M, length, time
100, 1000, 100, 881
100, 1000, 100, 808
100, 1000, 100, 678
100, 1000, 100, 677
100, 1000, 100, 634
100, 1000, 100, 594
100, 1000, 200, 655
100, 1000, 100, 596
100, 1000, 100, 727
100, 1000, 100, 612
100, 1000, 100, 716
100, 1000, 100, 602
100, 1000, 600, 9611340
100, 1000, 400, 12633661
100, 1000, 100, 14011376
100, 1000, 100, 13928034
100, 1000, 700, 13764841
100, 1000, 100, 15192933
100, 1000, 900, 15108339
100, 1000, 100, 18261113
100, 1000, 100, 18214916
100, 1000, 100, 17945014
100, 1000, 100, 18501501
100, 1000, 100, 19019504
100, 1000, 500, 19693857
100, 1000, 200, 21227161
100, 1000, 100, 21716893
100, 1000, 100, 21910084
100, 1000, 100, 22133187
100, 1000, 100, 22188396
100, 1000, 1000, 23453257
100, 1000, 100, 897
100, 1000, 300, 24733824
100, 1000, 100, 25540160
100, 1000, 300, 26009046
100, 1000, 100, 26728783
100, 1000, 100, 26809070
100, 1000, 900, 27031494
100, 1000, 1000, 29029278
100, 1000, 400, 31301933
100, 1000, 100, 32344078
100, 1000, 100, 32456999
100, 1000, 100, 32528992
100, 1000, 700, 33110333
100, 1000, 100, 34454928
100, 1000, 200, 34850256
100, 1000, 100, 35421290
100, 1000, 100, 35671116
100, 1000, 100, 36036382
100, 1000, 100, 36275087
100, 1000, 1000, 37060255
100, 1000, 100, 950
100, 1000, 100, 38822906
100, 1000, 100, 38921763
100, 1000, 100, 39038180
100, 1000, 100, 39523076
100, 1000, 100, 39749658
100, 1000, 100, 39996675
100, 1000, 100, 40420816
100, 1000, 500, 40603302
100, 1000, 600, 41491502
100, 1000, 500, 42566923
100, 1000, 100, 43200859
100, 1000, 100, 43265016
100, 1000, 100, 43616801
100, 1000, 100, 43688768
100, 1000, 100, 43777000
100, 1000, 100, 45726647
100, 1000, 700, 45965149
100, 1000, 100, 47288529
100, 1000, 100, 47610871
100, 1000, 100, 47764431
100, 1000, 100, 47943594
100, 1000, 100, 48320328
100, 1000, 100, 48419628
100, 1000, 100, 48495763
100, 1000, 100, 48862692
100, 1000, 100, 48928150
100, 1000, 100, 48988474
100, 1000, 100, 49214410
100, 1000, 100, 49361204
100, 1000, 100, 49767231
100, 1000, 100, 49953747
100, 1000, 1000, 50077277
100, 1000, 100, 52036958
100, 1000, 800, 52674724
100, 1000, 100, 53728926
100, 1000, 100, 54070478
100, 1000, 800, 54356618
100, 1000, 100, 55432589
100, 1000, 100, 55524987
100, 1000, 800, 55787516
100, 1000, 100, 57266049
100, 1000, 800, 57555805
100, 1000, 100, 59004688
100, 1000, 100, 59097358
100, 1000, 100, 59267015
100, 1000, 100, 59582604
100, 1000, 100, 59675377
100, 1000, 700, 59928686
100, 1000, 100, 61007199
100, 1000, 1000, 61091892
100, 1000, 100, 62787426
100, 1000, 1000, 63050522
100, 1000, 100, 65192163
100, 1000, 100, 65634012
100, 1000, 100, 65888532
100, 1000, 100, 65958422
100, 1000, 100, 66080166
100, 1000, 100, 66137115
100, 1000, 100, 66335631
100, 1000, 300, 66483229
100, 1000, 400, 67015619
100, 1000, 500, 63848540
100, 1000, 100, 62820366
100, 1000, 1000, 68927315
100, 1000, 100, 978
100, 1000, 100, 64521324
100, 1000, 700, 62648796
100, 1000, 100, 63091528
100, 1000, 100, 60164517
100, 1000, 100, 59755734
100, 1000, 900, 59552241
100, 1000, 100, 60743250
100, 1000, 100, 60441211
100, 1000, 100, 59970382
100, 1000, 100, 58787239
100, 1000, 100, 58114666
100, 1000, 100, 57895372
100, 1000, 100, 57784450
100, 1000, 900, 70319000
100, 1000, 300, 175
100, 1000, 100, 60552219
100, 1000, 100, 60745943
100, 1000, 100, 58472121
100, 1000, 100, 58210959
100, 1000, 600, 57883583
100, 1000, 100, 58277646
100, 1000, 100, 57993008
100, 1000, 100, 57968910
100, 1000, 800, 53755051
100, 1000, 800, 54580470
100, 1000, 100, 55389040
100, 1000, 100, 55458983
100, 1000, 600, 55767330
100, 1000, 100, 55044300
100, 1000, 100, 54815451
100, 1000, 100, 54484382
100, 1000, 800, 54278185
100, 1000, 100, 55660729
100, 1000, 100, 55871978
100, 1000, 100, 55864932
100, 1000, 100, 55825983
100, 1000, 600, 53843037
100, 1000, 400, 54547726
100, 1000, 100, 55392355
100, 1000, 100, 55573051
100, 1000, 100, 55268960
100, 1000, 100, 55465988
100, 1000, 100, 55476957
100, 1000, 100, 55225439
100, 1000, 100, 54670658
100, 1000, 100, 53907285
100, 1000, 100, 53180081
100, 1000, 100, 53116260
100, 1000, 400, 53327564
100, 1000, 900, 53472967
100, 1000, 500, 55076263
100, 1000, 100, 55952425
100, 1000, 100, 54295042
100, 1000, 600, 53390351
100, 1000, 100, 53747143
100, 1000, 800, 53662940
100, 1000, 300, 54966791
100, 1000, 100, 55203796
100, 1000, 1000, 54936251
100, 1000, 100, 56508063
100, 1000, 100, 56728447
100, 1000, 300, 56437850
100, 1000, 100, 56653282
100, 1000, 100, 56737935
100, 1000, 400, 56715507
100, 1000, 300, 57513819
100, 1000, 300, 57650864
100, 1000, 100, 57834654
100, 1000, 100, 56071412
100, 1000, 700, 56243473
100, 1000, 200, 55879856
100, 1000, 200, 55927430
100, 1000, 100, 55966168
100, 1000, 100, 54729055
100, 1000, 400, 54883328
100, 1000, 200, 55106601
100, 1000, 100, 54075350
100, 1000, 100, 53818996
100, 1000, 100, 52624619
100, 1000, 100, 52359851
100, 1000, 100, 52512788
100, 1000, 600, 52491405
100, 1000, 100, 53058328
100, 1000, 400, 53690137
100, 1000, 100, 54278256
100, 1000, 100, 54460585
100, 1000, 100, 53274835
100, 1000, 100, 53208406
100, 1000, 100, 51903910
100, 1000, 100, 51485651
100, 1000, 200, 52075498
100, 1000, 100, 53146697
100, 1000, 100, 53130374
100, 1000, 100, 53117311
100, 1000, 100, 53178972
100, 1000, 100, 53129433
100, 1000, 100, 52907990
100, 1000, 1000, 52505834
100, 1000, 1000, 53805741
100, 1000, 100, 57234738
