consumer, M, length, time
100, 1000, 700, 932
100, 1000, 700, 5327816
100, 1000, 600, 954
100, 1000, 300, 11136792
100, 1000, 700, 11762497
100, 1000, 900, 13936078
100, 1000, 400, 845
100, 1000, 600, 16916612
100, 1000, 300, 18167221
100, 1000, 100, 766
100, 1000, 600, 18629721
100, 1000, 300, 19651357
100, 1000, 400, 2607926
100, 1000, 700, 21205539
100, 1000, 900, 22563963
100, 1000, 900, 24537400
100, 1000, 400, 26676523
100, 1000, 600, 5282424
100, 1000, 100, 28086388
100, 1000, 800, 28807206
100, 1000, 100, 29923237
100, 1000, 500, 6531685
100, 1000, 900, 31425708
100, 1000, 200, 989
100, 1000, 100, 32986990
100, 1000, 800, 13634323
100, 1000, 500, 811
100, 1000, 600, 36171909
100, 1000, 300, 36416395
100, 1000, 200, 36814971
100, 1000, 300, 9749761
100, 1000, 200, 37438110
100, 1000, 500, 8573137
100, 1000, 200, 39436234
100, 1000, 100, 38917400
100, 1000, 300, 39165996
100, 1000, 600, 40433142
100, 1000, 300, 40419232
100, 1000, 500, 41796473
100, 1000, 700, 745
100, 1000, 1000, 43448699
100, 1000, 400, 45401069
100, 1000, 200, 178
100, 1000, 200, 46096137
100, 1000, 800, 11013358
100, 1000, 200, 47762359
100, 1000, 600, 50504015
100, 1000, 1000, 25031298
100, 1000, 400, 53406432
100, 1000, 100, 206
100, 1000, 700, 16779878
100, 1000, 300, 163
100, 1000, 300, 54550193
100, 1000, 500, 17533238
100, 1000, 600, 55799434
100, 1000, 100, 56685150
100, 1000, 500, 58285986
100, 1000, 100, 180
100, 1000, 200, 18800389
100, 1000, 300, 58296797
100, 1000, 200, 58651164
100, 1000, 500, 60949955
100, 1000, 300, 142
100, 1000, 100, 59885388
100, 1000, 200, 60226934
100, 1000, 400, 17416254
100, 1000, 700, 62707734
100, 1000, 600, 167
100, 1000, 500, 64541506
100, 1000, 100, 63833814
100, 1000, 300, 64070634
100, 1000, 600, 65902361
100, 1000, 300, 65321563
100, 1000, 400, 19278165
100, 1000, 400, 17275516
100, 1000, 100, 66586102
100, 1000, 600, 68284679
100, 1000, 500, 69082738
100, 1000, 400, 17534260
100, 1000, 600, 130
100, 1000, 100, 69254143
100, 1000, 400, 71065633
100, 1000, 200, 69952575
100, 1000, 700, 71907246
100, 1000, 300, 71413602
100, 1000, 400, 17719336
100, 1000, 100, 144
100, 1000, 800, 74284770
100, 1000, 100, 162
100, 1000, 700, 75699393
100, 1000, 400, 74864457
100, 1000, 900, 77987985
100, 1000, 600, 40281100
100, 1000, 300, 77053684
100, 1000, 300, 77573423
100, 1000, 800, 50700631
100, 1000, 300, 78961850
100, 1000, 100, 79322371
100, 1000, 800, 81412442
100, 1000, 800, 85936975
100, 1000, 500, 86345108
100, 1000, 1000, 91473848
100, 1000, 700, 33576500
100, 1000, 300, 176
100, 1000, 700, 98038776
100, 1000, 300, 36124483
100, 1000, 600, 100449302
100, 1000, 100, 853
100, 1000, 500, 77797372
100, 1000, 900, 105115171
100, 1000, 100, 151
100, 1000, 400, 76640067
100, 1000, 400, 108018950
100, 1000, 800, 108548577
100, 1000, 100, 172
100, 1000, 200, 75210112
100, 1000, 700, 43447822
100, 1000, 700, 43665764
100, 1000, 400, 112430443
100, 1000, 300, 44658508
100, 1000, 200, 113164933
100, 1000, 500, 43414357
100, 1000, 100, 67807635
100, 1000, 300, 114225549
100, 1000, 500, 62899185
100, 1000, 300, 61608285
100, 1000, 500, 115401050
100, 1000, 700, 60630917
100, 1000, 200, 60000392
100, 1000, 200, 117088411
100, 1000, 400, 97
100, 1000, 100, 60118194
100, 1000, 1000, 117960455
100, 1000, 300, 202
100, 1000, 1000, 120053306
100, 1000, 100, 58709920
100, 1000, 400, 58365908
100, 1000, 800, 46424191
100, 1000, 100, 124058514
100, 1000, 700, 158
100, 1000, 600, 48034352
100, 1000, 200, 57392021
100, 1000, 100, 57437798
100, 1000, 600, 128175481
100, 1000, 200, 57611007
100, 1000, 200, 55361329
100, 1000, 700, 127527449
100, 1000, 900, 49599106
100, 1000, 600, 73395447
100, 1000, 100, 51126858
100, 1000, 500, 130576619
100, 1000, 400, 51708737
100, 1000, 400, 36591641
100, 1000, 800, 134080792
100, 1000, 300, 133451458
100, 1000, 400, 87
100, 1000, 800, 128382408
100, 1000, 700, 113642757
100, 1000, 900, 138455441
100, 1000, 700, 139965829
100, 1000, 400, 132631339
100, 1000, 700, 125
100, 1000, 500, 43222733
100, 1000, 100, 130123184
100, 1000, 100, 98
100, 1000, 400, 43585507
100, 1000, 300, 87
100, 1000, 1000, 127909553
100, 1000, 800, 149052293
100, 1000, 900, 82304858
100, 1000, 200, 156
100, 1000, 300, 20885643
100, 1000, 300, 21062012
100, 1000, 700, 116558442
100, 1000, 100, 204
100, 1000, 700, 42325516
100, 1000, 600, 252
100, 1000, 300, 41766328
100, 1000, 200, 117596735
100, 1000, 300, 120
100, 1000, 300, 116580836
100, 1000, 600, 42028367
100, 1000, 100, 7175612
100, 1000, 900, 157667667
100, 1000, 300, 10658721
100, 1000, 500, 122771352
100, 1000, 100, 130
100, 1000, 700, 49550484
100, 1000, 500, 123888956
100, 1000, 500, 259
100, 1000, 1000, 54087381
100, 1000, 400, 2355287
100, 1000, 700, 125132054
100, 1000, 800, 56160961
100, 1000, 700, 178
100, 1000, 800, 119721788
100, 1000, 100, 797
100, 1000, 900, 59936261
100, 1000, 700, 178701144
100, 1000, 200, 123
100, 1000, 1000, 120787458
100, 1000, 300, 1566650
100, 1000, 900, 121080516
100, 1000, 700, 123053589
100, 1000, 600, 124587510
100, 1000, 500, 110037626
100, 1000, 300, 121
100, 1000, 800, 185585457
100, 1000, 300, 1170643
100, 1000, 900, 189650224
100, 1000, 200, 64572514
100, 1000, 400, 1839810
100, 1000, 200, 123077679
100, 1000, 500, 105
100, 1000, 600, 63682630
100, 1000, 500, 1337887
100, 1000, 200, 1198747
100, 1000, 900, 119680298
100, 1000, 400, 177
100, 1000, 100, 1814500
100, 1000, 300, 1828726
100, 1000, 300, 545879
100, 1000, 100, 837599
100, 1000, 100, 530717
100, 1000, 600, 118676141
100, 1000, 500, 864079
100, 1000, 300, 65172413
100, 1000, 700, 576168
100, 1000, 800, 65934477
100, 1000, 400, 1919191
100, 1000, 700, 112038991
100, 1000, 500, 119445240
100, 1000, 600, 563
100, 1000, 700, 102301351
100, 1000, 800, 204656097
100, 1000, 100, 273
100, 1000, 100, 102717844
100, 1000, 100, 97
100, 1000, 500, 2598478
100, 1000, 700, 120819951
100, 1000, 500, 74754373
100, 1000, 300, 1866053
100, 1000, 800, 73661283
100, 1000, 500, 103724978
100, 1000, 100, 138
100, 1000, 400, 102351668
100, 1000, 800, 124
100, 1000, 600, 76076612
100, 1000, 300, 104691588
100, 1000, 500, 99
100, 1000, 300, 76304195
100, 1000, 100, 155
100, 1000, 900, 123009773
100, 1000, 500, 102064766
100, 1000, 300, 148
100, 1000, 900, 77731151
100, 1000, 1000, 104040442
100, 1000, 200, 78904186
100, 1000, 600, 104898415
100, 1000, 300, 168
100, 1000, 900, 105524914
100, 1000, 700, 214655698
