producers, M, length, time
1000, 100000, 40000, 358
1000, 100000, 10000, 285
1000, 100000, 40000, 99
1000, 100000, 50000, 65
1000, 100000, 90000, 90
1000, 100000, 40000, 442
1000, 100000, 20000, 257
1000, 100000, 20000, 262
1000, 100000, 20000, 74
1000, 100000, 70000, 47
1000, 100000, 80000, 191
1000, 100000, 20000, 76
1000, 100000, 10000, 52
1000, 100000, 10000, 51
1000, 100000, 60000, 280
1000, 100000, 10000, 89
1000, 100000, 60000, 51
1000, 100000, 70000, 51
1000, 100000, 20000, 390
1000, 100000, 20000, 79
1000, 100000, 100000, 87
1000, 100000, 20000, 260
1000, 100000, 80000, 92
1000, 100000, 40000, 65
1000, 100000, 90000, 296
1000, 100000, 60000, 111
1000, 100000, 50000, 361
1000, 100000, 20000, 73
1000, 100000, 50000, 49
1000, 100000, 90000, 274
1000, 100000, 10000, 341
1000, 100000, 20000, 256
1000, 100000, 80000, 415
1000, 100000, 10000, 949
1000, 100000, 70000, 190
1000, 100000, 30000, 290
1000, 100000, 90000, 85
1000, 100000, 40000, 272
1000, 100000, 30000, 66
1000, 100000, 40000, 49
1000, 100000, 60000, 47
1000, 100000, 30000, 546
1000, 100000, 80000, 65
1000, 100000, 30000, 71
1000, 100000, 90000, 305
1000, 100000, 70000, 77
1000, 100000, 80000, 394
1000, 100000, 70000, 91
1000, 100000, 20000, 73
1000, 100000, 50000, 459
1000, 100000, 100000, 65
1000, 100000, 40000, 377
1000, 100000, 70000, 66
1000, 100000, 10000, 49
1000, 100000, 50000, 446
1000, 100000, 30000, 67
1000, 100000, 100000, 49
1000, 100000, 100000, 492
1000, 100000, 10000, 233
1000, 100000, 60000, 68
1000, 100000, 30000, 50
1000, 100000, 30000, 50
1000, 100000, 20000, 404
1000, 100000, 100000, 66
1000, 100000, 30000, 48
1000, 100000, 80000, 320
1000, 100000, 30000, 70
1000, 100000, 80000, 49
1000, 100000, 100000, 287
1000, 100000, 60000, 70
1000, 100000, 10000, 413
1000, 100000, 10000, 64
1000, 100000, 80000, 152
1000, 100000, 10000, 48
1000, 100000, 30000, 50
1000, 100000, 30000, 51
1000, 100000, 40000, 64
1000, 100000, 90000, 488
1000, 100000, 40000, 67
1000, 100000, 20000, 50
1000, 100000, 10000, 428
1000, 100000, 20000, 77
1000, 100000, 70000, 48
1000, 100000, 60000, 65
1000, 100000, 40000, 49
1000, 100000, 40000, 376
1000, 100000, 90000, 68
1000, 100000, 40000, 109
1000, 100000, 30000, 479
1000, 100000, 60000, 66
1000, 100000, 40000, 48
1000, 100000, 30000, 49
1000, 100000, 60000, 499
1000, 100000, 60000, 69
1000, 100000, 10000, 48
1000, 100000, 90000, 374
1000, 100000, 10000, 485
1000, 100000, 50000, 93
1000, 100000, 80000, 89
1000, 100000, 80000, 569
1000, 100000, 20000, 76
1000, 100000, 50000, 70
1000, 100000, 40000, 509
1000, 100000, 100000, 68
1000, 100000, 50000, 48
1000, 100000, 20000, 494
1000, 100000, 40000, 67
1000, 100000, 30000, 94
1000, 100000, 10000, 48
1000, 100000, 70000, 48
1000, 100000, 10000, 47
1000, 100000, 10000, 47
1000, 100000, 10000, 618
1000, 100000, 10000, 96
1000, 100000, 70000, 48
1000, 100000, 50000, 47
1000, 100000, 10000, 47
1000, 100000, 40000, 555
1000, 100000, 70000, 64
1000, 100000, 10000, 47
1000, 100000, 70000, 48
1000, 100000, 20000, 555
1000, 100000, 20000, 64
1000, 100000, 40000, 47
1000, 100000, 100000, 48
1000, 100000, 10000, 723
1000, 100000, 80000, 98
1000, 100000, 50000, 98
1000, 100000, 90000, 702
1000, 100000, 20000, 115
1000, 100000, 40000, 65
1000, 100000, 10000, 47
1000, 100000, 10000, 47
1000, 100000, 50000, 369
1000, 100000, 50000, 76
1000, 100000, 40000, 48
1000, 100000, 10000, 491
1000, 100000, 100000, 78
1000, 100000, 80000, 586
1000, 100000, 90000, 69
1000, 100000, 80000, 549
1000, 100000, 80000, 86
1000, 100000, 60000, 886
1000, 100000, 40000, 66
1000, 100000, 70000, 49
1000, 100000, 40000, 66
1000, 100000, 60000, 660
1000, 100000, 100000, 65
1000, 100000, 60000, 692
1000, 100000, 70000, 653
