producers, M, length, time
10, 10000, 9000, 5046
10, 10000, 1000, 836
10, 10000, 10000, 732
10, 10000, 4000, 782
10, 10000, 1000, 702
10, 10000, 1000, 775
10, 10000, 1000, 606
10, 10000, 5000, 49592929
10, 10000, 1000, 55094246
10, 10000, 1000, 102375231
10, 10000, 1000, 102285326
10, 10000, 9000, 108485842
10, 10000, 7000, 503
10, 10000, 1000, 110218834
10, 10000, 1000, 110293535
10, 10000, 9000, 112737126
10, 10000, 1000, 25747203
10, 10000, 1000, 22346382
10, 10000, 3000, 134914100
10, 10000, 4000, 2305
10, 10000, 1000, 26049223
10, 10000, 1000, 26820320
10, 10000, 8000, 88732300
10, 10000, 1000, 853
10, 10000, 1000, 17074548
10, 10000, 1000, 20114401
10, 10000, 4000, 15241176
10, 10000, 1000, 11990293
10, 10000, 1000, 12214678
10, 10000, 1000, 11284429
10, 10000, 1000, 5398148
10, 10000, 9000, 197215780
10, 10000, 1000, 16833559
10, 10000, 1000, 39251362
10, 10000, 1000, 39227905
10, 10000, 1000, 83991102
10, 10000, 10000, 131367134
10, 10000, 1000, 107755632
10, 10000, 3000, 97220856
10, 10000, 1000, 544
10, 10000, 1000, 112487710
10, 10000, 10000, 161
10, 10000, 1000, 99324167
10, 10000, 1000, 73466242
10, 10000, 1000, 86920220
10, 10000, 1000, 41837352
10, 10000, 1000, 61321777
10, 10000, 1000, 37967828
10, 10000, 1000, 36251103
10, 10000, 1000, 35219623
10, 10000, 1000, 35104234
10, 10000, 10000, 148329857
10, 10000, 1000, 115
10, 10000, 1000, 22210905
10, 10000, 1000, 2453081
10, 10000, 1000, 2242678
10, 10000, 1000, 191
10, 10000, 1000, 10521466
10, 10000, 4000, 18672583
10, 10000, 9000, 317637881
10, 10000, 5000, 181
10, 10000, 1000, 19018953
10, 10000, 1000, 18999401
10, 10000, 1000, 18775569
10, 10000, 1000, 29979505
10, 10000, 1000, 30018091
10, 10000, 6000, 33363424
10, 10000, 1000, 33966059
10, 10000, 10000, 25699669
10, 10000, 1000, 25227144
10, 10000, 1000, 25101452
10, 10000, 3000, 25252362
10, 10000, 1000, 13569159
10, 10000, 1000, 1759497
10, 10000, 1000, 1551800
10, 10000, 8000, 36383076
10, 10000, 1000, 158
10, 10000, 1000, 11276599
10, 10000, 5000, 28254336
10, 10000, 1000, 128
10, 10000, 1000, 15045479
10, 10000, 1000, 14698613
10, 10000, 3000, 32460896
10, 10000, 4000, 34014504
10, 10000, 1000, 150
10, 10000, 1000, 22697285
10, 10000, 3000, 34279370
10, 10000, 1000, 93
10, 10000, 3000, 19421296
10, 10000, 1000, 19525916
10, 10000, 1000, 19852037
10, 10000, 1000, 2052291
10, 10000, 1000, 2159760
10, 10000, 1000, 2235341
10, 10000, 1000, 2057656
10, 10000, 1000, 1604663
10, 10000, 1000, 5940437
10, 10000, 7000, 5780875
10, 10000, 1000, 6330895
10, 10000, 1000, 9980570
10, 10000, 1000, 83507537
10, 10000, 1000, 83354152
10, 10000, 10000, 108425610
10, 10000, 1000, 111066226
10, 10000, 1000, 107681472
10, 10000, 1000, 108277702
10, 10000, 1000, 108304401
10, 10000, 10000, 150614250
10, 10000, 1000, 351
10, 10000, 1000, 105867608
10, 10000, 1000, 32172305
10, 10000, 1000, 32154229
10, 10000, 1000, 64236840
10, 10000, 1000, 36717404
10, 10000, 1000, 36049202
10, 10000, 1000, 35137551
10, 10000, 1000, 36272860
10, 10000, 1000, 37205712
10, 10000, 1000, 36773476
10, 10000, 1000, 36986653
10, 10000, 9000, 270571014
10, 10000, 1000, 313
10, 10000, 10000, 39124320
10, 10000, 1000, 6816425
10, 10000, 1000, 6836325
10, 10000, 1000, 15316677
10, 10000, 6000, 32155802
10, 10000, 1000, 32896686
10, 10000, 1000, 31471069
10, 10000, 8000, 30692011
10, 10000, 1000, 30681002
10, 10000, 1000, 29844127
10, 10000, 1000, 32676208
10, 10000, 1000, 32604705
10, 10000, 1000, 32494296
10, 10000, 1000, 23827438
10, 10000, 9000, 8490792
10, 10000, 1000, 6516545
10, 10000, 1000, 6522320
10, 10000, 3000, 6454853
10, 10000, 1000, 17624830
10, 10000, 1000, 16983490
10, 10000, 1000, 13723941
10, 10000, 1000, 13664715
10, 10000, 2000, 13706904
10, 10000, 1000, 14190215
10, 10000, 1000, 12461469
10, 10000, 8000, 12445562
10, 10000, 1000, 12540463
10, 10000, 6000, 12561163
10, 10000, 1000, 7119139
10, 10000, 1000, 6991516
10, 10000, 1000, 19730687
10, 10000, 1000, 19777952
10, 10000, 1000, 19954430
10, 10000, 1000, 19422933
10, 10000, 10000, 19308015
10, 10000, 2000, 19473412
10, 10000, 1000, 13638502
10, 10000, 10000, 28189682
10, 10000, 1000, 130160214
10, 10000, 4000, 130164056
10, 10000, 10000, 130599656
10, 10000, 10000, 143403930
10, 10000, 1000, 166376295
10, 10000, 4000, 169614440
10, 10000, 1000, 172805486
10, 10000, 1000, 171334036
10, 10000, 1000, 69310593
10, 10000, 1000, 68961297
10, 10000, 1000, 68553270
10, 10000, 1000, 56059482
10, 10000, 9000, 218861997
10, 10000, 1000, 77
10, 10000, 10000, 216728378
10, 10000, 1000, 77
10, 10000, 1000, 37070759
10, 10000, 1000, 33437612
10, 10000, 1000, 30294568
10, 10000, 1000, 34452182
10, 10000, 1000, 34500328
10, 10000, 9000, 34505227
10, 10000, 1000, 34608098
10, 10000, 1000, 34532847
10, 10000, 1000, 34371801
10, 10000, 4000, 30820038
10, 10000, 1000, 38316727
10, 10000, 1000, 38266263
10, 10000, 1000, 39983533
10, 10000, 1000, 10082514
10, 10000, 1000, 10052719
10, 10000, 1000, 9888412
10, 10000, 1000, 9829399
10, 10000, 1000, 9855217
10, 10000, 9000, 9878257
10, 10000, 3000, 9901625
10, 10000, 3000, 2367248
10, 10000, 1000, 5980949
10, 10000, 1000, 5980180
10, 10000, 1000, 22486921
10, 10000, 1000, 22470010
10, 10000, 1000, 22465321
10, 10000, 4000, 22421934
10, 10000, 1000, 22364299
10, 10000, 9000, 24769379
10, 10000, 1000, 97
10, 10000, 1000, 25885532
10, 10000, 1000, 25862471
10, 10000, 8000, 20556029
10, 10000, 1000, 20777686
10, 10000, 1000, 4262198
10, 10000, 1000, 6457999
10, 10000, 1000, 6492053
10, 10000, 1000, 7773615
10, 10000, 1000, 21005042
10, 10000, 1000, 20844872
10, 10000, 1000, 17496595
10, 10000, 1000, 17497920
10, 10000, 3000, 17498050
10, 10000, 1000, 17402668
10, 10000, 1000, 17492553
10, 10000, 8000, 15288635
10, 10000, 1000, 19029775
10, 10000, 1000, 27926559
10, 10000, 1000, 14759868
10, 10000, 1000, 14738582
10, 10000, 1000, 14734561
10, 10000, 1000, 14819725
10, 10000, 1000, 14690264
10, 10000, 1000, 14754702
10, 10000, 1000, 14628441
10, 10000, 1000, 14536552
10, 10000, 4000, 10851512
10, 10000, 1000, 684625
10, 10000, 1000, 618917
10, 10000, 1000, 21326395
10, 10000, 6000, 21343731
10, 10000, 1000, 21288760
10, 10000, 1000, 21314829
10, 10000, 1000, 50666599
10, 10000, 1000, 50676438
10, 10000, 1000, 50750267
10, 10000, 1000, 50662456
10, 10000, 1000, 50675118
10, 10000, 1000, 50760961
10, 10000, 1000, 30023974
10, 10000, 9000, 29978230
10, 10000, 1000, 84277687
10, 10000, 1000, 84339476
10, 10000, 1000, 54936730
10, 10000, 7000, 54971243
10, 10000, 1000, 80988983
10, 10000, 1000, 80999439
10, 10000, 1000, 95948717
10, 10000, 7000, 95901365
10, 10000, 1000, 95966623
10, 10000, 1000, 107997479
10, 10000, 9000, 53828012
10, 10000, 1000, 53830560
10, 10000, 1000, 85370579
10, 10000, 1000, 85292652
10, 10000, 1000, 59305204
10, 10000, 2000, 59343969
10, 10000, 1000, 44396603
10, 10000, 1000, 52003682
10, 10000, 1000, 52104805
10, 10000, 1000, 39972428
10, 10000, 7000, 39855351
10, 10000, 1000, 40044628
10, 10000, 1000, 9595636
10, 10000, 1000, 9562829
10, 10000, 9000, 9612502
10, 10000, 1000, 9655838
10, 10000, 1000, 15653275
10, 10000, 1000, 16562994
10, 10000, 1000, 16542404
10, 10000, 1000, 16433629
10, 10000, 1000, 16419227
10, 10000, 1000, 15273754
10, 10000, 1000, 15297706
10, 10000, 1000, 15142347
10, 10000, 10000, 24873578
10, 10000, 1000, 69
10, 10000, 1000, 18297525
10, 10000, 1000, 8354978
10, 10000, 1000, 7384137
10, 10000, 1000, 7392681
10, 10000, 1000, 8413936
10, 10000, 3000, 9358856
10, 10000, 1000, 9428010
10, 10000, 9000, 9388937
10, 10000, 4000, 9539643
10, 10000, 1000, 9399101
10, 10000, 1000, 27424933
10, 10000, 1000, 23782343
10, 10000, 1000, 23793608
10, 10000, 1000, 23848478
10, 10000, 1000, 28483084
10, 10000, 1000, 27620786
10, 10000, 1000, 27700227
10, 10000, 1000, 27739658
10, 10000, 1000, 27769025
10, 10000, 1000, 27891001
10, 10000, 1000, 6797820
10, 10000, 1000, 6944534
10, 10000, 1000, 7062739
10, 10000, 1000, 7158335
10, 10000, 1000, 1448835
10, 10000, 1000, 3027341
10, 10000, 1000, 3194796
10, 10000, 1000, 3643335
10, 10000, 1000, 3777444
10, 10000, 1000, 3763182
10, 10000, 1000, 3758586
10, 10000, 1000, 3779262
10, 10000, 1000, 3803113
10, 10000, 1000, 3752582
10, 10000, 1000, 3854477
10, 10000, 1000, 2266855
10, 10000, 1000, 2027208
10, 10000, 1000, 1470506
10, 10000, 1000, 1398877
10, 10000, 1000, 1280853
10, 10000, 6000, 1200883
10, 10000, 3000, 1182608
10, 10000, 1000, 6295795
10, 10000, 2000, 6296522
10, 10000, 1000, 11359987
10, 10000, 7000, 19808122
10, 10000, 1000, 45756450
10, 10000, 1000, 45671921
10, 10000, 1000, 45630988
10, 10000, 1000, 45604240
10, 10000, 1000, 45504042
10, 10000, 1000, 45506449
10, 10000, 2000, 40342616
10, 10000, 1000, 40291964
10, 10000, 1000, 35030965
10, 10000, 1000, 26530354
10, 10000, 1000, 573717
10, 10000, 1000, 2851307
10, 10000, 1000, 3104754
10, 10000, 1000, 3262096
10, 10000, 10000, 3398824
10, 10000, 5000, 8937928
10, 10000, 1000, 9359495
10, 10000, 1000, 23990061
10, 10000, 1000, 23966603
10, 10000, 1000, 23970678
10, 10000, 1000, 23988497
10, 10000, 1000, 22064289
10, 10000, 1000, 21853116
10, 10000, 3000, 21746906
10, 10000, 2000, 21517711
10, 10000, 1000, 15953854
10, 10000, 1000, 15719079
10, 10000, 1000, 12260852
10, 10000, 6000, 12286516
10, 10000, 1000, 12428237
10, 10000, 1000, 12464813
10, 10000, 1000, 11970954
10, 10000, 1000, 11904465
10, 10000, 9000, 11886123
10, 10000, 2000, 23494639
10, 10000, 1000, 23803676
10, 10000, 1000, 12643003
10, 10000, 1000, 23936157
10, 10000, 4000, 24658421
10, 10000, 1000, 24660098
