consumer, M, length, time
1000, 10000, 5000, 257
1000, 10000, 1000, 295
1000, 10000, 1000, 244
1000, 10000, 6000, 273
1000, 10000, 1000, 105
1000, 10000, 9000, 76
1000, 10000, 1000, 76
1000, 10000, 9000, 222
1000, 10000, 1000, 102
1000, 10000, 1000, 89
1000, 10000, 5000, 86
1000, 10000, 2000, 90
1000, 10000, 1000, 108
1000, 10000, 1000, 81
1000, 10000, 1000, 85
1000, 10000, 1000, 82
1000, 10000, 1000, 86
1000, 10000, 1000, 71
1000, 10000, 1000, 61
1000, 10000, 5000, 68
1000, 10000, 3000, 94
1000, 10000, 1000, 91
1000, 10000, 10000, 223
1000, 10000, 1000, 98
1000, 10000, 1000, 105
1000, 10000, 3000, 228
1000, 10000, 1000, 130
1000, 10000, 10000, 199
1000, 10000, 6000, 211
1000, 10000, 1000, 191
1000, 10000, 3000, 162
1000, 10000, 1000, 113
1000, 10000, 1000, 71
1000, 10000, 1000, 225
1000, 10000, 1000, 176
1000, 10000, 1000, 115
1000, 10000, 1000, 215
1000, 10000, 1000, 194
1000, 10000, 1000, 324
1000, 10000, 1000, 287
1000, 10000, 1000, 190
1000, 10000, 1000, 88
1000, 10000, 1000, 115
1000, 10000, 3000, 69
1000, 10000, 1000, 106
1000, 10000, 1000, 296
1000, 10000, 1000, 101
1000, 10000, 1000, 61
1000, 10000, 1000, 68
1000, 10000, 1000, 80
1000, 10000, 9000, 58
1000, 10000, 1000, 177
1000, 10000, 1000, 87
1000, 10000, 1000, 82
1000, 10000, 1000, 293
1000, 10000, 1000, 75
1000, 10000, 1000, 100
1000, 10000, 1000, 58
1000, 10000, 1000, 59
1000, 10000, 7000, 81
1000, 10000, 1000, 98
1000, 10000, 1000, 60
1000, 10000, 1000, 77
1000, 10000, 1000, 61
1000, 10000, 1000, 79
1000, 10000, 1000, 65
1000, 10000, 1000, 65
1000, 10000, 1000, 255
1000, 10000, 1000, 94
1000, 10000, 1000, 55
1000, 10000, 1000, 50
1000, 10000, 5000, 96
1000, 10000, 5000, 127
1000, 10000, 1000, 103
1000, 10000, 1000, 53
1000, 10000, 9000, 244
1000, 10000, 1000, 111
1000, 10000, 1000, 58
1000, 10000, 1000, 61
1000, 10000, 1000, 49
1000, 10000, 2000, 258
1000, 10000, 1000, 97
1000, 10000, 1000, 53
1000, 10000, 1000, 52
1000, 10000, 1000, 56
1000, 10000, 2000, 52
1000, 10000, 1000, 81
1000, 10000, 2000, 53
1000, 10000, 6000, 53
1000, 10000, 1000, 108
1000, 10000, 1000, 61
1000, 10000, 8000, 57
1000, 10000, 1000, 140
1000, 10000, 1000, 80
1000, 10000, 1000, 91
1000, 10000, 1000, 239
1000, 10000, 3000, 137
1000, 10000, 1000, 127
1000, 10000, 1000, 57
1000, 10000, 1000, 59
1000, 10000, 1000, 60
1000, 10000, 1000, 59
1000, 10000, 1000, 64
1000, 10000, 7000, 68
1000, 10000, 1000, 125
1000, 10000, 1000, 53
1000, 10000, 7000, 283
1000, 10000, 2000, 123
1000, 10000, 1000, 166
1000, 10000, 4000, 61
1000, 10000, 1000, 304
1000, 10000, 1000, 335
1000, 10000, 1000, 250
1000, 10000, 1000, 1647
1000, 10000, 1000, 237
1000, 10000, 6000, 237
1000, 10000, 1000, 425
1000, 10000, 1000, 118
1000, 10000, 6000, 59
1000, 10000, 1000, 103
1000, 10000, 1000, 95
1000, 10000, 1000, 57
1000, 10000, 1000, 79
1000, 10000, 5000, 77
1000, 10000, 3000, 98
