producers, M, length, time
100, 1000, 700, 11751
100, 1000, 100, 1036
100, 1000, 800, 625
100, 1000, 100, 721
100, 1000, 300, 815
100, 1000, 100, 686
100, 1000, 100, 826
100, 1000, 100, 705
100, 1000, 100, 716
100, 1000, 500, 706
100, 1000, 100, 713
100, 1000, 100, 684
100, 1000, 100, 20974456
100, 1000, 300, 12646320
100, 1000, 100, 13973637
100, 1000, 100, 13981824
100, 1000, 400, 15937185
100, 1000, 100, 15154043
100, 1000, 100, 18208399
100, 1000, 700, 18218912
100, 1000, 100, 18157437
100, 1000, 100, 17960299
100, 1000, 200, 18105713
100, 1000, 100, 648
100, 1000, 100, 18330294
100, 1000, 700, 23625599
100, 1000, 400, 18819978
100, 1000, 100, 19187680
100, 1000, 100, 21640438
100, 1000, 100, 21846287
100, 1000, 300, 21996372
100, 1000, 100, 22275063
100, 1000, 100, 25104084
100, 1000, 100, 25197613
100, 1000, 100, 25265265
100, 1000, 900, 25460347
100, 1000, 100, 25657677
100, 1000, 500, 8330690
100, 1000, 100, 744
100, 1000, 100, 26769637
100, 1000, 900, 32991147
100, 1000, 100, 823
100, 1000, 100, 28758194
100, 1000, 100, 31053397
100, 1000, 500, 32505914
100, 1000, 100, 787
100, 1000, 700, 32071531
100, 1000, 100, 32657242
100, 1000, 700, 32733919
100, 1000, 100, 32878800
100, 1000, 100, 34086702
100, 1000, 100, 34200107
100, 1000, 100, 34429850
100, 1000, 100, 34527654
100, 1000, 700, 35470500
100, 1000, 100, 743
100, 1000, 100, 35435151
100, 1000, 100, 35658774
100, 1000, 200, 35714035
100, 1000, 100, 35942337
100, 1000, 100, 36159171
100, 1000, 100, 38221429
100, 1000, 900, 38279712
100, 1000, 100, 38891306
100, 1000, 100, 38976330
100, 1000, 100, 39066155
100, 1000, 100, 39266835
100, 1000, 100, 39453058
100, 1000, 100, 39637030
100, 1000, 100, 39740266
100, 1000, 100, 40021960
100, 1000, 100, 40783206
100, 1000, 100, 40852167
100, 1000, 300, 42556324
100, 1000, 100, 750
100, 1000, 100, 41918278
100, 1000, 100, 42536544
100, 1000, 100, 42866044
100, 1000, 400, 42928745
100, 1000, 100, 43451046
100, 1000, 100, 43524037
100, 1000, 100, 44997997
100, 1000, 100, 45292931
100, 1000, 800, 47131784
100, 1000, 100, 660
100, 1000, 100, 46621010
100, 1000, 400, 46814868
100, 1000, 100, 46906010
100, 1000, 100, 47074817
100, 1000, 200, 47244082
100, 1000, 100, 47376052
100, 1000, 100, 47432168
100, 1000, 100, 47500717
100, 1000, 100, 47941930
100, 1000, 100, 48023365
100, 1000, 100, 48475892
100, 1000, 100, 48626085
100, 1000, 100, 48783178
100, 1000, 100, 48841367
100, 1000, 100, 48910012
100, 1000, 100, 49056283
100, 1000, 100, 51112313
100, 1000, 1000, 52118741
100, 1000, 100, 2739
100, 1000, 100, 51611098
100, 1000, 100, 51668838
100, 1000, 200, 53750910
100, 1000, 500, 688
100, 1000, 100, 53306636
100, 1000, 800, 54828326
100, 1000, 800, 56836624
100, 1000, 100, 802
100, 1000, 100, 56356845
100, 1000, 100, 56530672
100, 1000, 100, 56556683
100, 1000, 900, 61578371
100, 1000, 100, 796
100, 1000, 100, 57793282
100, 1000, 100, 54608950
100, 1000, 100, 53162227
100, 1000, 100, 49922826
100, 1000, 100, 46652663
100, 1000, 100, 46366867
100, 1000, 100, 47153385
100, 1000, 800, 49105724
100, 1000, 100, 50503684
100, 1000, 100, 50488994
100, 1000, 100, 50000283
100, 1000, 600, 49593600
100, 1000, 100, 47352849
100, 1000, 700, 65821327
100, 1000, 100, 47382293
100, 1000, 100, 47152624
100, 1000, 100, 46774416
100, 1000, 600, 65457157
100, 1000, 100, 729
100, 1000, 100, 44294063
100, 1000, 100, 44058924
100, 1000, 100, 44002376
100, 1000, 100, 43453351
100, 1000, 500, 67292178
100, 1000, 100, 727
100, 1000, 100, 44536744
100, 1000, 100, 42806416
100, 1000, 100, 42761786
100, 1000, 100, 40474433
100, 1000, 100, 39669203
100, 1000, 100, 41097026
100, 1000, 100, 40719643
100, 1000, 100, 40638565
100, 1000, 100, 40577861
100, 1000, 100, 39399890
100, 1000, 1000, 5561234
100, 1000, 100, 39312776
100, 1000, 1000, 72540352
100, 1000, 100, 664
100, 1000, 100, 40423601
100, 1000, 100, 40123543
100, 1000, 1000, 52232599
100, 1000, 100, 41235709
100, 1000, 200, 41295302
100, 1000, 100, 41126453
100, 1000, 300, 41206586
100, 1000, 100, 39316805
100, 1000, 100, 39184696
100, 1000, 100, 38694069
100, 1000, 100, 38652104
100, 1000, 100, 38801341
100, 1000, 100, 38493191
100, 1000, 100, 38346352
100, 1000, 100, 38250011
100, 1000, 100, 38131302
100, 1000, 100, 39709249
100, 1000, 900, 47535664
100, 1000, 100, 886
100, 1000, 100, 40202270
100, 1000, 100, 38860946
100, 1000, 800, 82776236
100, 1000, 100, 809
100, 1000, 100, 39655451
100, 1000, 100, 39230408
100, 1000, 100, 37831516
100, 1000, 600, 76780000
100, 1000, 100, 38894872
100, 1000, 100, 37722445
100, 1000, 100, 37480282
100, 1000, 800, 75719349
100, 1000, 100, 859
100, 1000, 100, 39051023
100, 1000, 100, 39010494
100, 1000, 100, 38886322
100, 1000, 100, 38755059
100, 1000, 100, 38721400
100, 1000, 500, 48806091
100, 1000, 100, 1296
100, 1000, 100, 39670396
100, 1000, 100, 39195759
100, 1000, 100, 39077337
100, 1000, 700, 47880239
100, 1000, 100, 145
100, 1000, 100, 40676208
100, 1000, 100, 40674175
100, 1000, 100, 40637489
100, 1000, 100, 40646486
100, 1000, 100, 40624864
100, 1000, 500, 48270368
100, 1000, 100, 175
100, 1000, 300, 39744390
100, 1000, 100, 39937740
100, 1000, 100, 39949191
100, 1000, 100, 39977625
100, 1000, 100, 38593192
100, 1000, 300, 38485842
100, 1000, 100, 37040778
100, 1000, 100, 35877363
100, 1000, 100, 35954857
100, 1000, 100, 35812538
100, 1000, 100, 35798408
100, 1000, 100, 34513291
100, 1000, 100, 34625734
100, 1000, 100, 34349145
100, 1000, 100, 34309344
100, 1000, 100, 34407077
100, 1000, 100, 34344435
100, 1000, 100, 34450454
100, 1000, 200, 31315764
100, 1000, 200, 29717859
100, 1000, 100, 29731127
100, 1000, 100, 29714283
100, 1000, 200, 30045570
100, 1000, 500, 55075595
100, 1000, 100, 200
100, 1000, 800, 64520034
100, 1000, 100, 198
100, 1000, 100, 32578339
100, 1000, 100, 32326190
100, 1000, 100, 32328306
100, 1000, 100, 32385393
100, 1000, 100, 32166461
100, 1000, 100, 31931125
100, 1000, 100, 31614617
100, 1000, 900, 31846028
100, 1000, 100, 30947378
